,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,7358993,40,40,230.0,920.0,154,PhISCS_I_,7.917716026306152,1.0,simNo_1-s_10-m_40-n_40.SC.ground,3.802549362182617,409,179,1191,1421,10,1,optimality,,,,
1,7358993,40,40,230.0,920.0,154,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,46.188581705093384,1.0,simNo_1-s_10-m_40-n_40.SC.ground,40.204134941101074,409,179,1191,1421,10,1,optimality,0.25938151574903917,4.283076524734497,155,40.57391428947449
2,1967369,40,40,230.0,920.0,138,PhISCS_I_,7.291574954986572,1.0,simNo_2-s_10-m_40-n_40.SC.ground,3.256479501724243,407,177,1193,1423,10,2,optimality,,,,
3,1967369,40,40,230.0,920.0,138,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,44.562899351119995,1.0,simNo_2-s_10-m_40-n_40.SC.ground,38.81004095077515,407,177,1193,1423,10,2,optimality,0.2792089277034183,4.1742846965789795,139,39.255518674850464
4,960569,40,40,230.0,920.0,0,PhISCS_I_,6.422398567199707,1.0,simNo_3-s_10-m_40-n_40.SC.ground,3.058499574661255,238,8,1362,1592,10,3,optimality,,,,
5,960569,40,40,230.0,920.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.972209930419922,1.0,simNo_3-s_10-m_40-n_40.SC.ground,0.0005249977111816406,238,8,1362,1592,10,3,optimality,0.0005249977111816406,3.3452348709106445,1,1.624253511428833
6,3416626,40,40,230.0,920.0,55,PhISCS_I_,35.585593461990356,1.0,simNo_4-s_10-m_40-n_40.SC.ground,32.04673409461975,307,77,1293,1523,10,4,optimality,,,,
7,3416626,40,40,230.0,920.0,55,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,356.37148451805115,1.0,simNo_4-s_10-m_40-n_40.SC.ground,351.3396909236908,307,77,1293,1523,10,4,optimality,0.09835937595848007,4.349767208099365,3572,339.3043417930603
8,4947654,40,40,230.0,920.0,172,PhISCS_I_,13.584158658981323,1.0,simNo_5-s_10-m_40-n_40.SC.ground,9.830556631088257,495,265,1105,1335,10,5,optimality,,,,
9,4947654,40,40,230.0,920.0,172,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,925.6715986728668,1.0,simNo_5-s_10-m_40-n_40.SC.ground,920.0188362598419,495,265,1105,1335,10,5,time_limit,0.2341610680223573,7.49478554725647,3929,901.6971299648285
10,4036796,40,40,230.0,920.0,103,PhISCS_I_,10.229018688201904,1.0,simNo_6-s_10-m_40-n_40.SC.ground,6.671586990356445,326,96,1274,1504,10,6,optimality,,,,
11,4036796,40,40,230.0,920.0,103,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,25.31840419769287,1.0,simNo_6-s_10-m_40-n_40.SC.ground,19.705360889434814,326,96,1274,1504,10,6,optimality,0.18947462393687323,3.745328664779663,104,20.711034059524536
12,5511457,40,40,230.0,920.0,187,PhISCS_I_,13.30351710319519,1.0,simNo_7-s_10-m_40-n_40.SC.ground,9.962068319320679,620,390,980,1210,10,7,optimality,,,,
