,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,5733695,20,80,130.0,520.0,96,PhISCS_I_,23.709588050842285,1.0,simNo_1-s_10-m_80-n_20.SC.ground,15.630887269973755,403,273,1197,1327,10,1,optimality,,,,
1,5733695,20,80,130.0,520.0,96,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,44.14504289627075,1.0,simNo_1-s_10-m_80-n_20.SC.ground,33.21090340614319,403,273,1197,1327,10,1,optimality,0.2722205197224852,6.907333850860596,122,36.46093392372131
2,1451887,20,80,130.0,520.0,72,PhISCS_I_,19.20685625076294,1.0,simNo_2-s_10-m_80-n_20.SC.ground,11.234029769897461,435,305,1165,1295,10,2,optimality,,,,
3,1451887,20,80,130.0,520.0,72,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,29.02647566795349,1.0,simNo_2-s_10-m_80-n_20.SC.ground,17.227850437164307,435,305,1165,1295,10,2,optimality,0.2359979511940316,8.207479476928711,73,20.277010440826416
4,969999,20,80,130.0,520.0,39,PhISCS_I_,13.538731813430786,1.0,simNo_3-s_10-m_80-n_20.SC.ground,6.451020956039429,230,100,1370,1500,10,3,optimality,,,,
5,969999,20,80,130.0,520.0,39,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,23.285701274871826,1.0,simNo_3-s_10-m_80-n_20.SC.ground,12.134660720825195,230,100,1370,1500,10,3,optimality,0.30336651802062986,7.21105170249939,40,15.7792067527771
6,2094009,20,80,130.0,520.0,67,PhISCS_I_,27.373260974884033,1.0,simNo_4-s_10-m_80-n_20.SC.ground,20.10521125793457,320,190,1280,1410,10,4,optimality,,,,
7,2094009,20,80,130.0,520.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,69.56125116348267,1.0,simNo_4-s_10-m_80-n_20.SC.ground,58.03801202774048,320,190,1280,1410,10,4,optimality,0.2626154390395497,7.3713836669921875,221,61.23712778091431
8,4177271,20,80,130.0,520.0,52,PhISCS_I_,149.61988854408264,1.0,simNo_5-s_10-m_80-n_20.SC.ground,142.40227484703064,304,174,1296,1426,10,5,optimality,,,,
9,4177271,20,80,130.0,520.0,58,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,532.4700613021851,1.0,simNo_5-s_10-m_80-n_20.SC.ground,520.121497631073,304,174,1296,1426,10,5,time_limit,0.253347051939149,8.638454914093018,2053,515.1640872955322
10,4227614,20,80,130.0,520.0,56,PhISCS_I_,91.3010196685791,1.0,simNo_6-s_10-m_80-n_20.SC.ground,83.97140765190125,320,190,1280,1410,10,6,optimality,,,,
11,4227614,20,80,130.0,520.0,64,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,533.4911744594574,1.0,simNo_6-s_10-m_80-n_20.SC.ground,520.3751511573792,320,190,1280,1410,10,6,time_limit,0.29466316600078096,9.184808731079102,1766,518.132693529129
12,6923540,20,80,130.0,520.0,75,PhISCS_I_,23.906282663345337,1.0,simNo_7-s_10-m_80-n_20.SC.ground,16.79198384284973,373,243,1227,1357,10,7,optimality,,,,
13,6923540,20,80,130.0,520.0,75,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,63.51170873641968,1.0,simNo_7-s_10-m_80-n_20.SC.ground,51.68434190750122,373,243,1227,1357,10,7,optimality,0.18862898506387307,7.404541254043579,274,54.928131341934204
14,3244119,20,80,130.0,520.0,86,PhISCS_I_,74.30354690551758,1.0,simNo_8-s_10-m_80-n_20.SC.ground,66.16663718223572,395,265,1205,1335,10,8,optimality,,,,
