,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,9842267,40,20,100.0,282.0,25,PhISCS_I_,1.412032127380371,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.5521483421325684,161,61,639,739,10,1,optimality,,,,
1,9842267,40,20,100.0,282.0,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.091752767562866,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.7679650783538818,161,61,639,739,10,1,optimality,0.029537118398226224,0.9288084506988525,26,0.9665970802307129
2,4858540,40,20,100.0,282.0,6,PhISCS_I_,1.4696180820465088,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.5638613700866699,122,22,678,778,10,2,optimality,,,,
3,4858540,40,20,100.0,282.0,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.5585427284240723,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.2944371700286865,122,22,678,778,10,2,optimality,0.04206245286124093,0.9297616481781006,7,0.5838584899902344
4,813391,40,20,100.0,282.0,28,PhISCS_I_,1.507443904876709,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.5999834537506104,164,64,636,736,10,3,optimality,,,,
5,813391,40,20,100.0,282.0,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.218024969100952,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.8494796752929688,164,64,636,736,10,3,optimality,0.029292402596309268,1.060753345489502,29,1.0049457550048828
6,9406039,40,20,100.0,282.0,20,PhISCS_I_,1.448899269104004,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.5453579425811768,158,58,642,742,10,4,optimality,,,,
7,9406039,40,20,100.0,282.0,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.7785041332244873,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.6369156837463379,158,58,642,742,10,4,optimality,0.030329318273635136,0.8578088283538818,21,0.8166289329528809
8,5628031,40,20,100.0,282.0,33,PhISCS_I_,1.4143760204315186,1.0,simNo_6-s_10-m_20-n_40.SC.ground,0.5282735824584961,161,61,639,739,10,6,optimality,,,,
9,5628031,40,20,100.0,282.0,33,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.196028709411621,1.0,simNo_6-s_10-m_20-n_40.SC.ground,1.0231578350067139,161,61,639,739,10,6,optimality,0.030092877500197467,0.886512041091919,34,1.1234996318817139
10,958553,40,20,100.0,282.0,51,PhISCS_I_,2.469052791595459,1.0,simNo_7-s_10-m_20-n_40.SC.ground,1.598935842514038,193,93,607,707,10,7,optimality,,,,
11,958553,40,20,100.0,282.0,51,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.819733142852783,1.0,simNo_7-s_10-m_20-n_40.SC.ground,2.7169110774993896,193,93,607,707,10,7,optimality,0.024258134620530263,0.9191040992736816,112,2.478825569152832
12,1105990,40,20,100.0,282.0,36,PhISCS_I_,1.545398473739624,1.0,simNo_8-s_10-m_20-n_40.SC.ground,0.5228307247161865,191,91,609,709,10,8,optimality,,,,
13,1105990,40,20,100.0,282.0,36,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.4053215980529785,1.0,simNo_8-s_10-m_20-n_40.SC.ground,1.1181247234344482,191,91,609,709,10,8,optimality,0.030219587119849952,1.015089750289917,37,1.1610701084136963
14,8273544,40,20,100.0,282.0,36,PhISCS_I_,1.4156792163848877,1.0,simNo_9-s_10-m_20-n_40.SC.ground,0.5283772945404053,157,57,643,743,10,9,optimality,,,,
15,8273544,40,20,100.0,282.0,36,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.2789103984832764,1.0,simNo_9-s_10-m_20-n_40.SC.ground,1.1486198902130127,157,57,643,743,10,9,optimality,0.03104378081656791,0.8525583744049072,37,1.2286376953125
16,4019955,40,20,100.0,282.0,35,PhISCS_I_,1.358205795288086,1.0,simNo_10-s_10-m_20-n_40.SC.ground,0.5169897079467773,157,57,643,743,10,10,optimality,,,,
17,4019955,40,20,100.0,282.0,35,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.333195209503174,1.0,simNo_10-s_10-m_20-n_40.SC.ground,1.1685714721679688,157,57,643,743,10,10,optimality,0.032460318671332464,0.8820126056671143,36,1.249847173690796
18,9164721,40,20,100.0,282.0,11,PhISCS_I_,1.4161279201507568,1.0,simNo_11-s_10-m_20-n_40.SC.ground,0.5658655166625977,131,31,669,769,10,11,optimality,,,,
19,9164721,40,20,100.0,282.0,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.4894537925720215,1.0,simNo_11-s_10-m_20-n_40.SC.ground,0.3340883255004883,131,31,669,769,10,11,optimality,0.027840693791707356,0.8422222137451172,12,0.5845141410827637
