,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,4773047,80,20,140.0,560.0,87,PhISCS_I_,3.677485466003418,1.0,simNo_1-s_10-m_20-n_80.SC.ground,1.5564627647399902,356,216,1244,1384,10,1,optimality,,,,
1,4773047,80,20,140.0,560.0,87,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,7.01588249206543,1.0,simNo_1-s_10-m_20-n_80.SC.ground,4.39739465713501,356,216,1244,1384,10,1,optimality,0.04997039383107966,1.809676170349121,88,4.432211875915527
2,8893087,80,20,140.0,560.0,36,PhISCS_I_,3.3826406002044678,1.0,simNo_2-s_10-m_20-n_80.SC.ground,1.48964524269104,224,84,1376,1516,10,2,optimality,,,,
3,8893087,80,20,140.0,560.0,36,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.102020502090454,1.0,simNo_2-s_10-m_20-n_80.SC.ground,2.3943252563476562,224,84,1376,1516,10,2,optimality,0.06471149341480152,1.9286384582519531,37,2.8786914348602295
4,8485879,80,20,140.0,560.0,84,PhISCS_I_,3.285900354385376,1.0,simNo_3-s_10-m_20-n_80.SC.ground,1.4505834579467773,322,182,1278,1418,10,3,optimality,,,,
5,8485879,80,20,140.0,560.0,84,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,8.120351314544678,1.0,simNo_3-s_10-m_20-n_80.SC.ground,5.61899209022522,322,182,1278,1418,10,3,optimality,0.06610578929676729,1.8240928649902344,85,5.584304332733154
6,5005480,80,20,140.0,560.0,95,PhISCS_I_,3.80245304107666,1.0,simNo_4-s_10-m_20-n_80.SC.ground,1.9773316383361816,393,253,1207,1347,10,4,optimality,,,,
7,5005480,80,20,140.0,560.0,95,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,8.090873718261719,1.0,simNo_4-s_10-m_20-n_80.SC.ground,5.68207311630249,393,253,1207,1347,10,4,optimality,0.05918826162815094,1.8355541229248047,96,5.449838161468506
8,9750535,80,20,140.0,560.0,16,PhISCS_I_,3.144442081451416,1.0,simNo_5-s_10-m_20-n_80.SC.ground,1.3341941833496094,197,57,1403,1543,10,5,optimality,,,,
9,9750535,80,20,140.0,560.0,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.3426730632781982,1.0,simNo_5-s_10-m_20-n_80.SC.ground,0.9278609752655029,197,57,1403,1543,10,5,optimality,0.054580057368559,1.6709530353546143,17,1.5438523292541504
10,8669633,80,20,140.0,560.0,60,PhISCS_I_,3.2544500827789307,1.0,simNo_6-s_10-m_20-n_80.SC.ground,1.4461567401885986,296,156,1304,1444,10,6,optimality,,,,
11,8669633,80,20,140.0,560.0,60,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.734014272689819,1.0,simNo_6-s_10-m_20-n_80.SC.ground,3.2682571411132812,296,156,1304,1444,10,6,optimality,0.05357798591988985,1.7643406391143799,61,3.4691545963287354
12,8337759,80,20,140.0,560.0,88,PhISCS_I_,3.291436195373535,1.0,simNo_7-s_10-m_20-n_80.SC.ground,1.4921064376831055,381,241,1219,1359,10,7,optimality,,,,
13,8337759,80,20,140.0,560.0,88,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,7.246618747711182,1.0,simNo_7-s_10-m_20-n_80.SC.ground,4.799966335296631,381,241,1219,1359,10,7,optimality,0.053932206014568884,1.8610944747924805,89,4.592601776123047
14,4609889,80,20,140.0,560.0,77,PhISCS_I_,3.25053071975708,1.0,simNo_8-s_10-m_20-n_80.SC.ground,1.4920008182525635,340,200,1260,1400,10,8,optimality,,,,
15,4609889,80,20,140.0,560.0,77,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.782988786697388,1.0,simNo_8-s_10-m_20-n_80.SC.ground,4.299999952316284,340,200,1260,1400,10,8,optimality,0.05512820451687544,1.8565609455108643,78,4.244712591171265
16,3883432,80,20,140.0,560.0,83,PhISCS_I_,3.254528522491455,1.0,simNo_9-s_10-m_20-n_80.SC.ground,1.453284740447998,289,149,1311,1451,10,9,optimality,,,,
17,3883432,80,20,140.0,560.0,83,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.662059783935547,1.0,simNo_9-s_10-m_20-n_80.SC.ground,4.232025146484375,289,149,1311,1451,10,9,optimality,0.050381251743861606,1.7691383361816406,84,4.169862508773804
18,5485929,80,20,140.0,560.0,67,PhISCS_I_,3.5830156803131104,1.0,simNo_10-s_10-m_20-n_80.SC.ground,1.7456598281860352,276,136,1324,1464,10,10,optimality,,,,
19,5485929,80,20,140.0,560.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.012253999710083,1.0,simNo_10-s_10-m_20-n_80.SC.ground,3.6386775970458984,276,136,1324,1464,10,10,optimality,0.05350996466243968,1.7180070877075195,68,3.731348991394043
20,4843578,80,20,140.0,560.0,76,PhISCS_I_,4.459514617919922,1.0,simNo_11-s_10-m_20-n_80.SC.ground,2.6753029823303223,303,163,1297,1437,10,11,optimality,,,,
21,4843578,80,20,140.0,560.0,76,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,13.51941204071045,1.0,simNo_11-s_10-m_20-n_80.SC.ground,11.030797243118286,303,163,1297,1437,10,11,optimality,0.05571109718746609,1.9199244976043701,198,10.209362268447876
22,2582,80,20,140.0,560.0,65,PhISCS_I_,3.2351043224334717,1.0,simNo_12-s_10-m_20-n_80.SC.ground,1.4090065956115723,275,135,1325,1465,10,12,optimality,,,,
23,2582,80,20,140.0,560.0,65,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.076361179351807,1.0,simNo_12-s_10-m_20-n_80.SC.ground,3.6782517433166504,275,135,1325,1465,10,12,optimality,0.05573108701994925,1.744645357131958,66,3.769526243209839
