,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,1970668,20,20,110.0,220.0,0,PhISCS_I_,0.6175308227539062,1.0,simNo_21-s_10-m_20-n_20.SC.ground,0.1884603500366211,118,8,282,392,10,21,optimality,,,,
1,1970668,20,20,110.0,220.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4609391689300537,1.0,simNo_21-s_10-m_20-n_20.SC.ground,0.0018153190612792969,118,8,282,392,10,21,optimality,0.0018153190612792969,0.3356349468231201,1,0.10589432716369629
2,6685531,20,20,110.0,220.0,1,PhISCS_I_,0.6477642059326172,1.0,simNo_27-s_10-m_20-n_20.SC.ground,0.18651294708251953,128,18,272,382,10,27,optimality,,,,
3,6685531,20,20,110.0,220.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5010826587677002,1.0,simNo_27-s_10-m_20-n_20.SC.ground,0.015152454376220703,128,18,272,382,10,27,optimality,0.0075762271881103516,0.3775496482849121,2,0.11825799942016602
4,2259580,20,20,110.0,220.0,17,PhISCS_I_,0.6399838924407959,1.0,simNo_37-s_10-m_20-n_20.SC.ground,0.1990971565246582,136,26,264,374,10,37,optimality,,,,
5,2259580,20,20,110.0,220.0,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.75083327293396,1.0,simNo_37-s_10-m_20-n_20.SC.ground,0.2534348964691162,136,26,264,374,10,37,optimality,0.014079716470506456,0.39606380462646484,18,0.29646778106689453
6,8496329,20,20,110.0,220.0,0,PhISCS_I_,0.6101202964782715,1.0,simNo_39-s_10-m_20-n_20.SC.ground,0.17743182182312012,112,2,288,398,10,39,optimality,,,,
7,8496329,20,20,110.0,220.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5591235160827637,1.0,simNo_39-s_10-m_20-n_20.SC.ground,0.0003914833068847656,112,2,288,398,10,39,optimality,0.0003914833068847656,0.4578256607055664,1,0.09986424446105957
8,5031564,20,20,110.0,220.0,0,PhISCS_I_,0.44379687309265137,1.0,simNo_60-s_10-m_20-n_20.SC.ground,0.011401653289794922,110,0,290,400,10,60,optimality,,,,
9,5031564,20,20,110.0,220.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5400288105010986,1.0,simNo_60-s_10-m_20-n_20.SC.ground,0.00040078163146972656,110,0,290,400,10,60,optimality,0.00040078163146972656,0.4460442066192627,1,0.09247994422912598
10,3698462,20,20,110.0,220.0,0,PhISCS_I_,0.5754199028015137,1.0,simNo_65-s_10-m_20-n_20.SC.ground,0.1896805763244629,117,7,283,393,10,65,optimality,,,,
11,3698462,20,20,110.0,220.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5152554512023926,1.0,simNo_65-s_10-m_20-n_20.SC.ground,0.00039196014404296875,117,7,283,393,10,65,optimality,0.00039196014404296875,0.4128758907318115,1,0.10089468955993652
12,3350552,20,20,110.0,220.0,0,PhISCS_I_,0.5679972171783447,1.0,simNo_75-s_10-m_20-n_20.SC.ground,0.18046212196350098,111,1,289,399,10,75,optimality,,,,
13,3350552,20,20,110.0,220.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5042383670806885,1.0,simNo_75-s_10-m_20-n_20.SC.ground,0.00039696693420410156,111,1,289,399,10,75,optimality,0.00039696693420410156,0.41213560104370117,1,0.0906379222869873
14,5137503,20,20,110.0,220.0,0,PhISCS_I_,0.5612587928771973,1.0,simNo_79-s_10-m_20-n_20.SC.ground,0.18010902404785156,119,9,281,391,10,79,optimality,,,,
