,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,5324922,20,80,220.0,880.0,129,PhISCS_I_,409.914612531662,1.0,simNo_1-s_10-m_80-n_20.SC.ground,402.7855267524719,403,183,1197,1417,10,1,optimality,,,,
1,5324922,20,80,220.0,880.0,156,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,892.9088115692139,1.0,simNo_1-s_10-m_80-n_20.SC.ground,880.0172419548035,403,183,1197,1417,10,1,time_limit,0.31678086463455846,10.870791912078857,2778,869.2897613048553
2,6242067,20,80,220.0,880.0,123,PhISCS_I_,26.38359832763672,1.0,simNo_2-s_10-m_80-n_20.SC.ground,19.448585510253906,435,215,1165,1385,10,2,optimality,,,,
3,6242067,20,80,220.0,880.0,123,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,87.31783986091614,1.0,simNo_2-s_10-m_80-n_20.SC.ground,76.55769944190979,435,215,1165,1385,10,2,optimality,0.25434451641830497,7.26108717918396,301,78.16433310508728
4,9255914,20,80,220.0,880.0,0,PhISCS_I_,13.431283473968506,1.0,simNo_3-s_10-m_80-n_20.SC.ground,6.414863586425781,230,10,1370,1590,10,3,optimality,,,,
5,9255914,20,80,220.0,880.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,10.417130708694458,1.0,simNo_3-s_10-m_80-n_20.SC.ground,0.00044727325439453125,230,10,1370,1590,10,3,optimality,0.00044727325439453125,7.096760034561157,1,3.3172247409820557
6,1302305,20,80,220.0,880.0,54,PhISCS_I_,20.96311092376709,1.0,simNo_4-s_10-m_80-n_20.SC.ground,13.971207618713379,320,100,1280,1500,10,4,optimality,,,,
7,1302305,20,80,220.0,880.0,54,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,28.094776153564453,1.0,simNo_4-s_10-m_80-n_20.SC.ground,16.225566625595093,320,100,1280,1500,10,4,optimality,0.29501030228354713,7.749617338180542,55,19.936485767364502
8,56530,20,80,220.0,880.0,58,PhISCS_I_,112.23819136619568,1.0,simNo_5-s_10-m_80-n_20.SC.ground,105.34097957611084,304,84,1296,1516,10,5,optimality,,,,
9,56530,20,80,220.0,880.0,58,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,892.5879564285278,1.0,simNo_5-s_10-m_80-n_20.SC.ground,880.5809297561646,304,84,1296,1516,10,5,time_limit,0.23142731399636388,9.256163835525513,3805,868.717217206955
10,1555440,20,80,220.0,880.0,47,PhISCS_I_,81.32419109344482,1.0,simNo_6-s_10-m_80-n_20.SC.ground,74.05663323402405,320,100,1280,1500,10,6,optimality,,,,
11,1555440,20,80,220.0,880.0,47,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,893.4634263515472,1.0,simNo_6-s_10-m_80-n_20.SC.ground,880.5328330993652,320,100,1280,1500,10,6,time_limit,0.1921302276018689,10.146295070648193,4583,865.8419044017792
12,4233986,20,80,220.0,880.0,67,PhISCS_I_,25.0880069732666,1.0,simNo_7-s_10-m_80-n_20.SC.ground,18.05308771133423,373,153,1227,1447,10,7,optimality,,,,
13,4233986,20,80,220.0,880.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,41.34793162345886,1.0,simNo_7-s_10-m_80-n_20.SC.ground,29.53334093093872,373,153,1227,1447,10,7,optimality,0.33183529135886203,7.174193620681763,89,33.648417711257935
14,7421790,20,80,220.0,880.0,113,PhISCS_I_,228.3228142261505,1.0,simNo_8-s_10-m_80-n_20.SC.ground,221.0849313735962,395,175,1205,1425,10,8,optimality,,,,
15,7421790,20,80,220.0,880.0,114,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,892.1740827560425,1.0,simNo_8-s_10-m_80-n_20.SC.ground,880.0402278900146,395,175,1205,1425,10,8,time_limit,0.2781416649462752,9.020269632339478,3164,871.1733317375183
16,8448570,20,80,220.0,880.0,0,PhISCS_I_,13.65224027633667,1.0,simNo_9-s_10-m_80-n_20.SC.ground,6.83932900428772,259,39,1341,1561,10,9,optimality,,,,
