,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,2133134,80,20,290.0,1160.0,54,PhISCS_I_,3.539973497390747,1.0,simNo_1-s_10-m_20-n_80.SC.ground,1.7785747051239014,356,66,1244,1534,10,1,optimality,,,,
1,2133134,80,20,290.0,1160.0,54,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.667008638381958,1.0,simNo_1-s_10-m_20-n_80.SC.ground,3.9430060386657715,356,66,1244,1534,10,1,optimality,0.0716910188848322,1.799889326095581,55,4.380425214767456
2,6460901,80,20,290.0,1160.0,8,PhISCS_I_,3.4740288257598877,1.0,simNo_3-s_10-m_20-n_80.SC.ground,1.6524994373321533,322,32,1278,1568,10,3,optimality,,,,
3,6460901,80,20,290.0,1160.0,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.5365302562713623,1.0,simNo_3-s_10-m_20-n_80.SC.ground,0.6932590007781982,322,32,1278,1568,10,3,optimality,0.07702877786424425,1.9821321964263916,9,1.4860124588012695
4,908158,80,20,290.0,1160.0,111,PhISCS_I_,3.5376882553100586,1.0,simNo_4-s_10-m_20-n_80.SC.ground,1.774444580078125,393,103,1207,1497,10,4,optimality,,,,
5,908158,80,20,290.0,1160.0,111,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,10.110821008682251,1.0,simNo_4-s_10-m_20-n_80.SC.ground,7.331607818603516,393,103,1207,1497,10,4,optimality,0.06546078409467425,2.034146547317505,112,7.095580339431763
6,4947318,80,20,290.0,1160.0,0,PhISCS_I_,3.460744619369507,1.0,simNo_6-s_10-m_20-n_80.SC.ground,1.6397807598114014,296,6,1304,1594,10,6,optimality,,,,
7,4947318,80,20,290.0,1160.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.4718310832977295,1.0,simNo_6-s_10-m_20-n_80.SC.ground,0.0006296634674072266,296,6,1304,1594,10,6,optimality,0.0006296634674072266,1.6822755336761475,1,0.7865862846374512
8,3389004,80,20,290.0,1160.0,115,PhISCS_I_,15.660677671432495,1.0,simNo_7-s_10-m_20-n_80.SC.ground,13.881529569625854,381,91,1219,1509,10,7,optimality,,,,
9,3389004,80,20,290.0,1160.0,115,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,190.17632961273193,1.0,simNo_7-s_10-m_20-n_80.SC.ground,187.57745957374573,381,91,1219,1509,10,7,optimality,0.08588711518944402,2.3679113388061523,2184,179.10156297683716
10,4423273,80,20,290.0,1160.0,34,PhISCS_I_,3.0771491527557373,1.0,simNo_8-s_10-m_20-n_80.SC.ground,1.3340723514556885,340,50,1260,1550,10,8,optimality,,,,
