,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,8876221,20,80,160.0,640.0,111,PhISCS_I_,98.20332646369934,1.0,simNo_1-s_10-m_80-n_20.SC.ground,90.31779837608337,403,243,1197,1357,10,1,optimality,,,,
1,8876221,20,80,160.0,640.0,111,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,651.8006863594055,1.0,simNo_1-s_10-m_80-n_20.SC.ground,640.1087000370026,403,243,1197,1357,10,1,time_limit,0.21654556834810643,9.202951192855835,2956,630.5026094913483
2,6710000,20,80,160.0,640.0,108,PhISCS_I_,53.34804630279541,1.0,simNo_2-s_10-m_80-n_20.SC.ground,46.13880515098572,435,275,1165,1325,10,2,optimality,,,,
3,6710000,20,80,160.0,640.0,112,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,651.6989698410034,1.0,simNo_2-s_10-m_80-n_20.SC.ground,640.5230906009674,435,275,1165,1325,10,2,time_limit,0.26250946336105224,8.618432521820068,2440,633.928412437439
4,8707944,20,80,160.0,640.0,37,PhISCS_I_,21.21018934249878,1.0,simNo_3-s_10-m_80-n_20.SC.ground,14.20453929901123,230,70,1370,1530,10,3,optimality,,,,
5,8707944,20,80,160.0,640.0,37,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,338.55434012413025,1.0,simNo_3-s_10-m_80-n_20.SC.ground,327.43727707862854,230,70,1370,1530,10,3,optimality,0.16241928426519273,7.4849853515625,2016,323.4719364643097
6,8810987,20,80,160.0,640.0,70,PhISCS_I_,21.447773456573486,1.0,simNo_4-s_10-m_80-n_20.SC.ground,14.398619174957275,320,160,1280,1440,10,4,optimality,,,,
7,8810987,20,80,160.0,640.0,70,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,31.805736780166626,1.0,simNo_4-s_10-m_80-n_20.SC.ground,20.715336084365845,320,160,1280,1440,10,4,optimality,0.25894170105457304,6.779540538787842,80,24.490227699279785
8,1755271,20,80,160.0,640.0,75,PhISCS_I_,51.86317229270935,1.0,simNo_5-s_10-m_80-n_20.SC.ground,45.21142554283142,304,144,1296,1456,10,5,optimality,,,,
9,1755271,20,80,160.0,640.0,75,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,62.284425497055054,1.0,simNo_5-s_10-m_80-n_20.SC.ground,51.09306001663208,304,144,1296,1456,10,5,optimality,0.3193316251039505,6.760044813156128,160,54.44620990753174
10,9052117,20,80,160.0,640.0,82,PhISCS_I_,165.67215585708618,1.0,simNo_6-s_10-m_80-n_20.SC.ground,158.64329624176025,320,160,1280,1440,10,6,optimality,,,,
11,9052117,20,80,160.0,640.0,90,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,651.8020594120026,1.0,simNo_6-s_10-m_80-n_20.SC.ground,640.4150714874268,320,160,1280,1440,10,6,time_limit,0.2733312298281804,8.402435302734375,2343,634.8049385547638
12,6751745,20,80,160.0,640.0,77,PhISCS_I_,74.88398694992065,1.0,simNo_7-s_10-m_80-n_20.SC.ground,67.8976891040802,373,213,1227,1387,10,7,optimality,,,,
13,6751745,20,80,160.0,640.0,77,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,651.6376233100891,1.0,simNo_7-s_10-m_80-n_20.SC.ground,640.3421862125397,373,213,1227,1387,10,7,time_limit,0.1689111543689105,9.023605823516846,3791,627.2632641792297
14,8062943,20,80,160.0,640.0,93,PhISCS_I_,79.24995994567871,1.0,simNo_8-s_10-m_80-n_20.SC.ground,72.60123109817505,395,235,1205,1365,10,8,optimality,,,,
15,8062943,20,80,160.0,640.0,93,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,229.1094353199005,1.0,simNo_8-s_10-m_80-n_20.SC.ground,217.92260313034058,395,235,1205,1365,10,8,optimality,0.3153727975837056,7.186699628829956,691,218.411794424057
16,3900509,20,80,160.0,640.0,26,PhISCS_I_,19.584190607070923,1.0,simNo_9-s_10-m_80-n_20.SC.ground,12.9896981716156,259,99,1341,1501,10,9,optimality,,,,
17,3900509,20,80,160.0,640.0,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,20.528363704681396,1.0,simNo_9-s_10-m_80-n_20.SC.ground,9.467509031295776,259,99,1341,1501,10,9,optimality,0.3506484826405843,6.707296371459961,27,13.614277601242065
18,8153245,20,80,160.0,640.0,91,PhISCS_I_,17.529114484786987,1.0,simNo_10-s_10-m_80-n_20.SC.ground,10.883464097976685,365,205,1235,1395,10,10,optimality,,,,
19,8153245,20,80,160.0,640.0,91,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,39.115660190582275,1.0,simNo_10-s_10-m_80-n_20.SC.ground,27.716753482818604,365,205,1235,1395,10,10,optimality,0.30126905959585437,6.609511852264404,92,31.795765161514282
20,9124313,20,80,160.0,640.0,91,PhISCS_I_,29.248389720916748,1.0,simNo_11-s_10-m_80-n_20.SC.ground,22.521400213241577,370,210,1230,1390,10,11,optimality,,,,
21,9124313,20,80,160.0,640.0,91,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,46.39419174194336,1.0,simNo_11-s_10-m_80-n_20.SC.ground,34.82852911949158,370,210,1230,1390,10,11,optimality,0.2679117624576275,8.002548694610596,130,37.69309115409851
22,6453935,20,80,160.0,640.0,25,PhISCS_I_,20.948583841323853,1.0,simNo_12-s_10-m_80-n_20.SC.ground,13.835072040557861,243,83,1357,1517,10,12,optimality,,,,
23,6453935,20,80,160.0,640.0,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,123.73961281776428,1.0,simNo_12-s_10-m_80-n_20.SC.ground,111.9091637134552,243,83,1357,1517,10,12,optimality,0.15784085149993682,7.6133410930633545,709,113.51644659042358
24,7397146,20,80,160.0,640.0,88,PhISCS_I_,23.825595140457153,1.0,simNo_13-s_10-m_80-n_20.SC.ground,16.930781364440918,343,183,1257,1417,10,13,optimality,,,,
25,7397146,20,80,160.0,640.0,88,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,54.980321645736694,1.0,simNo_13-s_10-m_80-n_20.SC.ground,43.554282903671265,343,183,1257,1417,10,13,optimality,0.4893739652097895,7.035886764526367,89,47.27296686172485
26,5412457,20,80,160.0,640.0,73,PhISCS_I_,13.756192445755005,1.0,simNo_14-s_10-m_80-n_20.SC.ground,7.101107120513916,343,183,1257,1417,10,14,optimality,,,,
27,5412457,20,80,160.0,640.0,73,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,37.64050650596619,1.0,simNo_14-s_10-m_80-n_20.SC.ground,26.45604634284973,343,183,1257,1417,10,14,optimality,0.3575141397682396,6.789944410324097,74,30.256118774414062
28,8739820,20,80,160.0,640.0,104,PhISCS_I_,13.495538234710693,1.0,simNo_15-s_10-m_80-n_20.SC.ground,6.8428449630737305,419,259,1181,1341,10,15,optimality,,,,
29,8739820,20,80,160.0,640.0,104,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,30.969184398651123,1.0,simNo_15-s_10-m_80-n_20.SC.ground,20.145665407180786,419,259,1181,1341,10,15,optimality,0.19186348006838844,6.717107534408569,105,23.461972951889038
30,7280854,20,80,160.0,640.0,121,PhISCS_I_,13.921953439712524,1.0,simNo_16-s_10-m_80-n_20.SC.ground,7.185861110687256,541,381,1059,1219,10,16,optimality,,,,
31,7280854,20,80,160.0,640.0,121,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,41.489381074905396,1.0,simNo_16-s_10-m_80-n_20.SC.ground,31.121161460876465,541,381,1059,1219,10,16,optimality,0.2550914873842333,6.735205888748169,122,33.80829310417175
32,3327151,20,80,160.0,640.0,91,PhISCS_I_,79.97286581993103,1.0,simNo_17-s_10-m_80-n_20.SC.ground,73.2235107421875,385,225,1215,1375,10,17,optimality,,,,
33,3327151,20,80,160.0,640.0,91,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,475.03813552856445,1.0,simNo_17-s_10-m_80-n_20.SC.ground,463.72234535217285,385,225,1215,1375,10,17,optimality,0.16214068019306743,9.193543434143066,2860,454.7772481441498
34,4042468,20,80,160.0,640.0,54,PhISCS_I_,21.010111808776855,1.0,simNo_18-s_10-m_80-n_20.SC.ground,14.402770519256592,266,106,1334,1494,10,18,optimality,,,,
35,4042468,20,80,160.0,640.0,54,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,651.9552538394928,1.0,simNo_18-s_10-m_80-n_20.SC.ground,640.39879155159,266,106,1334,1494,10,18,time_limit,0.1983272813724342,7.877429008483887,3229,631.6352181434631
36,6082254,20,80,160.0,640.0,64,PhISCS_I_,14.345175981521606,1.0,simNo_19-s_10-m_80-n_20.SC.ground,7.465781927108765,326,166,1274,1434,10,19,optimality,,,,
37,6082254,20,80,160.0,640.0,64,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,37.356998682022095,1.0,simNo_19-s_10-m_80-n_20.SC.ground,26.21713876724243,326,166,1274,1434,10,19,optimality,0.40334059641911435,6.664430856704712,65,30.205445528030396
38,6751737,20,80,160.0,640.0,107,PhISCS_I_,60.85996389389038,1.0,simNo_20-s_10-m_80-n_20.SC.ground,53.77543783187866,445,285,1155,1315,10,20,optimality,,,,
39,6751737,20,80,160.0,640.0,107,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,91.64509868621826,1.0,simNo_20-s_10-m_80-n_20.SC.ground,80.11010837554932,445,285,1155,1315,10,20,optimality,0.16416005814661744,7.188269138336182,488,82.33197546005249
40,6554525,20,80,160.0,640.0,115,PhISCS_I_,14.437026262283325,1.0,simNo_21-s_10-m_80-n_20.SC.ground,7.4565651416778564,396,236,1204,1364,10,21,optimality,,,,
41,6554525,20,80,160.0,640.0,115,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,104.4876127243042,1.0,simNo_21-s_10-m_80-n_20.SC.ground,93.5156307220459,396,236,1204,1364,10,21,optimality,0.8061692303624647,6.814920663833618,116,96.78149175643921
42,745629,20,80,160.0,640.0,1,PhISCS_I_,14.610951662063599,1.0,simNo_22-s_10-m_80-n_20.SC.ground,6.689600229263306,182,22,1418,1578,10,22,optimality,,,,
43,745629,20,80,160.0,640.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,12.575791358947754,1.0,simNo_22-s_10-m_80-n_20.SC.ground,0.42507457733154297,182,22,1418,1578,10,22,optimality,0.21253728866577148,7.965745449066162,2,4.59955906867981
44,7141178,20,80,160.0,640.0,65,PhISCS_I_,26.18130350112915,1.0,simNo_23-s_10-m_80-n_20.SC.ground,18.343728065490723,276,116,1324,1484,10,23,optimality,,,,
45,7141178,20,80,160.0,640.0,65,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,177.5225601196289,1.0,simNo_23-s_10-m_80-n_20.SC.ground,164.65775871276855,276,116,1324,1484,10,23,optimality,0.25138589116453214,8.197899341583252,655,166.8874363899231
46,8580985,20,80,160.0,640.0,72,PhISCS_I_,105.96323275566101,1.0,simNo_24-s_10-m_80-n_20.SC.ground,98.87744998931885,296,136,1304,1464,10,24,optimality,,,,
47,8580985,20,80,160.0,640.0,73,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,652.0508317947388,1.0,simNo_24-s_10-m_80-n_20.SC.ground,640.1602756977081,296,136,1304,1464,10,24,time_limit,0.22289703192817134,9.061862707138062,2872,630.974856376648
48,1727746,20,80,160.0,640.0,14,PhISCS_I_,25.301536560058594,1.0,simNo_25-s_10-m_80-n_20.SC.ground,18.325847387313843,222,62,1378,1538,10,25,optimality,,,,
49,1727746,20,80,160.0,640.0,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,15.828385591506958,1.0,simNo_25-s_10-m_80-n_20.SC.ground,4.7268226146698,222,62,1378,1538,10,25,optimality,0.3151215076446533,6.618366956710815,15,9.102474212646484
