,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,3884697,80,80,220.0,1760.0,168,PhISCS_I_,977.0552423000336,1.0,simNo_1-s_10-m_80-n_80.SC.ground,951.1804831027985,1269,1049,5131,5351,10,1,optimality,,,,
1,3884697,80,80,220.0,1760.0,176,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1803.1916840076447,1.0,simNo_1-s_10-m_80-n_80.SC.ground,1761.1802694797516,1269,1049,5131,5351,10,1,time_limit,0.8872444682517641,27.055935621261597,1985,1748.675728559494
2,5116379,80,80,220.0,1760.0,182,PhISCS_I_,1087.0622220039368,1.0,simNo_2-s_10-m_80-n_80.SC.ground,1060.476108789444,1464,1244,4936,5156,10,2,optimality,,,,
3,5116379,80,80,220.0,1760.0,183,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1809.2143776416779,1.0,simNo_2-s_10-m_80-n_80.SC.ground,1763.4031066894531,1464,1244,4936,5156,10,2,time_limit,1.6434325318634233,29.914681911468506,1073,1765.036298274994
4,5457656,80,80,220.0,1760.0,163,PhISCS_I_,639.1605679988861,1.0,simNo_3-s_10-m_80-n_80.SC.ground,611.9547200202942,978,758,5422,5642,10,3,optimality,,,,
5,5457656,80,80,220.0,1760.0,166,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1809.3472969532013,1.0,simNo_3-s_10-m_80-n_80.SC.ground,1762.865103006363,978,758,5422,5642,10,3,time_limit,1.0125589333752802,30.697901010513306,1741,1753.9802463054657
6,1841238,80,80,220.0,1760.0,163,PhISCS_I_,886.9638931751251,1.0,simNo_4-s_10-m_80-n_80.SC.ground,860.9229385852814,1062,842,5338,5558,10,4,optimality,,,,
7,1841238,80,80,220.0,1760.0,168,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1807.3854339122772,1.0,simNo_4-s_10-m_80-n_80.SC.ground,1762.2065858840942,1062,842,5338,5558,10,4,time_limit,1.3875642408536175,27.998329639434814,1270,1761.6446859836578
8,4269061,80,80,220.0,1760.0,152,PhISCS_I_,1434.41397690773,1.0,simNo_5-s_10-m_80-n_80.SC.ground,1406.8394203186035,923,703,5477,5697,10,5,optimality,,,,
9,4269061,80,80,220.0,1760.0,161,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1810.2631974220276,1.0,simNo_5-s_10-m_80-n_80.SC.ground,1760.259022951126,923,703,5477,5697,10,5,time_limit,1.408207218360901,32.41629648208618,1250,1757.2594542503357
10,1712054,80,80,220.0,1760.0,174,PhISCS_I_,816.8741569519043,1.0,simNo_6-s_10-m_80-n_80.SC.ground,787.4649834632874,1414,1194,4986,5206,10,6,optimality,,,,
11,1712054,80,80,220.0,1760.0,178,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1816.3964664936066,1.0,simNo_6-s_10-m_80-n_80.SC.ground,1760.7573838233948,1414,1194,4986,5206,10,6,time_limit,1.5062081983091486,36.324217796325684,1169,1761.879822731018
12,4450415,80,80,220.0,1760.0,176,PhISCS_I_,616.6767489910126,1.0,simNo_7-s_10-m_80-n_80.SC.ground,586.5352139472961,1258,1038,5142,5362,10,7,optimality,,,,
13,4450415,80,80,220.0,1760.0,179,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1808.159007549286,1.0,simNo_7-s_10-m_80-n_80.SC.ground,1760.0267362594604,1258,1038,5142,5362,10,7,time_limit,1.0871073108458682,31.846412658691406,1619,1752.2760345935822
14,8160325,80,80,220.0,1760.0,179,PhISCS_I_,313.9349262714386,1.0,simNo_8-s_10-m_80-n_80.SC.ground,284.0496516227722,1514,1294,4886,5106,10,8,optimality,,,,
15,8160325,80,80,220.0,1760.0,183,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1811.804119348526,1.0,simNo_8-s_10-m_80-n_80.SC.ground,1761.7292077541351,1514,1294,4886,5106,10,8,time_limit,0.8251659052712577,34.95105242729187,2135,1743.6735844612122
16,911267,80,80,220.0,1760.0,168,PhISCS_I_,948.2369043827057,1.0,simNo_9-s_10-m_80-n_80.SC.ground,919.9076492786407,1204,984,5196,5416,10,9,optimality,,,,
17,911267,80,80,220.0,1760.0,177,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1811.4771258831024,1.0,simNo_9-s_10-m_80-n_80.SC.ground,1762.156634569168,1204,984,5196,5416,10,9,time_limit,1.7853663977397853,29.564293384552002,987,1764.555634021759
18,8745963,80,80,220.0,1760.0,183,PhISCS_I_,292.1262757778168,1.0,simNo_10-s_10-m_80-n_80.SC.ground,261.4646246433258,1561,1341,4839,5059,10,10,optimality,,,,
19,8745963,80,80,220.0,1760.0,184,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1812.713038444519,1.0,simNo_10-s_10-m_80-n_80.SC.ground,1761.49058842659,1561,1341,4839,5059,10,10,time_limit,1.3644388756209063,33.17828035354614,1291,1757.7774450778961
20,3810868,80,80,220.0,1760.0,177,PhISCS_I_,254.81908082962036,1.0,simNo_11-s_10-m_80-n_80.SC.ground,226.33981680870056,1458,1238,4942,5162,10,11,optimality,,,,
