,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,5691792,80,40,230.0,1301.0,170,PhISCS_I_,37.27521371841431,1.0,simNo_1-s_10-m_40-n_80.SC.ground,30.271633625030518,778,548,2422,2652,10,1,optimality,,,,
1,5691792,80,40,230.0,1301.0,170,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1311.9168903827667,1.0,simNo_1-s_10-m_40-n_80.SC.ground,1301.5022413730621,778,548,2422,2652,10,1,time_limit,0.17327948893264042,13.52402925491333,7511,1245.5383460521698
2,7088028,80,40,230.0,1301.0,188,PhISCS_I_,36.31640291213989,1.0,simNo_2-s_10-m_40-n_80.SC.ground,29.186699628829956,838,608,2362,2592,10,2,optimality,,,,
3,7088028,80,40,230.0,1301.0,190,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1311.9775052070618,1.0,simNo_2-s_10-m_40-n_80.SC.ground,1301.6673791408539,838,608,2362,2592,10,2,time_limit,0.3034897130195509,15.016426801681519,4289,1263.1767525672913
4,2714876,80,40,230.0,1301.0,132,PhISCS_I_,31.341590404510498,1.0,simNo_3-s_10-m_40-n_80.SC.ground,24.624461889266968,497,267,2703,2933,10,3,optimality,,,,
5,2714876,80,40,230.0,1301.0,133,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1311.9749927520752,1.0,simNo_3-s_10-m_40-n_80.SC.ground,1301.0012047290802,497,267,2703,2933,10,3,time_limit,0.16885155155471515,14.12323784828186,7705,1245.0077273845673
6,1114095,80,40,230.0,1301.0,170,PhISCS_I_,24.575970888137817,1.0,simNo_4-s_10-m_40-n_80.SC.ground,17.69786787033081,616,386,2584,2814,10,4,optimality,,,,
7,1114095,80,40,230.0,1301.0,170,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1311.503980398178,1.0,simNo_4-s_10-m_40-n_80.SC.ground,1301.3555886745453,616,386,2584,2814,10,4,time_limit,0.18746119110840467,10.72879695892334,6942,1257.6111850738525
8,7273491,80,40,230.0,1301.0,190,PhISCS_I_,19.807958841323853,1.0,simNo_5-s_10-m_40-n_80.SC.ground,13.170397996902466,1171,941,2029,2259,10,5,optimality,,,,
9,7273491,80,40,230.0,1301.0,194,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1311.8874714374542,1.0,simNo_5-s_10-m_40-n_80.SC.ground,1301.4321675300598,1171,941,2029,2259,10,5,time_limit,0.3216589637988284,13.192424297332764,4046,1267.9145803451538
