,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,5504193,40,20,140.0,395.0,1,PhISCS_I_,1.5879087448120117,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.6424009799957275,161,21,639,779,10,1,optimality,,,,
1,5504193,40,20,140.0,395.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.3305487632751465,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.04403233528137207,161,21,639,779,10,1,optimality,0.022016167640686035,0.9445796012878418,2,0.3672926425933838
2,6930621,40,20,140.0,395.0,9,PhISCS_I_,1.4037299156188965,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.4583559036254883,164,24,636,776,10,3,optimality,,,,
3,6930621,40,20,140.0,395.0,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.5069775581359863,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.2965660095214844,164,24,636,776,10,3,optimality,0.029656600952148438,0.9390227794647217,10,0.5137958526611328
4,9887141,40,20,140.0,395.0,2,PhISCS_I_,1.6341958045959473,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.6982998847961426,158,18,642,782,10,4,optimality,,,,
5,9887141,40,20,140.0,395.0,2,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.5050480365753174,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.07480669021606445,158,18,642,782,10,4,optimality,0.024935563405354817,1.1460237503051758,3,0.3457224369049072
6,752056,40,20,140.0,395.0,2,PhISCS_I_,1.8421070575714111,1.0,simNo_6-s_10-m_20-n_40.SC.ground,0.6816325187683105,161,21,639,779,10,6,optimality,,,,
7,752056,40,20,140.0,395.0,2,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.2460434436798096,1.0,simNo_6-s_10-m_20-n_40.SC.ground,0.07929205894470215,161,21,639,779,10,6,optimality,0.026430686314900715,0.871180534362793,3,0.36096882820129395
8,4078035,40,20,140.0,395.0,35,PhISCS_I_,2.188039541244507,1.0,simNo_7-s_10-m_20-n_40.SC.ground,1.1919128894805908,193,53,607,747,10,7,optimality,,,,
9,4078035,40,20,140.0,395.0,35,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.2536861896514893,1.0,simNo_7-s_10-m_20-n_40.SC.ground,2.04854679107666,193,53,607,747,10,7,optimality,0.02768306474427919,0.9400022029876709,74,1.9567663669586182
10,727466,40,20,140.0,395.0,34,PhISCS_I_,1.384955883026123,1.0,simNo_8-s_10-m_20-n_40.SC.ground,0.4804394245147705,191,51,609,749,10,8,optimality,,,,
11,727466,40,20,140.0,395.0,34,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.1402320861816406,1.0,simNo_8-s_10-m_20-n_40.SC.ground,0.895500898361206,191,51,609,749,10,8,optimality,0.025585739953177315,1.011902093887329,35,0.8940258026123047
12,4786613,40,20,140.0,395.0,3,PhISCS_I_,1.5392482280731201,1.0,simNo_9-s_10-m_20-n_40.SC.ground,0.5042989253997803,157,17,643,783,10,9,optimality,,,,
13,4786613,40,20,140.0,395.0,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.2234437465667725,1.0,simNo_9-s_10-m_20-n_40.SC.ground,0.09978961944580078,157,17,643,783,10,9,optimality,0.024947404861450195,0.8684957027435303,4,0.33635473251342773
14,5008377,40,20,140.0,395.0,0,PhISCS_I_,1.3479979038238525,1.0,simNo_10-s_10-m_20-n_40.SC.ground,0.45425868034362793,157,17,643,783,10,10,optimality,,,,
15,5008377,40,20,140.0,395.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.1692631244659424,1.0,simNo_10-s_10-m_20-n_40.SC.ground,0.00043320655822753906,157,17,643,783,10,10,optimality,0.00043320655822753906,0.885981559753418,1,0.2813379764556885
16,383397,40,20,140.0,395.0,79,PhISCS_I_,1.3661761283874512,1.0,simNo_13-s_10-m_20-n_40.SC.ground,0.47508859634399414,239,99,561,701,10,13,optimality,,,,
