,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,5837286,40,20,110.0,311.0,19,PhISCS_I_,1.6667232513427734,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.6058740615844727,161,51,639,749,10,1,optimality,,,,
1,5837286,40,20,110.0,311.0,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.9384067058563232,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.549325704574585,161,51,639,749,10,1,optimality,0.027466285228729247,1.0151209831237793,20,0.7970905303955078
2,4963017,40,20,110.0,311.0,0,PhISCS_I_,1.4856584072113037,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.5510396957397461,122,12,678,788,10,2,optimality,,,,
3,4963017,40,20,110.0,311.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.2335128784179688,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.0008604526519775391,122,12,678,788,10,2,optimality,0.0008604526519775391,0.8884725570678711,1,0.3412017822265625
4,2671365,40,20,110.0,311.0,25,PhISCS_I_,1.4228897094726562,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.5277323722839355,164,54,636,746,10,3,optimality,,,,
5,2671365,40,20,110.0,311.0,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.064265727996826,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.7984843254089355,164,54,636,746,10,3,optimality,0.030710935592651367,0.9801633358001709,26,0.9501731395721436
6,1536002,40,20,110.0,311.0,30,PhISCS_I_,1.4805338382720947,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.5522654056549072,158,48,642,752,10,4,optimality,,,,
7,1536002,40,20,110.0,311.0,30,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.171464443206787,1.0,simNo_4-s_10-m_20-n_40.SC.ground,1.0407447814941406,158,48,642,752,10,4,optimality,0.0335724123062626,0.8194859027862549,31,1.0968940258026123
8,1334805,40,20,110.0,311.0,28,PhISCS_I_,1.429245948791504,1.0,simNo_6-s_10-m_20-n_40.SC.ground,0.5482521057128906,161,51,639,749,10,6,optimality,,,,
9,1334805,40,20,110.0,311.0,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.107090473175049,1.0,simNo_6-s_10-m_20-n_40.SC.ground,0.9009723663330078,161,51,639,749,10,6,optimality,0.031068012632172685,0.8779997825622559,29,1.0746936798095703
