,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,232205,20,20,80.0,160.0,0,PhISCS_I_,0.6009190082550049,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.1855301856994629,97,17,303,383,10,4,optimality,,,,
1,232205,20,20,80.0,160.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4501652717590332,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.0006804466247558594,97,17,303,383,10,4,optimality,0.0006804466247558594,0.3322489261627197,1,0.10786557197570801
2,4237907,20,20,80.0,160.0,1,PhISCS_I_,0.6184782981872559,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.1890699863433838,93,13,307,387,10,8,optimality,,,,
3,4237907,20,20,80.0,160.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5092756748199463,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.01626896858215332,93,13,307,387,10,8,optimality,0.00813448429107666,0.38210344314575195,2,0.12153148651123047
4,8686991,20,20,80.0,160.0,0,PhISCS_I_,0.6238584518432617,1.0,simNo_9-s_10-m_20-n_20.SC.ground,0.18104958534240723,88,8,312,392,10,9,optimality,,,,
5,8686991,20,20,80.0,160.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4870896339416504,1.0,simNo_9-s_10-m_20-n_20.SC.ground,0.0006279945373535156,88,8,312,392,10,9,optimality,0.0006279945373535156,0.38102245330810547,1,0.10381340980529785
6,2184116,20,20,80.0,160.0,13,PhISCS_I_,0.6213765144348145,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.18165993690490723,101,21,299,379,10,13,optimality,,,,
7,2184116,20,20,80.0,160.0,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.6175477504730225,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.1425769329071045,101,21,299,379,10,13,optimality,0.01018406663622175,0.3723766803741455,14,0.20311546325683594
8,9913732,20,20,80.0,160.0,6,PhISCS_I_,0.615492582321167,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.18629693984985352,99,19,301,381,10,16,optimality,,,,
9,9913732,20,20,80.0,160.0,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5989341735839844,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.07817482948303223,99,19,301,381,10,16,optimality,0.011167832783290319,0.4211697578430176,7,0.15630555152893066
10,6378978,20,20,80.0,160.0,2,PhISCS_I_,0.5911159515380859,1.0,simNo_17-s_10-m_20-n_20.SC.ground,0.1983165740966797,98,18,302,382,10,17,optimality,,,,
11,6378978,20,20,80.0,160.0,2,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5837976932525635,1.0,simNo_17-s_10-m_20-n_20.SC.ground,0.031865596771240234,98,18,302,382,10,17,optimality,0.010621865590413412,0.44820618629455566,3,0.12686657905578613
12,6285134,20,20,80.0,160.0,24,PhISCS_I_,0.7379786968231201,1.0,simNo_21-s_10-m_20-n_20.SC.ground,0.3461120128631592,118,38,282,362,10,21,optimality,,,,
