,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,559266,40,20,30.0,84.0,19,PhISCS_I_,1.3968892097473145,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.495358943939209,161,131,639,669,10,1,optimality,,,,
1,559266,40,20,30.0,84.0,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.6963155269622803,1.0,simNo_1-s_10-m_20-n_40.SC.ground,0.6065332889556885,161,131,639,669,10,1,optimality,0.030326664447784424,0.7976782321929932,20,0.777576208114624
2,486400,40,20,30.0,84.0,12,PhISCS_I_,1.380385398864746,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.48036956787109375,122,92,678,708,10,2,optimality,,,,
3,486400,40,20,30.0,84.0,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.447472333908081,1.0,simNo_2-s_10-m_20-n_40.SC.ground,0.34990429878234863,122,92,678,708,10,2,optimality,0.026915715290949896,0.8353009223937988,13,0.5495951175689697
4,6142068,40,20,30.0,84.0,20,PhISCS_I_,1.3551955223083496,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.4986116886138916,164,134,636,666,10,3,optimality,,,,
5,6142068,40,20,30.0,84.0,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.7824385166168213,1.0,simNo_3-s_10-m_20-n_40.SC.ground,0.5725162029266357,164,134,636,666,10,3,optimality,0.027262676329839797,0.9441792964935303,21,0.732520580291748
6,6376985,40,20,30.0,84.0,16,PhISCS_I_,1.3399817943572998,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.4847698211669922,158,128,642,672,10,4,optimality,,,,
7,6376985,40,20,30.0,84.0,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.6203572750091553,1.0,simNo_4-s_10-m_20-n_40.SC.ground,0.571927547454834,158,128,642,672,10,4,optimality,0.03364279690910788,0.7679541110992432,17,0.6769165992736816
8,302779,40,20,30.0,84.0,9,PhISCS_I_,1.2890827655792236,1.0,simNo_5-s_10-m_20-n_40.SC.ground,0.4412841796875,94,64,706,736,10,5,optimality,,,,
9,302779,40,20,30.0,84.0,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.3480496406555176,1.0,simNo_5-s_10-m_20-n_40.SC.ground,0.2694122791290283,94,64,706,736,10,5,optimality,0.02694122791290283,0.8140034675598145,10,0.4850656986236572
