,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,1158211,20,80,120.0,480.0,68,PhISCS_I_,24.194997310638428,1.0,simNo_1-s_10-m_80-n_20.SC.ground,17.458740711212158,403,283,1197,1317,10,1,optimality,,,,
1,1158211,20,80,120.0,480.0,68,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,489.92834091186523,1.0,simNo_1-s_10-m_80-n_20.SC.ground,480.24551653862,403,283,1197,1317,10,1,time_limit,0.1851370534073323,7.266210079193115,2594,472.5976450443268
2,3131853,20,80,120.0,480.0,86,PhISCS_I_,65.23609113693237,1.0,simNo_2-s_10-m_80-n_20.SC.ground,57.99663019180298,435,315,1165,1285,10,2,optimality,,,,
3,3131853,20,80,120.0,480.0,88,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,491.1029191017151,1.0,simNo_2-s_10-m_80-n_20.SC.ground,480.1329610347748,435,315,1165,1285,10,2,time_limit,0.2740484937413098,8.361494779586792,1752,475.51680064201355
4,905529,20,80,120.0,480.0,40,PhISCS_I_,18.026708602905273,1.0,simNo_3-s_10-m_80-n_20.SC.ground,10.96342945098877,230,110,1370,1490,10,3,optimality,,,,
5,905529,20,80,120.0,480.0,40,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,26.367543697357178,1.0,simNo_3-s_10-m_80-n_20.SC.ground,14.921893119812012,230,110,1370,1490,10,3,optimality,0.3639486126783418,7.10439920425415,41,18.949890613555908
6,7302888,20,80,120.0,480.0,74,PhISCS_I_,49.480122327804565,1.0,simNo_4-s_10-m_80-n_20.SC.ground,42.37489295005798,320,200,1280,1400,10,4,optimality,,,,
7,7302888,20,80,120.0,480.0,74,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,491.82421231269836,1.0,simNo_4-s_10-m_80-n_20.SC.ground,480.3121190071106,320,200,1280,1400,10,4,time_limit,0.2093775584163516,8.154006958007812,2294,474.98546051979065
8,772221,20,80,120.0,480.0,50,PhISCS_I_,20.075639963150024,1.0,simNo_5-s_10-m_80-n_20.SC.ground,13.207519054412842,304,184,1296,1416,10,5,optimality,,,,
9,772221,20,80,120.0,480.0,50,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,24.97373676300049,1.0,simNo_5-s_10-m_80-n_20.SC.ground,14.207138061523438,304,184,1296,1416,10,5,optimality,0.25831160111860796,6.833764553070068,55,17.76309108734131
10,1429407,20,80,120.0,480.0,57,PhISCS_I_,24.94063448905945,1.0,simNo_6-s_10-m_80-n_20.SC.ground,18.112088441848755,320,200,1280,1400,10,6,optimality,,,,
