,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,7347870,40,40,110.0,440.0,84,PhISCS_I_,11.30968976020813,1.0,simNo_1-s_10-m_40-n_40.SC.ground,7.625452756881714,409,299,1191,1301,10,1,optimality,,,,
1,7347870,40,40,110.0,440.0,84,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,85.58634686470032,1.0,simNo_1-s_10-m_40-n_40.SC.ground,80.38735580444336,409,299,1191,1301,10,1,optimality,0.1194462939144775,3.6587047576904297,673,79.15929532051086
2,382724,40,40,110.0,440.0,77,PhISCS_I_,6.86197566986084,1.0,simNo_2-s_10-m_40-n_40.SC.ground,3.4251351356506348,407,297,1193,1303,10,2,optimality,,,,
3,382724,40,40,110.0,440.0,77,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,14.14480996131897,1.0,simNo_2-s_10-m_40-n_40.SC.ground,9.121221542358398,407,297,1193,1303,10,2,optimality,0.11693873772254357,3.5535035133361816,78,9.98811388015747
4,5083404,40,40,110.0,440.0,49,PhISCS_I_,6.765585422515869,1.0,simNo_3-s_10-m_40-n_40.SC.ground,3.2520432472229004,238,128,1362,1472,10,3,optimality,,,,
5,5083404,40,40,110.0,440.0,49,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,12.236531496047974,1.0,simNo_3-s_10-m_40-n_40.SC.ground,7.141672849655151,238,128,1362,1472,10,3,optimality,0.14283345699310301,3.443288803100586,50,8.431232213973999
6,5396750,40,40,110.0,440.0,69,PhISCS_I_,9.214385271072388,1.0,simNo_4-s_10-m_40-n_40.SC.ground,5.79790735244751,307,197,1293,1403,10,4,optimality,,,,
7,5396750,40,40,110.0,440.0,69,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,19.306353092193604,1.0,simNo_4-s_10-m_40-n_40.SC.ground,14.173120498657227,307,197,1293,1403,10,4,optimality,0.12654571873801096,3.515933036804199,112,14.908890008926392
8,1288486,40,40,110.0,440.0,84,PhISCS_I_,6.5638391971588135,1.0,simNo_5-s_10-m_40-n_40.SC.ground,3.1843318939208984,495,385,1105,1215,10,5,optimality,,,,
9,1288486,40,40,110.0,440.0,84,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,14.847120761871338,1.0,simNo_5-s_10-m_40-n_40.SC.ground,9.689780712127686,495,385,1105,1215,10,5,optimality,0.11399742014267865,3.6192214488983154,85,10.562910079956055
