,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,1122591,20,40,260.0,735.0,5,PhISCS_I_,2.7182369232177734,1.0,simNo_5-s_10-m_40-n_20.SC.ground,1.1008062362670898,282,22,518,778,10,5,optimality,,,,
1,1122591,20,40,260.0,735.0,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.4870784282684326,1.0,simNo_5-s_10-m_40-n_20.SC.ground,0.3114500045776367,282,22,518,778,10,5,optimality,0.05190833409627279,1.6189603805541992,6,0.835538387298584
2,4577714,20,40,260.0,735.0,31,PhISCS_I_,2.8485848903656006,1.0,simNo_7-s_10-m_40-n_20.SC.ground,1.2106821537017822,302,42,498,758,10,7,optimality,,,,
3,4577714,20,40,260.0,735.0,31,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.975970029830933,1.0,simNo_7-s_10-m_40-n_20.SC.ground,2.749872922897339,302,42,498,758,10,7,optimality,0.08593352884054184,1.663881778717041,32,3.1639630794525146
4,3886394,20,40,260.0,735.0,12,PhISCS_I_,3.01071834564209,1.0,simNo_12-s_10-m_40-n_20.SC.ground,1.1764016151428223,294,34,506,766,10,12,optimality,,,,
5,3886394,20,40,260.0,735.0,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.331963539123535,1.0,simNo_12-s_10-m_40-n_20.SC.ground,0.8376178741455078,294,34,506,766,10,12,optimality,0.06443214416503906,1.7935669422149658,13,1.4795684814453125
6,8993082,20,40,260.0,735.0,44,PhISCS_I_,3.9835898876190186,1.0,simNo_30-s_10-m_40-n_20.SC.ground,2.2290496826171875,308,48,492,752,10,30,optimality,,,,
7,8993082,20,40,260.0,735.0,44,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.825132608413696,1.0,simNo_30-s_10-m_40-n_20.SC.ground,3.39638090133667,308,48,492,752,10,30,optimality,0.07547513114081489,1.692436933517456,45,3.909182071685791
8,2091056,20,40,260.0,735.0,0,PhISCS_I_,3.037161350250244,1.0,simNo_31-s_10-m_40-n_20.SC.ground,1.2532505989074707,269,9,531,791,10,31,optimality,,,,
9,2091056,20,40,260.0,735.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.5404391288757324,1.0,simNo_31-s_10-m_40-n_20.SC.ground,0.0004494190216064453,269,9,531,791,10,31,optimality,0.0004494190216064453,1.7942023277282715,1,0.7443075180053711
10,4919049,20,40,260.0,735.0,3,PhISCS_I_,2.891476631164551,1.0,simNo_67-s_10-m_40-n_20.SC.ground,1.1870567798614502,280,20,520,780,10,67,optimality,,,,
11,4919049,20,40,260.0,735.0,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.7097206115722656,1.0,simNo_67-s_10-m_40-n_20.SC.ground,0.2661867141723633,280,20,520,780,10,67,optimality,0.06654667854309082,1.760925531387329,4,0.9327952861785889
12,6981569,20,40,260.0,735.0,8,PhISCS_I_,3.0272483825683594,1.0,simNo_79-s_10-m_40-n_20.SC.ground,1.2383322715759277,287,27,513,773,10,79,optimality,,,,
13,6981569,20,40,260.0,735.0,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.000656843185425,1.0,simNo_79-s_10-m_40-n_20.SC.ground,0.5428345203399658,287,27,513,773,10,79,optimality,0.060314946704440646,1.7058970928192139,9,1.251244068145752
14,2844145,20,40,260.0,735.0,0,PhISCS_I_,3.1579699516296387,1.0,simNo_84-s_10-m_40-n_20.SC.ground,1.383185625076294,271,11,529,789,10,84,optimality,,,,
15,2844145,20,40,260.0,735.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.4057626724243164,1.0,simNo_84-s_10-m_40-n_20.SC.ground,0.0004558563232421875,271,11,529,789,10,84,optimality,0.0004558563232421875,1.6866776943206787,1,0.7171685695648193
16,3622573,20,40,260.0,735.0,0,PhISCS_I_,2.7674529552459717,1.0,simNo_89-s_10-m_40-n_20.SC.ground,1.1124727725982666,268,8,532,792,10,89,optimality,,,,
17,3622573,20,40,260.0,735.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.3961567878723145,1.0,simNo_89-s_10-m_40-n_20.SC.ground,0.0004451274871826172,268,8,532,792,10,89,optimality,0.0004451274871826172,1.7348577976226807,1,0.6593239307403564
