,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,1132170,40,40,220.0,880.0,149,PhISCS_I_,8.595927953720093,1.0,simNo_1-s_10-m_40-n_40.SC.ground,4.653194427490234,409,189,1191,1411,10,1,optimality,,,,
1,1132170,40,40,220.0,880.0,149,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,33.19625926017761,1.0,simNo_1-s_10-m_40-n_40.SC.ground,27.533382415771484,409,189,1191,1411,10,1,optimality,0.1835558827718099,3.8952550888061523,150,28.088035821914673
2,521382,40,40,220.0,880.0,142,PhISCS_I_,9.281923532485962,1.0,simNo_2-s_10-m_40-n_40.SC.ground,5.118128299713135,407,187,1193,1413,10,2,optimality,,,,
3,521382,40,40,220.0,880.0,142,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,41.50629186630249,1.0,simNo_2-s_10-m_40-n_40.SC.ground,36.07126998901367,407,187,1193,1413,10,2,optimality,0.2522466432798159,3.9387025833129883,143,36.43339657783508
4,6141063,40,40,220.0,880.0,2,PhISCS_I_,6.956142902374268,1.0,simNo_3-s_10-m_40-n_40.SC.ground,3.2166335582733154,238,18,1362,1582,10,3,optimality,,,,
5,6141063,40,40,220.0,880.0,2,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.68454384803772,1.0,simNo_3-s_10-m_40-n_40.SC.ground,0.3159017562866211,238,18,1362,1582,10,3,optimality,0.1053005854288737,3.780160427093506,3,1.887483835220337
6,4172355,40,40,220.0,880.0,62,PhISCS_I_,7.102013826370239,1.0,simNo_4-s_10-m_40-n_40.SC.ground,3.2692065238952637,307,87,1293,1513,10,4,optimality,,,,
7,4172355,40,40,220.0,880.0,62,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,13.323198318481445,1.0,simNo_4-s_10-m_40-n_40.SC.ground,7.93569540977478,307,87,1293,1513,10,4,optimality,0.1259634192027743,3.6913254261016846,63,9.144726276397705
8,5651524,40,40,220.0,880.0,165,PhISCS_I_,10.20586895942688,1.0,simNo_5-s_10-m_40-n_40.SC.ground,6.58045220375061,495,275,1105,1325,10,5,optimality,,,,
9,5651524,40,40,220.0,880.0,165,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,885.5259108543396,1.0,simNo_5-s_10-m_40-n_40.SC.ground,880.0930228233337,495,275,1105,1325,10,5,time_limit,0.09773381708199153,10.03408670425415,9005,841.1524512767792
