,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,1802812,80,20,120.0,480.0,64,PhISCS_I_,3.246243476867676,1.0,simNo_1-s_10-m_20-n_80.SC.ground,1.3770062923431396,356,236,1244,1364,10,1,optimality,,,,
1,1802812,80,20,120.0,480.0,64,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.116565942764282,1.0,simNo_1-s_10-m_20-n_80.SC.ground,3.568183183670044,356,236,1244,1364,10,1,optimality,0.05489512590261606,1.8711111545562744,65,3.712005376815796
2,9872827,80,20,120.0,480.0,48,PhISCS_I_,3.5619561672210693,1.0,simNo_2-s_10-m_20-n_80.SC.ground,1.6932733058929443,224,104,1376,1496,10,2,optimality,,,,
3,9872827,80,20,120.0,480.0,48,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.963694095611572,1.0,simNo_2-s_10-m_20-n_80.SC.ground,3.1816329956054688,224,104,1376,1496,10,2,optimality,0.0649312856246014,2.016627311706543,49,3.552886724472046
4,9558470,80,20,120.0,480.0,67,PhISCS_I_,3.2197928428649902,1.0,simNo_3-s_10-m_20-n_80.SC.ground,1.3983099460601807,322,202,1278,1398,10,3,optimality,,,,
5,9558470,80,20,120.0,480.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.382958889007568,1.0,simNo_3-s_10-m_20-n_80.SC.ground,3.862704038619995,322,202,1278,1398,10,3,optimality,0.0568044711561764,1.901839256286621,68,3.917468786239624
6,3020342,80,20,120.0,480.0,70,PhISCS_I_,3.2642343044281006,1.0,simNo_4-s_10-m_20-n_80.SC.ground,1.3927159309387207,393,273,1207,1327,10,4,optimality,,,,
7,3020342,80,20,120.0,480.0,70,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.644414663314819,1.0,simNo_4-s_10-m_20-n_80.SC.ground,3.0918588638305664,393,273,1207,1327,10,4,optimality,0.043547307941275586,1.9123637676239014,71,3.1499977111816406
8,3126193,80,20,120.0,480.0,27,PhISCS_I_,3.2972028255462646,1.0,simNo_5-s_10-m_20-n_80.SC.ground,1.4388830661773682,197,77,1403,1523,10,5,optimality,,,,
9,3126193,80,20,120.0,480.0,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.101088285446167,1.0,simNo_5-s_10-m_20-n_80.SC.ground,1.5015878677368164,197,77,1403,1523,10,5,optimality,0.05362813813345773,1.8646552562713623,28,2.016409397125244
10,4163799,80,20,120.0,480.0,68,PhISCS_I_,4.4227986335754395,1.0,simNo_6-s_10-m_20-n_80.SC.ground,2.612933397293091,296,176,1304,1424,10,6,optimality,,,,
11,4163799,80,20,120.0,480.0,68,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,22.3897705078125,1.0,simNo_6-s_10-m_20-n_80.SC.ground,19.89005994796753,296,176,1304,1424,10,6,optimality,0.04314546626457165,2.140608549118042,461,17.433021068572998
12,8539205,80,20,120.0,480.0,86,PhISCS_I_,4.068139314651489,1.0,simNo_7-s_10-m_20-n_80.SC.ground,2.1865456104278564,381,261,1219,1339,10,7,optimality,,,,
13,8539205,80,20,120.0,480.0,86,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.85500955581665,1.0,simNo_7-s_10-m_20-n_80.SC.ground,4.4153571128845215,381,261,1219,1339,10,7,optimality,0.05075123118258071,1.8315684795379639,87,4.248690843582153
14,2376060,80,20,120.0,480.0,69,PhISCS_I_,3.2073752880096436,1.0,simNo_8-s_10-m_20-n_80.SC.ground,1.3390309810638428,340,220,1260,1380,10,8,optimality,,,,
15,2376060,80,20,120.0,480.0,69,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.340166330337524,1.0,simNo_8-s_10-m_20-n_80.SC.ground,3.925973415374756,340,220,1260,1380,10,8,optimality,0.056085334505353655,1.772599220275879,70,3.997096300125122
16,9062686,80,20,120.0,480.0,50,PhISCS_I_,3.1754438877105713,1.0,simNo_9-s_10-m_20-n_80.SC.ground,1.3458588123321533,289,169,1311,1431,10,9,optimality,,,,
17,9062686,80,20,120.0,480.0,50,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.490081071853638,1.0,simNo_9-s_10-m_20-n_80.SC.ground,2.929485559463501,289,169,1311,1431,10,9,optimality,0.05744089332281375,1.8475606441497803,51,3.221390724182129
18,910928,80,20,120.0,480.0,53,PhISCS_I_,3.1301138401031494,1.0,simNo_10-s_10-m_20-n_80.SC.ground,1.3428208827972412,276,156,1324,1444,10,10,optimality,,,,
19,910928,80,20,120.0,480.0,53,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.132952451705933,1.0,simNo_10-s_10-m_20-n_80.SC.ground,2.5790131092071533,276,156,1324,1444,10,10,optimality,0.04775950202235469,1.8754396438598633,54,2.7892308235168457
20,2701778,80,20,120.0,480.0,67,PhISCS_I_,10.408732652664185,1.0,simNo_11-s_10-m_20-n_80.SC.ground,8.614702939987183,303,183,1297,1417,10,11,optimality,,,,
21,2701778,80,20,120.0,480.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,40.18795967102051,1.0,simNo_11-s_10-m_20-n_80.SC.ground,37.54158592224121,303,183,1297,1417,10,11,optimality,0.05603221779438987,2.026934862136841,670,35.46990251541138
22,2444808,80,20,120.0,480.0,62,PhISCS_I_,3.4393765926361084,1.0,simNo_12-s_10-m_20-n_80.SC.ground,1.5992326736450195,275,155,1325,1445,10,12,optimality,,,,
23,2444808,80,20,120.0,480.0,62,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.569274663925171,1.0,simNo_12-s_10-m_20-n_80.SC.ground,3.9357118606567383,275,155,1325,1445,10,12,optimality,0.06247161683582124,1.94449782371521,63,4.097078323364258
24,6297250,80,20,120.0,480.0,81,PhISCS_I_,3.748399019241333,1.0,simNo_13-s_10-m_20-n_80.SC.ground,1.9652812480926514,472,352,1128,1248,10,13,optimality,,,,
