,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,3481265,80,20,100.0,400.0,63,PhISCS_I_,3.5661709308624268,1.0,simNo_1-s_10-m_20-n_80.SC.ground,1.6763856410980225,356,256,1244,1344,10,1,optimality,,,,
1,3481265,80,20,100.0,400.0,63,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.627972841262817,1.0,simNo_1-s_10-m_20-n_80.SC.ground,3.0654821395874023,356,256,1244,1344,10,1,optimality,0.04789815843105316,1.8642621040344238,64,3.191807508468628
2,897087,80,20,100.0,400.0,34,PhISCS_I_,3.3198020458221436,1.0,simNo_2-s_10-m_20-n_80.SC.ground,1.5029056072235107,224,124,1376,1476,10,2,optimality,,,,
3,897087,80,20,100.0,400.0,34,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.5306432247161865,1.0,simNo_2-s_10-m_20-n_80.SC.ground,1.7553279399871826,224,124,1376,1476,10,2,optimality,0.050152226856776644,2.0148723125457764,35,2.236206293106079
4,549083,80,20,100.0,400.0,67,PhISCS_I_,5.610249996185303,1.0,simNo_3-s_10-m_20-n_80.SC.ground,3.8363747596740723,322,222,1278,1378,10,3,optimality,,,,
5,549083,80,20,100.0,400.0,67,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,7.404800653457642,1.0,simNo_3-s_10-m_20-n_80.SC.ground,4.897284746170044,322,222,1278,1378,10,3,optimality,0.05694517146709353,1.8804683685302734,86,4.8961591720581055
6,8442845,80,20,100.0,400.0,62,PhISCS_I_,3.265580892562866,1.0,simNo_4-s_10-m_20-n_80.SC.ground,1.4744439125061035,393,293,1207,1307,10,4,optimality,,,,
7,8442845,80,20,100.0,400.0,62,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.56784462928772,1.0,simNo_4-s_10-m_20-n_80.SC.ground,3.1252331733703613,393,293,1207,1307,10,4,optimality,0.04960687576778351,1.7955365180969238,63,3.158968448638916
8,7636041,80,20,100.0,400.0,34,PhISCS_I_,3.0995588302612305,1.0,simNo_5-s_10-m_20-n_80.SC.ground,1.3825712203979492,197,97,1403,1503,10,5,optimality,,,,
9,7636041,80,20,100.0,400.0,34,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.706297874450684,1.0,simNo_5-s_10-m_20-n_80.SC.ground,2.0631449222564697,197,97,1403,1503,10,5,optimality,0.058946997778756276,1.9145426750183105,35,2.510684013366699
10,2740778,80,20,100.0,400.0,53,PhISCS_I_,3.281543493270874,1.0,simNo_6-s_10-m_20-n_80.SC.ground,1.5026991367340088,296,196,1304,1404,10,6,optimality,,,,
11,2740778,80,20,100.0,400.0,53,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.419662952423096,1.0,simNo_6-s_10-m_20-n_80.SC.ground,2.9714467525482178,296,196,1304,1404,10,6,optimality,0.05502679171385588,1.7278215885162354,54,3.222791910171509
12,3342424,80,20,100.0,400.0,74,PhISCS_I_,3.9204330444335938,1.0,simNo_7-s_10-m_20-n_80.SC.ground,2.2126033306121826,381,281,1219,1319,10,7,optimality,,,,
