,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,6150458,20,40,190.0,537.0,8,PhISCS_I_,2.519965887069702,1.0,simNo_1-s_10-m_40-n_20.SC.ground,0.9904565811157227,215,25,585,775,10,1,optimality,,,,
1,6150458,20,40,190.0,537.0,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.523285388946533,1.0,simNo_1-s_10-m_40-n_20.SC.ground,0.4239976406097412,215,25,585,775,10,1,optimality,0.04711084895663791,1.559462308883667,9,0.9174668788909912
2,851986,20,40,190.0,537.0,0,PhISCS_I_,2.534827947616577,1.0,simNo_2-s_10-m_40-n_20.SC.ground,0.9718177318572998,213,23,587,777,10,2,optimality,,,,
3,851986,20,40,190.0,537.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.180750608444214,1.0,simNo_2-s_10-m_40-n_20.SC.ground,0.0006148815155029297,213,23,587,777,10,2,optimality,0.0006148815155029297,1.612104892730713,1,0.5661890506744385
4,1512179,20,40,190.0,537.0,100,PhISCS_I_,8.993938207626343,1.0,simNo_5-s_10-m_40-n_20.SC.ground,7.300353527069092,282,92,518,708,10,5,optimality,,,,
5,1512179,20,40,190.0,537.0,100,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,353.56687450408936,1.0,simNo_5-s_10-m_40-n_20.SC.ground,351.1918773651123,282,92,518,708,10,5,optimality,0.10769453461058336,2.462893486022949,3261,343.42237186431885
6,4124612,20,40,190.0,537.0,94,PhISCS_I_,17.231852054595947,1.0,simNo_7-s_10-m_40-n_20.SC.ground,15.497524976730347,302,112,498,688,10,7,optimality,,,,
7,4124612,20,40,190.0,537.0,94,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,86.8907778263092,1.0,simNo_7-s_10-m_40-n_20.SC.ground,84.44967532157898,302,112,498,688,10,7,optimality,0.16789199865125046,2.0976431369781494,503,82.86041283607483
8,9806092,20,40,190.0,537.0,6,PhISCS_I_,2.730274200439453,1.0,simNo_10-s_10-m_40-n_20.SC.ground,1.1276476383209229,215,25,585,775,10,10,optimality,,,,
9,9806092,20,40,190.0,537.0,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.729537010192871,1.0,simNo_10-s_10-m_40-n_20.SC.ground,0.4839975833892822,215,25,585,775,10,10,optimality,0.0691425119127546,1.6252715587615967,7,1.074293613433838
