,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
75,2815176,10,10,29,BnB_DynamicMWMBounding_None_False,60.011300563812256,1.0,60.00859618186951,0.006853425785960428,,8756,,time_limit
76,8148135,10,10,18,PhISCS_I_,0.09208202362060547,1.0,0.04015493392944336,,,,,
77,8148135,10,10,18,PhISCS_B_,0.017868995666503906,1.0,0.0038437843322753906,,,,,
78,8148135,10,10,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.37910032272338867,1.0,0.32189297676086426,0.016941735618992856,0.05741596221923828,19,0.28310370445251465,optimality
79,8148135,10,10,18,BnB_DynamicMWMBounding_None_False,60.01274538040161,1.0,60.01030707359314,0.005975336759294348,,10043,,time_limit
80,6337240,10,10,22,PhISCS_I_,0.16434741020202637,1.0,0.07992362976074219,,,,,
81,6337240,10,10,22,PhISCS_B_,0.019432783126831055,1.0,0.005421161651611328,,,,,
82,6337240,10,10,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4285297393798828,1.0,0.37343907356262207,0.013831076798615631,0.06221318244934082,27,0.3174724578857422,optimality
83,6337240,10,10,22,BnB_DynamicMWMBounding_None_False,50.941895723342896,1.0,50.939364194869995,0.005529674793190403,,9212,,optimality
84,3680463,10,10,26,PhISCS_I_,0.15747523307800293,1.0,0.10544657707214355,,,,,
85,3680463,10,10,26,PhISCS_B_,0.023340702056884766,1.0,0.008944272994995117,,,,,
86,3680463,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,4.4641337394714355,1.0,4.409550905227661,0.00833563498152677,0.18540048599243164,529,3.7168002128601074,optimality
87,3680463,10,10,28,BnB_DynamicMWMBounding_None_False,60.003297567367554,1.0,60.00060486793518,0.0067636799535492256,,8871,,time_limit
88,6769786,10,10,28,PhISCS_I_,0.15119075775146484,1.0,0.09885382652282715,,,,,
89,6769786,10,10,28,PhISCS_B_,0.021802902221679688,1.0,0.0076007843017578125,,,,,
90,6769786,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,5.236209154129028,1.0,5.17983603477478,0.009539292881721511,0.24219632148742676,543,4.349971771240234,optimality
91,6769786,10,10,31,BnB_DynamicMWMBounding_None_False,60.00596070289612,1.0,60.003424644470215,0.007400521046431945,,8108,,time_limit
92,4453303,10,10,22,PhISCS_I_,0.08903813362121582,1.0,0.038062334060668945,,,,,
93,4453303,10,10,22,PhISCS_B_,0.01836562156677246,1.0,0.004836320877075195,,,,,
94,4453303,10,10,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.45203709602355957,1.0,0.39555859565734863,0.01719819981118907,0.062325477600097656,23,0.34276270866394043,optimality
95,4453303,10,10,22,BnB_DynamicMWMBounding_None_False,60.00487780570984,1.0,60.00241565704346,0.0059870700116786526,,10022,,time_limit
96,483150,10,10,25,PhISCS_I_,0.07219767570495605,1.0,0.021833419799804688,,,,,
97,483150,10,10,25,PhISCS_B_,0.018876075744628906,1.0,0.005430936813354492,,,,,
98,483150,10,10,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.48593974113464355,1.0,0.4299590587615967,0.016536886875446025,0.06555700302124023,26,0.3661067485809326,optimality
99,483150,10,10,25,BnB_DynamicMWMBounding_None_False,60.01644515991211,1.0,60.01398301124573,0.006838421035921346,,8776,,time_limit
100,3537043,10,10,23,PhISCS_I_,0.07204747200012207,1.0,0.020900726318359375,,,,,
101,3537043,10,10,23,PhISCS_B_,0.019005537033081055,1.0,0.005350828170776367,,,,,
102,3537043,10,10,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3984253406524658,1.0,0.3429443836212158,0.01428934931755066,0.06328392028808594,24,0.2853658199310303,optimality
103,3537043,10,10,23,BnB_DynamicMWMBounding_None_False,60.00355076789856,1.0,60.00128436088562,0.0065247155677344085,,9196,,time_limit
104,8024015,10,10,26,PhISCS_I_,0.15733051300048828,1.0,0.10520601272583008,,,,,
105,8024015,10,10,26,PhISCS_B_,0.02178192138671875,1.0,0.0077207088470458984,,,,,
106,8024015,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,6.024691104888916,1.0,5.970039129257202,0.008937184325235333,0.2660984992980957,668,5.030290603637695,optimality
107,8024015,10,10,26,BnB_DynamicMWMBounding_None_False,60.00910043716431,1.0,60.00670099258423,0.007228852065122784,,8301,,time_limit
108,8646624,10,10,27,PhISCS_I_,0.16624069213867188,1.0,0.09391427040100098,,,,,
109,8646624,10,10,27,PhISCS_B_,0.022800207138061523,1.0,0.00815725326538086,,,,,
110,8646624,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,60.06352472305298,1.0,60.0078182220459,0.00890720175479381,2.6884732246398926,6737,49.9900381565094,time_limit
111,8646624,10,10,27,BnB_DynamicMWMBounding_None_False,60.01157546043396,1.0,60.00844740867615,0.007243897562611799,,8284,,time_limit
112,9436546,10,10,26,PhISCS_I_,0.11353111267089844,1.0,0.06334066390991211,,,,,
113,9436546,10,10,26,PhISCS_B_,0.018806934356689453,1.0,0.005242824554443359,,,,,
114,9436546,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5148711204528809,1.0,0.44822049140930176,0.01660075894108525,0.07394719123840332,27,0.38602709770202637,optimality
115,9436546,10,10,26,BnB_DynamicMWMBounding_None_False,60.01421046257019,1.0,60.01188921928406,0.005588739916118836,,10738,,time_limit
116,5486096,10,10,23,PhISCS_I_,0.089141845703125,1.0,0.03931260108947754,,,,,
117,5486096,10,10,23,PhISCS_B_,0.018085002899169922,1.0,0.0049076080322265625,,,,,
118,5486096,10,10,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.42781662940979004,1.0,0.37297749519348145,0.01554072896639506,0.0621342658996582,24,0.3175053596496582,optimality
119,5486096,10,10,23,BnB_DynamicMWMBounding_None_False,60.011454582214355,1.0,60.00902271270752,0.006477657892131641,,9264,,time_limit
120,1269308,10,10,24,PhISCS_I_,0.12871193885803223,1.0,0.07866501808166504,,,,,
121,1269308,10,10,24,PhISCS_B_,0.018561601638793945,1.0,0.005139827728271484,,,,,
122,1269308,10,10,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.025094509124756,1.0,1.9703898429870605,0.011728510970161074,0.13221502304077148,168,1.6419880390167236,optimality
123,1269308,10,10,24,BnB_DynamicMWMBounding_None_False,60.01387000083923,1.0,60.01154947280884,0.006384886633983279,,9399,,time_limit
124,7316168,10,10,20,PhISCS_I_,0.0819845199584961,1.0,0.03201746940612793,,,,,
125,7316168,10,10,20,PhISCS_B_,0.017235517501831055,1.0,0.0039048194885253906,,,,,
126,7316168,10,10,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.38832759857177734,1.0,0.3329436779022217,0.015854460852486745,0.05916953086853027,21,0.28684091567993164,optimality
127,7316168,10,10,22,BnB_DynamicMWMBounding_None_False,60.01190519332886,1.0,60.009374380111694,0.006349526439542026,,9451,,time_limit
128,546449,10,10,25,PhISCS_I_,0.13808774948120117,1.0,0.08740448951721191,,,,,
129,546449,10,10,25,PhISCS_B_,0.019699573516845703,1.0,0.006388664245605469,,,,,
130,546449,10,10,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.3728251457214355,1.0,1.3183999061584473,0.009030136343551008,0.08624553680419922,146,1.1180877685546875,optimality
131,546449,10,10,26,BnB_DynamicMWMBounding_None_False,60.01436519622803,1.0,60.012163162231445,0.007906740864589123,,7590,,time_limit
132,3883472,10,10,32,PhISCS_I_,0.18194270133972168,1.0,0.12257599830627441,,,,,
133,3883472,10,10,32,PhISCS_B_,0.02519059181213379,1.0,0.010959863662719727,,,,,
134,3883472,10,10,32,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,9.927783489227295,1.0,9.862229585647583,0.009140157169274868,0.4253253936767578,1079,8.323244571685791,optimality
135,3883472,10,10,35,BnB_DynamicMWMBounding_None_False,60.00558114051819,1.0,60.003052949905396,0.008011088511335834,,7490,,time_limit
136,9577554,10,10,25,PhISCS_I_,0.11175823211669922,1.0,0.05286383628845215,,,,,
137,9577554,10,10,25,PhISCS_B_,0.02210545539855957,1.0,0.007791996002197266,,,,,
138,9577554,10,10,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.1882076263427734,1.0,1.1183416843414307,0.01152929571486011,0.11300778388977051,97,0.9320793151855469,optimality
139,9577554,10,10,26,BnB_DynamicMWMBounding_None_False,60.01085638999939,1.0,60.00804662704468,0.0069784912928299424,,8599,,time_limit
140,9950397,10,10,24,PhISCS_I_,0.09679818153381348,1.0,0.04501080513000488,,,,,
141,9950397,10,10,24,PhISCS_B_,0.019753217697143555,1.0,0.006060361862182617,,,,,
142,9950397,10,10,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.46189212799072266,1.0,0.4041709899902344,0.016166839599609375,0.06609344482421875,25,0.34367823600769043,optimality
143,9950397,10,10,26,BnB_DynamicMWMBounding_None_False,60.00661039352417,1.0,60.00424027442932,0.006752671649159276,,8886,,time_limit
144,5318871,10,10,22,PhISCS_I_,0.07272768020629883,1.0,0.0211331844329834,,,,,
145,5318871,10,10,22,PhISCS_B_,0.01831960678100586,1.0,0.00461125373840332,,,,,
146,5318871,10,10,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4062790870666504,1.0,0.3501780033111572,0.015225130578745966,0.06216073036193848,23,0.2967977523803711,optimality
147,5318871,10,10,22,BnB_DynamicMWMBounding_None_False,60.01301884651184,1.0,60.01057171821594,0.006952910638189774,,8631,,time_limit
148,2841884,10,10,27,PhISCS_I_,0.14382338523864746,1.0,0.09246134757995605,,,,,
149,2841884,10,10,27,PhISCS_B_,0.021356582641601562,1.0,0.00800323486328125,,,,,
150,2841884,10,10,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5707838535308838,1.0,0.513857364654541,0.01317582986293695,0.06958651542663574,39,0.43604207038879395,optimality
151,2841884,10,10,30,BnB_DynamicMWMBounding_None_False,60.01511263847351,1.0,60.01297616958618,0.00713845321393912,,8407,,time_limit
152,4020322,10,10,28,PhISCS_I_,0.14428949356079102,1.0,0.0932619571685791,,,,,
153,4020322,10,10,28,PhISCS_B_,0.01983499526977539,1.0,0.006549835205078125,,,,,
154,4020322,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.475313186645508,1.0,2.4185757637023926,0.009994114726042945,0.13342905044555664,242,2.044455051422119,optimality
155,4020322,10,10,30,BnB_DynamicMWMBounding_None_False,60.01529145240784,1.0,60.01297330856323,0.007146103037456922,,8398,,time_limit
156,9691095,10,10,16,PhISCS_I_,0.07138800621032715,1.0,0.020646095275878906,,,,,
157,9691095,10,10,16,PhISCS_B_,0.016941308975219727,1.0,0.003431558609008789,,,,,
158,9691095,10,10,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3150315284729004,1.0,0.25832581520080566,0.015195636188282687,0.05652284622192383,17,0.22498440742492676,optimality
159,9691095,10,10,16,BnB_DynamicMWMBounding_None_False,5.539106369018555,1.0,5.536707878112793,0.005598289057748021,,989,,optimality
160,9699443,10,10,26,PhISCS_I_,0.17200899124145508,1.0,0.12188386917114258,,,,,
161,9699443,10,10,26,PhISCS_B_,0.019279003143310547,1.0,0.005994319915771484,,,,,
162,9699443,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,4.730865240097046,1.0,4.675089120864868,0.010435466787644796,0.2082836627960205,448,3.984196901321411,optimality
163,9699443,10,10,27,BnB_DynamicMWMBounding_None_False,60.014068841934204,1.0,60.011348724365234,0.006939332646203195,,8648,,time_limit
164,220419,10,10,26,PhISCS_I_,0.14461016654968262,1.0,0.09287405014038086,,,,,
165,220419,10,10,26,PhISCS_B_,0.021140575408935547,1.0,0.007822990417480469,,,,,
