,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,898813,10,10,24.0,0,PhISCS_I_,0.09689474105834961,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.023662328720092773,6,94,10,2,,,,,
1,898813,10,10,24.0,0,PhISCS_B_,0.0161435604095459,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0005104541778564453,6,94,10,2,,,,,
2,898813,10,10,24.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.03234410285949707,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0005955696105957031,6,94,10,2,0.0005955696105957031,0.022060632705688477,1,0.0011150836944580078,optimality
3,898813,10,10,24.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.08319330215454102,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0005240440368652344,6,94,10,2,0.0005240440368652344,0.07804703712463379,1,0.0037767887115478516,optimality
4,898813,10,10,24.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.059093475341796875,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0003325939178466797,6,94,10,2,0.0003325939178466797,0.04512286186218262,1,0.012948989868164062,optimality
5,898813,10,10,24.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.09879469871520996,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.00034117698669433594,6,94,10,2,0.00034117698669433594,0.07774758338928223,1,0.020022153854370117,optimality
6,898813,10,10,24.0,0,BnB_DynamicMWMBounding_None_False,0.001956939697265625,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.00027441978454589844,6,94,10,2,0.00027441978454589844,,1,,optimality
7,898813,10,10,24.0,0,BnB_RandomPartitioning_None_False,0.003284931182861328,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.00046896934509277344,6,94,10,2,0.00046896934509277344,,1,,optimality
8,898813,10,10,24.0,0,PhISCS_B_,0.016160249710083008,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0004923343658447266,6,94,10,3,,,,,
9,898813,10,10,24.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.024636030197143555,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.00032782554626464844,6,94,10,3,0.00032782554626464844,0.02261185646057129,1,0.0009369850158691406,optimality
10,898813,10,10,24.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.04118514060974121,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0005013942718505859,6,94,10,3,0.0005013942718505859,0.03722357749938965,1,0.0026557445526123047,optimality
