,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,2274382,10,10,26.0,0,PhISCS_I_,0.15346646308898926,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.03153514862060547,4,96,10,2,,,,,
1,2274382,10,10,26.0,0,PhISCS_B_,0.03284883499145508,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0010371208190917969,4,96,10,2,,,,,
2,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.058617353439331055,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0007789134979248047,4,96,10,2,0.0007789134979248047,0.045209407806396484,1,0.0017309188842773438,optimality
3,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.15514469146728516,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0006897449493408203,4,96,10,2,0.0006897449493408203,0.14995241165161133,1,0.0032777786254882812,optimality
4,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11862301826477051,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0006501674652099609,4,96,10,2,0.0006501674652099609,0.09681081771850586,1,0.01991581916809082,optimality
5,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.11779499053955078,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.000652313232421875,4,96,10,2,0.000652313232421875,0.09514164924621582,1,0.020792245864868164,optimality
6,2274382,10,10,26.0,0,BnB_DynamicMWMBounding_None_False,0.003418445587158203,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.00043487548828125,4,96,10,2,0.00043487548828125,,1,,optimality
7,2274382,10,10,26.0,0,BnB_RandomPartitioning_None_False,0.0030612945556640625,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.00044655799865722656,4,96,10,2,0.00044655799865722656,,1,,optimality
8,2274382,10,10,26.0,0,PhISCS_B_,0.02613043785095215,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0007698535919189453,4,96,10,3,,,,,
9,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.050769805908203125,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0006525516510009766,4,96,10,3,0.0006525516510009766,0.04738044738769531,1,0.001516580581665039,optimality
10,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06360435485839844,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0006611347198486328,4,96,10,3,0.0006611347198486328,0.058693647384643555,1,0.0030820369720458984,optimality
11,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11733102798461914,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0006036758422851562,4,96,10,3,0.0006036758422851562,0.10086393356323242,1,0.014703035354614258,optimality
12,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.11109256744384766,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0006592273712158203,4,96,10,3,0.0006592273712158203,0.09232759475708008,1,0.0169219970703125,optimality
13,2274382,10,10,26.0,0,BnB_DynamicMWMBounding_None_False,0.0037374496459960938,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0006022453308105469,4,96,10,3,0.0006022453308105469,,1,,optimality
14,2274382,10,10,26.0,0,BnB_RandomPartitioning_None_False,0.0033049583435058594,1.0,simNo_3-s_10-m_10-n_10.SC.ground,0.0005161762237548828,4,96,10,3,0.0005161762237548828,,1,,optimality
15,2274382,10,10,26.0,0,PhISCS_B_,0.029525279998779297,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0010387897491455078,4,96,10,4,,,,,
16,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.051288604736328125,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0006489753723144531,4,96,10,4,0.0006489753723144531,0.04791378974914551,1,0.0015039443969726562,optimality
17,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.13566923141479492,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0006570816040039062,4,96,10,4,0.0006570816040039062,0.1305980682373047,1,0.003229856491088867,optimality
18,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1114201545715332,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0006477832794189453,4,96,10,4,0.0006477832794189453,0.09303069114685059,1,0.016518831253051758,optimality
19,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.11903166770935059,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0006282329559326172,4,96,10,4,0.0006282329559326172,0.10066938400268555,1,0.0165250301361084,optimality
20,2274382,10,10,26.0,0,BnB_DynamicMWMBounding_None_False,0.0038335323333740234,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0006213188171386719,4,96,10,4,0.0006213188171386719,,1,,optimality
21,2274382,10,10,26.0,0,BnB_RandomPartitioning_None_False,0.00334930419921875,1.0,simNo_4-s_10-m_10-n_10.SC.ground,0.0005309581756591797,4,96,10,4,0.0005309581756591797,,1,,optimality
22,2274382,10,10,26.0,0,PhISCS_B_,0.03109431266784668,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.00147247314453125,4,96,10,5,,,,,
23,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.033004045486450195,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.0012898445129394531,4,96,10,5,0.0012898445129394531,0.028151750564575195,1,0.0011138916015625,optimality
24,2274382,10,10,26.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.03854107856750488,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.0005145072937011719,4,96,10,5,0.0005145072937011719,0.03413558006286621,1,0.0031387805938720703,optimality
25,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0982053279876709,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.0004968643188476562,4,96,10,5,0.0004968643188476562,0.07939529418945312,1,0.017238855361938477,optimality
26,2274382,10,10,26.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.07296109199523926,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.00033855438232421875,4,96,10,5,0.00033855438232421875,0.062165021896362305,1,0.009627580642700195,optimality
27,2274382,10,10,26.0,0,BnB_DynamicMWMBounding_None_False,0.0037555694580078125,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.0003502368927001953,4,96,10,5,0.0003502368927001953,,1,,optimality
28,2274382,10,10,26.0,0,BnB_RandomPartitioning_None_False,0.0031239986419677734,1.0,simNo_5-s_10-m_10-n_10.SC.ground,0.0004324913024902344,4,96,10,5,0.0004324913024902344,,1,,optimality
29,441914,10,10,26.0,4,PhISCS_I_,0.11405158042907715,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.018731117248535156,12,88,10,6,,,,,
30,441914,10,10,26.0,4,PhISCS_B_,0.015572786331176758,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0015549659729003906,12,88,10,6,,,,,
31,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.14957594871520996,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.03690600395202637,12,88,10,6,0.0011905162565169795,0.11274337768554688,31,0.00505375862121582,optimality
32,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.0443730354309082,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.01313018798828125,12,88,10,6,0.001313018798828125,0.029114246368408203,10,0.004163265228271484,optimality
33,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12833547592163086,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.019234180450439453,12,88,10,6,0.0038468360900878905,0.09117627143859863,5,0.02255082130432129,optimality
34,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.25130486488342285,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.12871003150939941,12,88,10,6,0.025742006301879884,0.10531306266784668,5,0.12906765937805176,optimality
35,441914,10,10,26.0,4,BnB_DynamicMWMBounding_None_False,0.03046131134033203,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.027478933334350586,12,88,10,6,0.0034348666667938232,,8,,optimality
36,441914,10,10,26.0,4,BnB_RandomPartitioning_None_False,0.043436288833618164,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.04196596145629883,12,88,10,6,0.0016786384582519532,,25,,optimality
37,441914,10,10,26.0,4,PhISCS_B_,0.015264511108398438,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0012407302856445312,12,88,10,7,,,,,
38,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.06444811820983887,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.04127979278564453,12,88,10,7,0.001331606218891759,0.0234830379486084,31,0.005457639694213867,optimality
39,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.1912541389465332,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.06517529487609863,12,88,10,7,0.002102428866970924,0.1251821517944336,31,0.012755870819091797,optimality
40,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13926315307617188,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.019288301467895508,12,88,10,7,0.0038576602935791017,0.10185360908508301,5,0.022647380828857422,optimality
41,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.22829151153564453,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.10774421691894531,12,88,10,7,0.02154884338378906,0.10340523719787598,5,0.11076974868774414,optimality
42,441914,10,10,26.0,4,BnB_DynamicMWMBounding_None_False,0.030698776245117188,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.027483224868774414,12,88,10,7,0.0034354031085968018,,8,,optimality
43,441914,10,10,26.0,4,BnB_RandomPartitioning_None_False,0.08572769165039062,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.08295941352844238,12,88,10,7,0.0023702689579554966,,35,,optimality
44,441914,10,10,26.0,4,PhISCS_B_,0.0312809944152832,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.002431154251098633,12,88,10,8,,,,,
45,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.0901331901550293,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.06131339073181152,12,88,10,8,0.001977851313929404,0.03000497817993164,31,0.006889820098876953,optimality
46,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.11742520332336426,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.04844379425048828,12,88,10,8,0.0021062519239342732,0.0664675235748291,23,0.011564970016479492,optimality
47,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.14909076690673828,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.019021272659301758,12,88,10,8,0.0038042545318603517,0.11176490783691406,5,0.022526264190673828,optimality
48,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.24553442001342773,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.12326169013977051,12,88,10,8,0.0246523380279541,0.10505986213684082,5,0.12463569641113281,optimality
49,441914,10,10,26.0,4,BnB_DynamicMWMBounding_None_False,0.03152656555175781,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.028419017791748047,12,88,10,8,0.003552377223968506,,8,,optimality
50,441914,10,10,26.0,4,BnB_RandomPartitioning_None_False,0.06322550773620605,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.06030750274658203,12,88,10,8,0.0022336112128363717,,27,,optimality
51,441914,10,10,26.0,4,PhISCS_B_,0.030811071395874023,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0023064613342285156,12,88,10,9,,,,,
52,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.11089706420898438,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.06242251396179199,12,88,10,9,0.002013629482638451,0.04894661903381348,31,0.0073015689849853516,optimality
53,441914,10,10,26.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.1874217987060547,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.06351828575134277,12,88,10,9,0.002048976959720735,0.12298154830932617,31,0.012424707412719727,optimality
54,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1400759220123291,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.018769264221191406,12,88,10,9,0.003753852844238281,0.10373783111572266,5,0.021736860275268555,optimality
55,441914,10,10,26.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.24823307991027832,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.12765717506408691,12,88,10,9,0.025531435012817384,0.10341858863830566,5,0.12850379943847656,optimality
56,441914,10,10,26.0,4,BnB_DynamicMWMBounding_None_False,0.031191110610961914,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.028092145919799805,12,88,10,9,0.0035115182399749756,,8,,optimality
57,441914,10,10,26.0,4,BnB_RandomPartitioning_None_False,0.05593156814575195,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.05305147171020508,12,88,10,9,0.002122058868408203,,25,,optimality
