,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,2710556,20,10,33.0,0,PhISCS_I_,0.11696934700012207,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0033156871795654297,0,200,10,1,,,,,
1,2710556,20,10,33.0,0,PhISCS_B_,0.04699444770812988,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0007357597351074219,0,200,10,1,,,,,
2,2710556,20,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.10810708999633789,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0007188320159912109,0,200,10,1,0.0007188320159912109,0.09347295761108398,1,0.0018498897552490234,optimality
3,2710556,20,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06693148612976074,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0005929470062255859,0,200,10,1,0.0005929470062255859,0.05865287780761719,1,0.0065648555755615234,optimality
4,2710556,20,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13004016876220703,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.00046443939208984375,0,200,10,1,0.00046443939208984375,0.10091304779052734,1,0.027756452560424805,optimality
5,2710556,20,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.12361931800842285,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0006480216979980469,0,200,10,1,0.0006480216979980469,0.09070205688476562,1,0.031189680099487305,optimality
6,2710556,20,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.004299640655517578,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0003838539123535156,0,200,10,1,0.0003838539123535156,,1,,optimality
7,2710556,20,10,33.0,0,BnB_RandomPartitioning_None_False,0.0043680667877197266,1.0,simNo_1-s_10-m_10-n_20.SC.ground,0.0003924369812011719,0,200,10,1,0.0003924369812011719,,1,,optimality
8,7741374,20,10,33.0,9,PhISCS_I_,0.18537473678588867,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.056902170181274414,29,171,10,2,,,,,
9,7741374,20,10,33.0,9,PhISCS_B_,0.05789470672607422,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0050013065338134766,29,171,10,2,,,,,
