,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,9450056,10,20,43.0,10,PhISCS_I_,0.3688197135925293,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.12621712684631348,31,169,4,1,,,,,
1,9450056,10,20,43.0,10,PhISCS_B_,0.05135941505432129,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.00396418571472168,31,169,4,1,,,,,
2,9450056,10,20,43.0,10,BnB_SubsampleLPBounding_0.1_True_-1,5.106551885604858,1.0,simNo_1-s_4-m_20-n_10.SC.ground,4.90767502784729,31,169,4,1,0.0023974963497055642,0.5612921714782715,2047,0.8909895420074463,optimality
3,9450056,10,20,43.0,10,BnB_SubsampleLPBounding_0.3_True_-1,5.824347496032715,1.0,simNo_1-s_4-m_20-n_10.SC.ground,5.676645517349243,31,169,4,1,0.002986136516227903,0.4994962215423584,1901,1.8990471363067627,optimality
4,9450056,10,20,43.0,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4009392261505127,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.08027791976928711,31,169,4,1,0.007297992706298828,0.2679307460784912,11,0.09981489181518555,optimality
5,9450056,10,20,43.0,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,1.3718504905700684,1.0,simNo_1-s_4-m_20-n_10.SC.ground,1.104133129119873,31,169,4,1,0.10037573901089755,0.2130293846130371,11,1.1196372509002686,optimality
6,9450056,10,20,43.0,10,BnB_DynamicMWMBounding_None_False,1.9804742336273193,1.0,simNo_1-s_4-m_20-n_10.SC.ground,1.9741079807281494,31,169,4,1,0.010071979493510966,,196,,optimality
7,9450056,10,20,43.0,10,BnB_RandomPartitioning_None_False,5.551157474517822,1.0,simNo_1-s_4-m_20-n_10.SC.ground,5.547250747680664,31,169,4,1,0.0020113309454969776,,2758,,optimality
8,9450056,10,20,43.0,10,PhISCS_B_,0.12319231033325195,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.006995677947998047,31,169,4,2,,,,,
9,9450056,10,20,43.0,10,BnB_SubsampleLPBounding_0.1_True_-1,4.859646558761597,1.0,simNo_2-s_4-m_20-n_10.SC.ground,4.560853004455566,31,169,4,2,0.0022280669293871843,0.6715888977050781,2047,0.8373289108276367,optimality
10,9450056,10,20,43.0,10,BnB_SubsampleLPBounding_0.3_True_-1,5.075546026229858,1.0,simNo_2-s_4-m_20-n_10.SC.ground,4.737598180770874,31,169,4,2,0.0026720801922001545,0.6147847175598145,1773,1.6336164474487305,optimality
11,9450056,10,20,43.0,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5151927471160889,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.09304642677307129,31,169,4,2,0.008458766070279207,0.35686492919921875,11,0.11671042442321777,optimality
12,9450056,10,20,43.0,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,1.9592304229736328,1.0,simNo_2-s_4-m_20-n_10.SC.ground,1.5167615413665771,31,169,4,2,0.13788741285150702,0.3759753704071045,11,1.5363068580627441,optimality
13,9450056,10,20,43.0,10,BnB_DynamicMWMBounding_None_False,2.236527919769287,1.0,simNo_2-s_4-m_20-n_10.SC.ground,2.2313218116760254,31,169,4,2,0.011384294957530742,,196,,optimality
14,9450056,10,20,43.0,10,BnB_RandomPartitioning_None_False,5.0062806606292725,1.0,simNo_2-s_4-m_20-n_10.SC.ground,4.999210357666016,31,169,4,2,0.0023603448336477883,,2118,,optimality
15,4794508,10,20,43.0,1,PhISCS_I_,0.5848748683929443,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.13851070404052734,14,186,4,3,,,,,
16,4794508,10,20,43.0,1,PhISCS_B_,0.09447383880615234,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.003072977066040039,14,186,4,3,,,,,
17,4794508,10,20,43.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.1961076259613037,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.005797386169433594,14,186,4,3,0.0019324620564778645,0.18574094772338867,3,0.004711151123046875,optimality
18,4794508,10,20,43.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.3032674789428711,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.0049190521240234375,14,186,4,3,0.0016396840413411458,0.2899954319000244,3,0.009476184844970703,optimality
19,4794508,10,20,43.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3253307342529297,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.00768280029296875,14,186,4,3,0.003841400146484375,0.27098870277404785,2,0.050579071044921875,optimality
20,4794508,10,20,43.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.42180466651916504,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.06881308555603027,14,186,4,3,0.03440654277801514,0.295896053314209,2,0.12174272537231445,optimality
21,4794508,10,20,43.0,1,BnB_DynamicMWMBounding_None_False,0.016745805740356445,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.010290384292602539,14,186,4,3,0.0051451921463012695,,2,,optimality
22,4794508,10,20,43.0,1,BnB_RandomPartitioning_None_False,0.006912946701049805,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.003298521041870117,14,186,4,3,0.0010995070139567058,,3,,optimality
23,8051559,10,20,43.0,1,PhISCS_I_,0.4360344409942627,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.11978793144226074,8,192,4,4,,,,,
24,8051559,10,20,43.0,1,PhISCS_B_,0.046082496643066406,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0015096664428710938,8,192,4,4,,,,,
25,8051559,10,20,43.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.17331838607788086,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.005850791931152344,8,192,4,4,0.0019502639770507812,0.16284990310668945,3,0.004923582077026367,optimality
26,8051559,10,20,43.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.2198925018310547,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.006680011749267578,8,192,4,4,0.002226670583089193,0.204179048538208,3,0.010285139083862305,optimality
27,8051559,10,20,43.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3582754135131836,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.008501291275024414,8,192,4,4,0.004250645637512207,0.2883877754211426,2,0.06487393379211426,optimality
28,8051559,10,20,43.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.5385127067565918,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.033463478088378906,8,192,4,4,0.016731739044189453,0.4258894920349121,2,0.10646748542785645,optimality
29,8051559,10,20,43.0,1,BnB_DynamicMWMBounding_None_False,0.015735149383544922,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.008487939834594727,8,192,4,4,0.004243969917297363,,2,,optimality
30,8051559,10,20,43.0,1,BnB_RandomPartitioning_None_False,0.012359380722045898,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.005588531494140625,8,192,4,4,0.0018628438313802083,,3,,optimality
31,785071,10,20,43.0,0,PhISCS_I_,0.5738110542297363,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.1325383186340332,4,196,4,5,,,,,
32,785071,10,20,43.0,0,PhISCS_B_,0.09218788146972656,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0013186931610107422,4,196,4,5,,,,,
33,785071,10,20,43.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.17944550514221191,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0005352497100830078,4,196,4,5,0.0005352497100830078,0.17408442497253418,1,0.0038843154907226562,optimality
34,785071,10,20,43.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.23280596733093262,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0005428791046142578,4,196,4,5,0.0005428791046142578,0.21952199935913086,1,0.011722087860107422,optimality
35,785071,10,20,43.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.301727294921875,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0005283355712890625,4,196,4,5,0.0005283355712890625,0.24543190002441406,1,0.05453610420227051,optimality
36,785071,10,20,43.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.4794936180114746,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0005402565002441406,4,196,4,5,0.0005402565002441406,0.4051976203918457,1,0.0725705623626709,optimality
