,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,1785038,10,10,33.0,0,PhISCS_I_,0.17281436920166016,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.030234098434448242,5,95,10,6,,,,,
1,1785038,10,10,33.0,0,PhISCS_B_,0.03440451622009277,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0010187625885009766,5,95,10,6,,,,,
2,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.06448602676391602,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0008199214935302734,5,95,10,6,0.0008199214935302734,0.052855491638183594,1,0.0014815330505371094,optimality
3,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.19072222709655762,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0007181167602539062,5,95,10,6,0.0007181167602539062,0.18512487411499023,1,0.003575563430786133,optimality
4,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1263434886932373,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0006139278411865234,5,95,10,6,0.0006139278411865234,0.1058802604675293,1,0.01856708526611328,optimality
5,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.11016035079956055,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0007517337799072266,5,95,10,6,0.0007517337799072266,0.08544301986694336,1,0.022670745849609375,optimality
6,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0036301612854003906,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.0006248950958251953,5,95,10,6,0.0006248950958251953,,1,,optimality
7,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0034809112548828125,1.0,simNo_6-s_10-m_10-n_10.SC.ground,0.000614166259765625,5,95,10,6,0.000614166259765625,,1,,optimality
8,1785038,10,10,33.0,0,PhISCS_B_,0.032968759536743164,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0008990764617919922,5,95,10,7,,,,,
9,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05214428901672363,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0007016658782958984,5,95,10,7,0.0007016658782958984,0.048589229583740234,1,0.0016400814056396484,optimality
10,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06969785690307617,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0006842613220214844,5,95,10,7,0.0006842613220214844,0.06447863578796387,1,0.003275156021118164,optimality
11,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07950949668884277,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0004756450653076172,5,95,10,7,0.0004756450653076172,0.06024169921875,1,0.01791238784790039,optimality
12,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.09261345863342285,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0007066726684570312,5,95,10,7,0.0007066726684570312,0.07111096382141113,1,0.019688129425048828,optimality
13,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.003076791763305664,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.0004451274871826172,5,95,10,7,0.0004451274871826172,,1,,optimality
14,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0017268657684326172,1.0,simNo_7-s_10-m_10-n_10.SC.ground,0.00026297569274902344,5,95,10,7,0.00026297569274902344,,1,,optimality
15,1785038,10,10,33.0,0,PhISCS_B_,0.017299652099609375,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.00048542022705078125,5,95,10,8,,,,,
16,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.024225950241088867,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.00043964385986328125,5,95,10,8,0.00043964385986328125,0.022134780883789062,1,0.0008933544158935547,optimality
17,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.1080324649810791,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.00045013427734375,5,95,10,8,0.00045013427734375,0.10434198379516602,1,0.0024862289428710938,optimality
18,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0845785140991211,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.0004918575286865234,5,95,10,8,0.0004918575286865234,0.07281756401062012,1,0.010290384292602539,optimality
19,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.09206485748291016,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.0006737709045410156,5,95,10,8,0.0006737709045410156,0.07288813591003418,1,0.017292499542236328,optimality
20,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0020294189453125,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.00038361549377441406,5,95,10,8,0.00038361549377441406,,1,,optimality
21,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.001950979232788086,1.0,simNo_8-s_10-m_10-n_10.SC.ground,0.0003528594970703125,5,95,10,8,0.0003528594970703125,,1,,optimality
22,1785038,10,10,33.0,0,PhISCS_B_,0.028719425201416016,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0010068416595458984,5,95,10,9,,,,,
23,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05633187294006348,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0009837150573730469,5,95,10,9,0.0009837150573730469,0.051718950271606445,1,0.0017344951629638672,optimality
24,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06702089309692383,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0006644725799560547,5,95,10,9,0.0006644725799560547,0.06187796592712402,1,0.0032584667205810547,optimality
25,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12189936637878418,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0006680488586425781,5,95,10,9,0.0006680488586425781,0.10235095024108887,1,0.017590999603271484,optimality
26,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.1236426830291748,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0006930828094482422,5,95,10,9,0.0006930828094482422,0.10325336456298828,1,0.018471240997314453,optimality
27,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0037746429443359375,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0006532669067382812,5,95,10,9,0.0006532669067382812,,1,,optimality
28,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0039048194885253906,1.0,simNo_9-s_10-m_10-n_10.SC.ground,0.0007271766662597656,5,95,10,9,0.0007271766662597656,,1,,optimality
29,1785038,10,10,33.0,0,PhISCS_B_,0.030150890350341797,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.0010442733764648438,5,95,10,10,,,,,
30,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.18507957458496094,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.0006999969482421875,5,95,10,10,0.0006999969482421875,0.18157291412353516,1,0.0015621185302734375,optimality
31,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.043268442153930664,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.00046753883361816406,5,95,10,10,0.00046753883361816406,0.03975272178649902,1,0.002195596694946289,optimality
32,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05993366241455078,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.00048351287841796875,5,95,10,10,0.00048351287841796875,0.04827404022216797,1,0.010299205780029297,optimality
33,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.06188559532165527,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.0005059242248535156,5,95,10,10,0.0005059242248535156,0.04775691032409668,1,0.012657880783081055,optimality
34,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0023450851440429688,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.0004658699035644531,5,95,10,10,0.0004658699035644531,,1,,optimality
35,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0023293495178222656,1.0,simNo_10-s_10-m_10-n_10.SC.ground,0.0004584789276123047,5,95,10,10,0.0004584789276123047,,1,,optimality
36,1785038,10,10,33.0,0,PhISCS_B_,0.029203176498413086,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.0009696483612060547,5,95,10,11,,,,,
37,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05281519889831543,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.0007045269012451172,5,95,10,11,0.0007045269012451172,0.04921245574951172,1,0.0016050338745117188,optimality
38,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06538176536560059,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.00045299530029296875,5,95,10,11,0.00045299530029296875,0.06166243553161621,1,0.0022401809692382812,optimality
39,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.057279348373413086,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.000461578369140625,5,95,10,11,0.000461578369140625,0.04607844352722168,1,0.009904623031616211,optimality
40,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.18610906600952148,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.0006895065307617188,5,95,10,11,0.0006895065307617188,0.16753268241882324,1,0.016742229461669922,optimality
41,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0028989315032958984,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.000354766845703125,5,95,10,11,0.000354766845703125,,1,,optimality
42,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0031363964080810547,1.0,simNo_11-s_10-m_10-n_10.SC.ground,0.0004534721374511719,5,95,10,11,0.0004534721374511719,,1,,optimality
43,1785038,10,10,33.0,0,PhISCS_B_,0.014850139617919922,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.00048613548278808594,5,95,10,12,,,,,
44,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.023957490921020508,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0004475116729736328,5,95,10,12,0.0004475116729736328,0.021692276000976562,1,0.0010232925415039062,optimality
45,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.03162550926208496,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0004494190216064453,5,95,10,12,0.0004494190216064453,0.028287887573242188,1,0.0021219253540039062,optimality
46,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07550382614135742,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0005056858062744141,5,95,10,12,0.0005056858062744141,0.06378293037414551,1,0.010328054428100586,optimality
47,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.09521245956420898,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0006914138793945312,5,95,10,12,0.0006914138793945312,0.0794820785522461,1,0.013759374618530273,optimality
48,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.003069162368774414,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0005688667297363281,5,95,10,12,0.0005688667297363281,,1,,optimality
49,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0031049251556396484,1.0,simNo_12-s_10-m_10-n_10.SC.ground,0.0005829334259033203,5,95,10,12,0.0005829334259033203,,1,,optimality
50,1785038,10,10,33.0,0,PhISCS_B_,0.023450613021850586,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0008823871612548828,5,95,10,13,,,,,
51,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.055497169494628906,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0006928443908691406,5,95,10,13,0.0006928443908691406,0.05191802978515625,1,0.0016186237335205078,optimality
52,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.18932485580444336,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0009686946868896484,5,95,10,13,0.0009686946868896484,0.17830967903137207,1,0.007956504821777344,optimality
53,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13272833824157715,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0007250308990478516,5,95,10,13,0.0007250308990478516,0.11165213584899902,1,0.01897287368774414,optimality
54,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.12525129318237305,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0006897449493408203,5,95,10,13,0.0006897449493408203,0.10460925102233887,1,0.018597126007080078,optimality
55,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.003598928451538086,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0005443096160888672,5,95,10,13,0.0005443096160888672,,1,,optimality
56,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.00393223762512207,1.0,simNo_13-s_10-m_10-n_10.SC.ground,0.0006310939788818359,5,95,10,13,0.0006310939788818359,,1,,optimality
57,1785038,10,10,33.0,0,PhISCS_B_,0.032106876373291016,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0010156631469726562,5,95,10,14,,,,,
58,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05739712715148926,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0007104873657226562,5,95,10,14,0.0007104873657226562,0.05368161201477051,1,0.0017518997192382812,optimality
59,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06955385208129883,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0006453990936279297,5,95,10,14,0.0006453990936279297,0.06434464454650879,1,0.003368377685546875,optimality
60,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10084342956542969,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0006804466247558594,5,95,10,14,0.0006804466247558594,0.07953810691833496,1,0.019410133361816406,optimality
61,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.12451720237731934,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0007243156433105469,5,95,10,14,0.0007243156433105469,0.10362362861633301,1,0.018893718719482422,optimality
62,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.003591299057006836,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0006208419799804688,5,95,10,14,0.0006208419799804688,,1,,optimality
63,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.0036644935607910156,1.0,simNo_14-s_10-m_10-n_10.SC.ground,0.0006566047668457031,5,95,10,14,0.0006566047668457031,,1,,optimality
64,1785038,10,10,33.0,0,PhISCS_B_,0.030312061309814453,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0010747909545898438,5,95,10,15,,,,,
65,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05372476577758789,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0006601810455322266,5,95,10,15,0.0006601810455322266,0.05015850067138672,1,0.0016770362854003906,optimality
66,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.06858992576599121,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0006549358367919922,5,95,10,15,0.0006549358367919922,0.06331515312194824,1,0.0033648014068603516,optimality
67,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1282339096069336,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0006542205810546875,5,95,10,15,0.0006542205810546875,0.10579252243041992,1,0.020474910736083984,optimality
68,1785038,10,10,33.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.12743592262268066,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0006458759307861328,5,95,10,15,0.0006458759307861328,0.10600757598876953,1,0.019459962844848633,optimality
69,1785038,10,10,33.0,0,BnB_DynamicMWMBounding_None_False,0.0033588409423828125,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0005974769592285156,5,95,10,15,0.0005974769592285156,,1,,optimality
70,1785038,10,10,33.0,0,BnB_RandomPartitioning_None_False,0.003516674041748047,1.0,simNo_15-s_10-m_10-n_10.SC.ground,0.0006110668182373047,5,95,10,15,0.0006110668182373047,,1,,optimality
71,1785038,10,10,33.0,0,PhISCS_B_,0.032906293869018555,1.0,simNo_16-s_10-m_10-n_10.SC.ground,0.0009963512420654297,5,95,10,16,,,,,
72,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.05664253234863281,1.0,simNo_16-s_10-m_10-n_10.SC.ground,0.0006771087646484375,5,95,10,16,0.0006771087646484375,0.05296063423156738,1,0.0017168521881103516,optimality
73,1785038,10,10,33.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.0731058120727539,1.0,simNo_16-s_10-m_10-n_10.SC.ground,0.0006794929504394531,5,95,10,16,0.0006794929504394531,0.06812596321105957,1,0.002998828887939453,optimality
