,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,7837308,10,20,47.0,5,PhISCS_I_,0.5921156406402588,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.2976865768432617,27,173,4,1,,,,,
1,7837308,10,20,47.0,5,PhISCS_B_,0.06381559371948242,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.006240129470825195,27,173,4,1,,,,,
2,7837308,10,20,47.0,5,BnB_SubsampleLPBounding_0.1_True_-1,0.336627721786499,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.12238383293151855,27,173,4,1,0.0019426005227225168,0.2094728946685791,63,0.025531291961669922,optimality
3,7837308,10,20,47.0,5,BnB_SubsampleLPBounding_0.3_True_-1,0.3380308151245117,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.12431526184082031,27,173,4,1,0.0019732581244574655,0.20815038681030273,63,0.05181288719177246,optimality
4,7837308,10,20,47.0,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2909829616546631,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.035146474838256836,27,173,4,1,0.005020924976893834,0.18916630744934082,7,0.08730340003967285,optimality
5,7837308,10,20,47.0,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,1.2249467372894287,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.7677934169769287,27,173,4,1,0.10968477385384696,0.39055371284484863,7,0.806434154510498,optimality
6,7837308,10,20,47.0,5,BnB_DynamicMWMBounding_None_False,0.09998154640197754,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.0906209945678711,27,173,4,1,0.006472928183419364,,14,,optimality
7,7837308,10,20,47.0,5,BnB_RandomPartitioning_None_False,0.15561532974243164,1.0,simNo_1-s_4-m_20-n_10.SC.ground,0.15173959732055664,27,173,4,1,0.0026620981986062568,,57,,optimality
8,7837308,10,20,47.0,5,PhISCS_B_,0.07158398628234863,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.0032117366790771484,27,173,4,2,,,,,
9,7837308,10,20,47.0,5,BnB_SubsampleLPBounding_0.1_True_-1,0.4079592227935791,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.13426637649536133,27,173,4,2,0.002131212325323196,0.2761538028717041,63,0.028385162353515625,optimality
10,7837308,10,20,47.0,5,BnB_SubsampleLPBounding_0.3_True_-1,0.41308045387268066,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.14358806610107422,27,173,4,2,0.0022791756523980033,0.263838529586792,63,0.05661964416503906,optimality
11,7837308,10,20,47.0,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.32839059829711914,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.03221583366394043,27,173,4,2,0.00460226195199149,0.22898030281066895,7,0.0856008529663086,optimality
12,7837308,10,20,47.0,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.8205461502075195,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.5229535102844238,27,173,4,2,0.07470764432634626,0.24555134773254395,7,0.5549273490905762,optimality
13,7837308,10,20,47.0,5,BnB_DynamicMWMBounding_None_False,0.07132577896118164,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.06624913215637207,27,173,4,2,0.004732080868312291,,14,,optimality
14,7837308,10,20,47.0,5,BnB_RandomPartitioning_None_False,0.09443926811218262,1.0,simNo_2-s_4-m_20-n_10.SC.ground,0.0904989242553711,27,173,4,2,0.0016454349864612925,,55,,optimality
15,986055,10,20,47.0,1,PhISCS_I_,0.38196563720703125,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.10090327262878418,10,190,4,3,,,,,
16,986055,10,20,47.0,1,PhISCS_B_,0.04895353317260742,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.0020246505737304688,10,190,4,3,,,,,
17,986055,10,20,47.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.24561810493469238,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.0063610076904296875,10,190,4,3,0.002120335896809896,0.23383617401123047,3,0.005401611328125,optimality
18,986055,10,20,47.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.34307384490966797,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.007683753967285156,10,190,4,3,0.0025612513224283853,0.3205738067626953,3,0.015964508056640625,optimality
19,986055,10,20,47.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.45391106605529785,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.012655019760131836,10,190,4,3,0.006327509880065918,0.34874558448791504,2,0.09672284126281738,optimality
20,986055,10,20,47.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.5374207496643066,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.09017348289489746,10,190,4,3,0.04508674144744873,0.3976922035217285,2,0.1326150894165039,optimality
21,986055,10,20,47.0,1,BnB_DynamicMWMBounding_None_False,0.018753528594970703,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.011013269424438477,10,190,4,3,0.005506634712219238,,2,,optimality
22,986055,10,20,47.0,1,BnB_RandomPartitioning_None_False,0.007550477981567383,1.0,simNo_3-s_4-m_20-n_10.SC.ground,0.003693819046020508,10,190,4,3,0.0012312730153401692,,3,,optimality
23,6843891,10,20,47.0,0,PhISCS_I_,0.48189711570739746,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.13455629348754883,4,196,4,4,,,,,
24,6843891,10,20,47.0,0,PhISCS_B_,0.11550474166870117,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.002581357955932617,4,196,4,4,,,,,
25,6843891,10,20,47.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.4154529571533203,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0007193088531494141,4,196,4,4,0.0007193088531494141,0.4090852737426758,1,0.004148244857788086,optimality
26,6843891,10,20,47.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.5535922050476074,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.000682830810546875,4,196,4,4,0.000682830810546875,0.5367236137390137,1,0.014447689056396484,optimality
27,6843891,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.36379337310791016,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0007143020629882812,4,196,4,4,0.0007143020629882812,0.2951812744140625,1,0.06650614738464355,optimality
28,6843891,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.5601069927215576,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0007653236389160156,4,196,4,4,0.0007653236389160156,0.4784209728240967,1,0.07933211326599121,optimality
29,6843891,10,20,47.0,0,BnB_DynamicMWMBounding_None_False,0.008153200149536133,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0007030963897705078,4,196,4,4,0.0007030963897705078,,1,,optimality
30,6843891,10,20,47.0,0,BnB_RandomPartitioning_None_False,0.007911205291748047,1.0,simNo_4-s_4-m_20-n_10.SC.ground,0.0007233619689941406,4,196,4,4,0.0007233619689941406,,1,,optimality
31,2320974,10,20,47.0,0,PhISCS_I_,0.4177532196044922,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.005583524703979492,0,200,4,5,,,,,
32,2320974,10,20,47.0,0,PhISCS_B_,0.12026286125183105,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.002505779266357422,0,200,4,5,,,,,
33,2320974,10,20,47.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.27039623260498047,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.000568389892578125,0,200,4,5,0.000568389892578125,0.2658200263977051,1,0.0027124881744384766,optimality
34,2320974,10,20,47.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.3613290786743164,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0006892681121826172,0,200,4,5,0.0006892681121826172,0.3477292060852051,1,0.011657476425170898,optimality
35,2320974,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4823009967803955,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0007383823394775391,0,200,4,5,0.0007383823394775391,0.4037439823150635,1,0.07621169090270996,optimality
36,2320974,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.5788910388946533,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0011188983917236328,0,200,4,5,0.0011188983917236328,0.4964721202850342,1,0.07879352569580078,optimality
37,2320974,10,20,47.0,0,BnB_DynamicMWMBounding_None_False,0.007753610610961914,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0006461143493652344,0,200,4,5,0.0006461143493652344,,1,,optimality
38,2320974,10,20,47.0,0,BnB_RandomPartitioning_None_False,0.00804281234741211,1.0,simNo_5-s_4-m_20-n_10.SC.ground,0.0007030963897705078,0,200,4,5,0.0007030963897705078,,1,,optimality
39,2320974,10,20,47.0,0,PhISCS_B_,0.12252378463745117,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.002902507781982422,0,200,4,6,,,,,
40,2320974,10,20,47.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.4029407501220703,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0007085800170898438,0,200,4,6,0.0007085800170898438,0.39684200286865234,1,0.0037240982055664062,optimality
41,2320974,10,20,47.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.47463011741638184,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0007853507995605469,0,200,4,6,0.0007853507995605469,0.45929718017578125,1,0.012936830520629883,optimality
42,2320974,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4145090579986572,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0007791519165039062,0,200,4,6,0.0007791519165039062,0.351837158203125,1,0.06028413772583008,optimality
43,2320974,10,20,47.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.36856794357299805,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0007395744323730469,0,200,4,6,0.0007395744323730469,0.28675341606140137,1,0.0794835090637207,optimality
44,2320974,10,20,47.0,0,BnB_DynamicMWMBounding_None_False,0.009459257125854492,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0010275840759277344,0,200,4,6,0.0010275840759277344,,1,,optimality
45,2320974,10,20,47.0,0,BnB_RandomPartitioning_None_False,0.008234977722167969,1.0,simNo_6-s_4-m_20-n_10.SC.ground,0.0006775856018066406,0,200,4,6,0.0006775856018066406,,1,,optimality
46,2320974,10,20,47.0,0,PhISCS_B_,0.10117840766906738,1.0,simNo_7-s_4-m_20-n_10.SC.ground,0.002730846405029297,0,200,4,7,,,,,
