,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,4422839,10,10,18.0,14,PhISCS_I_,0.10436058044433594,1.0,simNo_1-s_4-m_10-n_10.SC.ground,0.031807661056518555,38,62,4,1,,,,,
1,4422839,10,10,18.0,14,PhISCS_B_,0.029237985610961914,1.0,simNo_1-s_4-m_10-n_10.SC.ground,0.0031549930572509766,38,62,4,1,,,,,
2,4422839,10,10,18.0,inf,BnB_SubsampleLPBounding_0.1_True_-1,18.027745008468628,0.0,simNo_1-s_4-m_10-n_10.SC.ground,18.000455141067505,38,62,4,1,0.0035602166022680984,2.1684603691101074,5056,1.5796129703521729,time_limit
3,4422839,10,10,18.0,14,BnB_SubsampleLPBounding_0.3_True_-1,18.064096450805664,1.0,simNo_1-s_4-m_10-n_10.SC.ground,18.002360582351685,38,62,4,1,0.0019177970152712991,2.2168941497802734,9387,2.4026739597320557,time_limit
4,4422839,10,10,18.0,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.20270514488220215,1.0,simNo_1-s_4-m_10-n_10.SC.ground,0.07497334480285645,38,62,4,1,0.004998222986857096,0.11134099960327148,15,0.04000377655029297,optimality
5,4422839,10,10,18.0,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.6055121421813965,1.0,simNo_1-s_4-m_10-n_10.SC.ground,0.478135347366333,38,62,4,1,0.0318756898244222,0.11675047874450684,15,0.4280874729156494,optimality
6,4422839,10,10,18.0,14,BnB_DynamicMWMBounding_None_False,4.574722766876221,1.0,simNo_1-s_4-m_10-n_10.SC.ground,4.569037199020386,38,62,4,1,0.00880353988250556,,519,,optimality
7,4422839,10,10,18.0,14,BnB_RandomPartitioning_None_False,14.578990936279297,1.0,simNo_1-s_4-m_10-n_10.SC.ground,14.577218294143677,38,62,4,1,0.0017890547734589687,,8148,,optimality
8,7267153,10,10,18.0,4,PhISCS_I_,0.09237170219421387,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.022067785263061523,17,83,4,2,,,,,
9,7267153,10,10,18.0,4,PhISCS_B_,0.01567864418029785,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.0014297962188720703,17,83,4,2,,,,,
10,7267153,10,10,18.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.06689047813415527,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.03974032402038574,17,83,4,2,0.0012819459361414756,0.027098417282104492,31,0.005308389663696289,optimality
11,7267153,10,10,18.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.09135127067565918,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.046526432037353516,17,83,4,2,0.0015008526463662424,0.04233288764953613,31,0.011628389358520508,optimality
12,7267153,10,10,18.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08737635612487793,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.012434959411621094,17,83,4,2,0.002486991882324219,0.06318020820617676,5,0.014739036560058594,optimality
13,7267153,10,10,18.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.2802586555480957,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.10221481323242188,17,83,4,2,0.020442962646484375,0.16309809684753418,5,0.10031414031982422,optimality
14,7267153,10,10,18.0,4,BnB_DynamicMWMBounding_None_False,0.04159402847290039,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.0391082763671875,17,83,4,2,0.0027934483119419645,,14,,optimality
15,7267153,10,10,18.0,4,BnB_RandomPartitioning_None_False,0.045449256896972656,1.0,simNo_2-s_4-m_10-n_10.SC.ground,0.043766021728515625,17,83,4,2,0.001620963767722801,,27,,optimality
16,8405232,10,10,18.0,6,PhISCS_I_,0.08495903015136719,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.021725893020629883,37,63,4,3,,,,,
17,8405232,10,10,18.0,6,PhISCS_B_,0.017478227615356445,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.001861572265625,37,63,4,3,,,,,
18,8405232,10,10,18.0,6,BnB_SubsampleLPBounding_0.1_True_-1,0.21378636360168457,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.18332624435424805,37,63,4,3,0.0014435137350728192,0.04016900062561035,127,0.019491910934448242,optimality
19,8405232,10,10,18.0,6,BnB_SubsampleLPBounding_0.3_True_-1,0.2162151336669922,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.16734552383422852,37,63,4,3,0.0015076173318398964,0.05524015426635742,111,0.029637813568115234,optimality
20,8405232,10,10,18.0,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11777448654174805,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.02436208724975586,37,63,4,3,0.003480298178536551,0.08147478103637695,7,0.01849985122680664,optimality
21,8405232,10,10,18.0,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.2880091667175293,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.17792677879333496,37,63,4,3,0.025418111256190708,0.08611392974853516,7,0.1749429702758789,optimality
22,8405232,10,10,18.0,6,BnB_DynamicMWMBounding_None_False,0.09170937538146973,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.08764863014221191,37,63,4,3,0.005478039383888245,,16,,optimality
23,8405232,10,10,18.0,6,BnB_RandomPartitioning_None_False,0.10891127586364746,1.0,simNo_3-s_4-m_10-n_10.SC.ground,0.10700178146362305,37,63,4,3,0.0012022672074564387,,89,,optimality
24,6712805,10,10,18.0,0,PhISCS_I_,0.1251688003540039,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.033674001693725586,7,93,4,4,,,,,
25,6712805,10,10,18.0,0,PhISCS_B_,0.02920675277709961,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0010919570922851562,7,93,4,4,,,,,
26,6712805,10,10,18.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.18663668632507324,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0007367134094238281,7,93,4,4,0.0007367134094238281,0.18279528617858887,1,0.001729726791381836,optimality
27,6712805,10,10,18.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.07376861572265625,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0006928443908691406,7,93,4,4,0.0006928443908691406,0.06844711303710938,1,0.003305196762084961,optimality
28,6712805,10,10,18.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12577438354492188,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0007159709930419922,7,93,4,4,0.0007159709930419922,0.10544109344482422,1,0.01823902130126953,optimality
29,6712805,10,10,18.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.11990952491760254,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0008151531219482422,7,93,4,4,0.0008151531219482422,0.09955811500549316,1,0.0176393985748291,optimality
30,6712805,10,10,18.0,0,BnB_DynamicMWMBounding_None_False,0.0027952194213867188,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.0004646778106689453,7,93,4,4,0.0004646778106689453,,1,,optimality
31,6712805,10,10,18.0,0,BnB_RandomPartitioning_None_False,0.0023577213287353516,1.0,simNo_4-s_4-m_10-n_10.SC.ground,0.000446319580078125,7,93,4,4,0.000446319580078125,,1,,optimality
32,1019830,10,10,18.0,1,PhISCS_I_,0.11495590209960938,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.030065059661865234,8,92,4,5,,,,,
33,1019830,10,10,18.0,1,PhISCS_B_,0.023218154907226562,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.0008077621459960938,8,92,4,5,,,,,
34,1019830,10,10,18.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.059214115142822266,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.004623889923095703,8,92,4,5,0.0015412966410319011,0.05208253860473633,3,0.002000093460083008,optimality
35,1019830,10,10,18.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.06530237197875977,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.004423618316650391,8,92,4,5,0.0014745394388834636,0.05674147605895996,3,0.0036020278930664062,optimality
36,1019830,10,10,18.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1281123161315918,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.005811452865600586,8,92,4,5,0.002905726432800293,0.09986352920532227,2,0.0225675106048584,optimality
37,1019830,10,10,18.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.21753978729248047,1.0,simNo_5-s_4-m_10-n_10.SC.ground,0.011866569519042969,8,92,4,5,0.005933284759521484,0.19288063049316406,2,0.0186917781829834,optimality
