,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,9574392,20,10,57.0,0,PhISCS_I_,0.164306640625,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.04646778106689453,5,195,10,2,,,,,
1,9574392,20,10,57.0,0,PhISCS_B_,0.03400421142578125,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0009002685546875,5,195,10,2,,,,,
2,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.13518786430358887,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0005617141723632812,5,195,10,2,0.0005617141723632812,0.12572216987609863,1,0.0014798641204833984,optimality
3,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.05855917930603027,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0004699230194091797,5,195,10,2,0.0004699230194091797,0.05217313766479492,1,0.005039215087890625,optimality
4,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1299428939819336,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0005118846893310547,5,195,10,2,0.0005118846893310547,0.09989285469055176,1,0.028616666793823242,optimality
5,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.13455486297607422,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0007138252258300781,5,195,10,2,0.0007138252258300781,0.10187959671020508,1,0.03076910972595215,optimality
6,9574392,20,10,57.0,0,BnB_DynamicMWMBounding_None_False,0.0027561187744140625,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0003936290740966797,5,195,10,2,0.0003936290740966797,,1,,optimality
7,9574392,20,10,57.0,0,BnB_RandomPartitioning_None_False,0.002496480941772461,1.0,simNo_2-s_10-m_10-n_20.SC.ground,0.0003135204315185547,5,195,10,2,0.0003135204315185547,,1,,optimality
8,9574392,20,10,57.0,0,PhISCS_B_,0.040322065353393555,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.0007982254028320312,5,195,10,3,,,,,
9,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.1858384609222412,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.0006573200225830078,5,195,10,3,0.0006573200225830078,0.18214106559753418,1,0.001968860626220703,optimality
10,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.07645320892333984,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.0004951953887939453,5,195,10,3,0.0004951953887939453,0.07068300247192383,1,0.0040929317474365234,optimality
11,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22586750984191895,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.0005009174346923828,5,195,10,3,0.0005009174346923828,0.1864316463470459,1,0.037795305252075195,optimality
12,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.16702699661254883,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.00048804283142089844,5,195,10,3,0.00048804283142089844,0.13332343101501465,1,0.03227376937866211,optimality
13,9574392,20,10,57.0,0,BnB_DynamicMWMBounding_None_False,0.004441499710083008,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.0005152225494384766,5,195,10,3,0.0005152225494384766,,1,,optimality
14,9574392,20,10,57.0,0,BnB_RandomPartitioning_None_False,0.0024962425231933594,1.0,simNo_3-s_10-m_10-n_20.SC.ground,0.00030303001403808594,5,195,10,3,0.00030303001403808594,,1,,optimality
15,9574392,20,10,57.0,0,PhISCS_B_,0.05394864082336426,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0014395713806152344,5,195,10,4,,,,,
16,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.198899507522583,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0006842613220214844,5,195,10,4,0.0006842613220214844,0.19472360610961914,1,0.0020966529846191406,optimality
17,9574392,20,10,57.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.1442718505859375,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0010497570037841797,5,195,10,4,0.0010497570037841797,0.1344132423400879,1,0.0065996646881103516,optimality
18,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1686723232269287,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0007112026214599609,5,195,10,4,0.0007112026214599609,0.1323995590209961,1,0.03408956527709961,optimality
19,9574392,20,10,57.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.24722909927368164,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0005242824554443359,5,195,10,4,0.0005242824554443359,0.22475790977478027,1,0.020827054977416992,optimality
20,9574392,20,10,57.0,0,BnB_DynamicMWMBounding_None_False,0.002830028533935547,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.0004127025604248047,5,195,10,4,0.0004127025604248047,,1,,optimality
21,9574392,20,10,57.0,0,BnB_RandomPartitioning_None_False,0.002637147903442383,1.0,simNo_4-s_10-m_10-n_20.SC.ground,0.000347137451171875,5,195,10,4,0.000347137451171875,,1,,optimality
22,9574392,20,10,57.0,0,PhISCS_B_,0.029760360717773438,1.0,simNo_5-s_10-m_10-n_20.SC.ground,0.0007948875427246094,5,195,10,5,,,,,
