,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,3095735,10,20,81.0,1,PhISCS_I_,0.6104097366333008,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.17009449005126953,14,186,4,17,,,,,
1,3095735,10,20,81.0,1,PhISCS_B_,0.10170340538024902,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.004876613616943359,14,186,4,17,,,,,
2,3095735,10,20,81.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.2949485778808594,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.0071642398834228516,14,186,4,17,0.0023880799611409507,0.2748115062713623,3,0.0053899288177490234,optimality
3,3095735,10,20,81.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.3160214424133301,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.007058620452880859,14,186,4,17,0.0023528734842936196,0.30036497116088867,3,0.010112762451171875,optimality
4,3095735,10,20,81.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.29212188720703125,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.008524179458618164,14,186,4,17,0.004262089729309082,0.21137237548828125,2,0.07646417617797852,optimality
5,3095735,10,20,81.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.4515817165374756,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.07800412178039551,14,186,4,17,0.039002060890197754,0.3047480583190918,2,0.14036798477172852,optimality
6,3095735,10,20,81.0,1,BnB_DynamicMWMBounding_None_False,0.018787384033203125,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.011270999908447266,14,186,4,17,0.005635499954223633,,2,,optimality
7,3095735,10,20,81.0,1,BnB_RandomPartitioning_None_False,0.01390218734741211,1.0,simNo_17-s_4-m_20-n_10.SC.ground,0.006861448287963867,14,186,4,17,0.002287149429321289,,3,,optimality
8,3095735,10,20,81.0,1,PhISCS_B_,0.11371898651123047,1.0,simNo_18-s_4-m_20-n_10.SC.ground,0.003416776657104492,14,186,4,18,,,,,
9,3095735,10,20,81.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.4006974697113037,1.0,simNo_18-s_4-m_20-n_10.SC.ground,0.006077766418457031,14,186,4,18,0.0020259221394856772,0.38931727409362793,3,0.005021810531616211,optimality
10,3095735,10,20,81.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.2602713108062744,1.0,simNo_18-s_4-m_20-n_10.SC.ground,0.0077211856842041016,14,186,4,18,0.002573728561401367,0.23862528800964355,3,0.01502847671508789,optimality
11,3095735,10,20,81.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4726715087890625,1.0,simNo_18-s_4-m_20-n_10.SC.ground,0.012077808380126953,14,186,4,18,0.0060389041900634766,0.39033031463623047,2,0.07553839683532715,optimality
