,hash,n,m,k,n_flips,method,runtime,cf,file_name,internal_time,num_ones,num_zeros,s,simNo,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,8498493,10,10,16.0,0,PhISCS_I_,0.15604591369628906,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.030201435089111328,2,98,10,1,,,,,
1,8498493,10,10,16.0,0,PhISCS_B_,0.019411802291870117,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005757808685302734,2,98,10,1,,,,,
2,8498493,10,10,16.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.029163837432861328,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005161762237548828,2,98,10,1,0.0005161762237548828,0.02116870880126953,1,0.000957489013671875,optimality
3,8498493,10,10,16.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.0800168514251709,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005421638488769531,2,98,10,1,0.0005421638488769531,0.07528948783874512,1,0.003288745880126953,optimality
4,8498493,10,10,16.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11808967590332031,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005352497100830078,2,98,10,1,0.0005352497100830078,0.09606003761291504,1,0.020469188690185547,optimality
5,8498493,10,10,16.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_False_True,0.12167572975158691,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005469322204589844,2,98,10,1,0.0005469322204589844,0.09966182708740234,1,0.020391225814819336,optimality
6,8498493,10,10,16.0,0,BnB_DynamicMWMBounding_None_False,0.0030715465545654297,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.00041556358337402344,2,98,10,1,0.00041556358337402344,,1,,optimality
7,8498493,10,10,16.0,0,BnB_RandomPartitioning_None_False,0.0032434463500976562,1.0,simNo_1-s_10-m_10-n_10.SC.ground,0.0005009174346923828,2,98,10,1,0.0005009174346923828,,1,,optimality
8,6290010,10,10,16.0,1,PhISCS_I_,0.14110136032104492,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.03159189224243164,14,86,10,2,,,,,
9,6290010,10,10,16.0,1,PhISCS_B_,0.031836748123168945,1.0,simNo_2-s_10-m_10-n_10.SC.ground,0.0016601085662841797,14,86,10,2,,,,,
