,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,4938650,20,20,90.0,180.0,0,PhISCS_I_,0.6307377815246582,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.18338561058044434,97,7,303,393,10,4,optimality,,,,
1,4938650,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.2469620704650879,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.0005724430084228516,97,7,303,393,10,4,optimality,0.0005724430084228516,0.23737072944641113,1,0.0032503604888916016
2,4938650,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.45101213455200195,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.0004067420959472656,97,7,303,393,10,4,optimality,0.0004067420959472656,0.43348193168640137,1,0.01600360870361328
3,4938650,20,20,90.0,180.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4856393337249756,1.0,simNo_4-s_10-m_20-n_20.SC.ground,0.0003750324249267578,97,7,303,393,10,4,optimality,0.0003750324249267578,0.3739185333251953,1,0.11037826538085938
4,8889808,20,20,90.0,180.0,0,PhISCS_I_,0.699927806854248,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.1921248435974121,93,3,307,397,10,8,optimality,,,,
5,8889808,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.2678358554840088,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.0003962516784667969,93,3,307,397,10,8,optimality,0.0003962516784667969,0.2622866630554199,1,0.004026174545288086
6,8889808,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.34964704513549805,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.0006268024444580078,93,3,307,397,10,8,optimality,0.0006268024444580078,0.32958102226257324,1,0.0176846981048584
7,8889808,20,20,90.0,180.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5158734321594238,1.0,simNo_8-s_10-m_20-n_20.SC.ground,0.00039076805114746094,93,3,307,397,10,8,optimality,0.00039076805114746094,0.414623498916626,1,0.09979963302612305
8,2224080,20,20,90.0,180.0,0,PhISCS_I_,0.6065728664398193,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.1880650520324707,101,11,299,389,10,13,optimality,,,,
9,2224080,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.3638756275177002,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.0003800392150878906,101,11,299,389,10,13,optimality,0.0003800392150878906,0.3583652973175049,1,0.004083395004272461
10,2224080,20,20,90.0,180.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.3306396007537842,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.0004169940948486328,101,11,299,389,10,13,optimality,0.0004169940948486328,0.31487250328063965,1,0.014299631118774414
11,2224080,20,20,90.0,180.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.49665284156799316,1.0,simNo_13-s_10-m_20-n_20.SC.ground,0.00037670135498046875,101,11,299,389,10,13,optimality,0.00037670135498046875,0.3971850872039795,1,0.09808206558227539
12,4739374,20,20,90.0,180.0,1,PhISCS_I_,0.5951769351959229,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.18350529670715332,99,9,301,391,10,16,optimality,,,,
13,4739374,20,20,90.0,180.0,1,BnB_SubsampleLPBounding_0.1_True_-1,0.2778494358062744,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.004805564880371094,99,9,301,391,10,16,optimality,0.001601854960123698,0.26831746101379395,3,0.004870176315307617
14,4739374,20,20,90.0,180.0,1,BnB_SubsampleLPBounding_0.3_True_-1,0.3262639045715332,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.006868600845336914,99,9,301,391,10,16,optimality,0.0022895336151123047,0.3044581413269043,3,0.017293930053710938
15,4739374,20,20,90.0,180.0,1,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5113518238067627,1.0,simNo_16-s_10-m_20-n_20.SC.ground,0.009642601013183594,99,9,301,391,10,16,optimality,0.004821300506591797,0.4088010787963867,2,0.09772205352783203
