,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,3840775,20,80,30.0,120.0,26,PhISCS_I_,16.010087251663208,1.0,simNo_1-s_10-m_80-n_20.SC.ground,9.259967803955078,403,373,1197,1227,10,1,optimality,,,,
1,3840775,20,80,30.0,120.0,26,BnB_SubsampleLPBounding_0.1_True_-1,124.31138610839844,1.0,simNo_1-s_10-m_80-n_20.SC.ground,120.03254652023315,403,373,1197,1227,10,1,time_limit,0.017777332126811783,6.757651090621948,6752,88.49365091323853
2,3840775,20,80,30.0,120.0,26,BnB_SubsampleLPBounding_0.3_True_-1,125.99756669998169,1.0,simNo_1-s_10-m_80-n_20.SC.ground,120.03048586845398,403,373,1197,1227,10,1,time_limit,0.02368866900897059,6.47758412361145,5067,100.90089678764343
3,3840775,20,80,30.0,120.0,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,18.88085675239563,1.0,simNo_1-s_10-m_80-n_20.SC.ground,9.271251678466797,403,373,1197,1227,10,1,optimality,0.15713985895706437,6.909061431884766,59,11.696751356124878
4,4176631,20,80,30.0,120.0,21,PhISCS_I_,12.79206919670105,1.0,simNo_2-s_10-m_80-n_20.SC.ground,5.410624742507935,435,405,1165,1195,10,2,optimality,,,,
5,4176631,20,80,30.0,120.0,21,BnB_SubsampleLPBounding_0.1_True_-1,124.54019927978516,1.0,simNo_2-s_10-m_80-n_20.SC.ground,120.00288534164429,435,405,1165,1195,10,2,time_limit,0.02121691749321858,6.336018085479736,5656,92.43246960639954
6,4176631,20,80,30.0,120.0,21,BnB_SubsampleLPBounding_0.3_True_-1,126.16799998283386,1.0,simNo_2-s_10-m_80-n_20.SC.ground,120.05251693725586,435,405,1165,1195,10,2,time_limit,0.0482720212855874,6.115345001220703,2487,110.70188307762146
7,4176631,20,80,30.0,120.0,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,13.255342483520508,1.0,simNo_2-s_10-m_80-n_20.SC.ground,4.387088060379028,435,405,1165,1195,10,2,optimality,0.1994130936535922,6.272698163986206,22,6.8355393409729
8,4133817,20,80,30.0,120.0,12,PhISCS_I_,11.740834951400757,1.0,simNo_3-s_10-m_80-n_20.SC.ground,5.374842166900635,230,200,1370,1400,10,3,optimality,,,,
9,4133817,20,80,30.0,120.0,12,BnB_SubsampleLPBounding_0.1_True_-1,124.47860050201416,1.0,simNo_3-s_10-m_80-n_20.SC.ground,120.00589513778687,230,200,1370,1400,10,3,time_limit,0.035972990149216684,5.505171298980713,3336,96.60560488700867
10,4133817,20,80,30.0,120.0,12,BnB_SubsampleLPBounding_0.3_True_-1,49.30272316932678,1.0,simNo_3-s_10-m_80-n_20.SC.ground,43.11641192436218,230,200,1370,1400,10,3,optimality,0.04753738911175544,5.595942974090576,907,40.7206928730011
11,4133817,20,80,30.0,120.0,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,11.99682068824768,1.0,simNo_3-s_10-m_80-n_20.SC.ground,2.3969388008117676,230,200,1370,1400,10,3,optimality,0.18437990775475135,6.156125783920288,13,5.75661039352417
12,1279312,20,80,30.0,120.0,16,PhISCS_I_,14.689038038253784,1.0,simNo_4-s_10-m_80-n_20.SC.ground,8.304771900177002,320,290,1280,1310,10,4,optimality,,,,
13,1279312,20,80,30.0,120.0,inf,BnB_SubsampleLPBounding_0.1_True_-1,124.68891620635986,0.0,simNo_4-s_10-m_80-n_20.SC.ground,120.02782130241394,320,290,1280,1310,10,4,time_limit,0.034352553320667986,5.723930597305298,3494,95.9383909702301
14,1279312,20,80,30.0,120.0,18,BnB_SubsampleLPBounding_0.3_True_-1,125.40916323661804,1.0,simNo_4-s_10-m_80-n_20.SC.ground,120.02786159515381,320,290,1280,1310,10,4,time_limit,0.058294250410468096,5.179059982299805,2059,112.09293580055237
15,1279312,20,80,30.0,120.0,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,13.315741777420044,1.0,simNo_4-s_10-m_80-n_20.SC.ground,4.072585105895996,320,290,1280,1310,10,4,optimality,0.239563829758588,6.271074533462524,17,6.932080984115601
16,5475411,20,80,30.0,120.0,16,PhISCS_I_,50.39248490333557,1.0,simNo_5-s_10-m_80-n_20.SC.ground,43.214139461517334,304,274,1296,1326,10,5,optimality,,,,
17,5475411,20,80,30.0,120.0,inf,BnB_SubsampleLPBounding_0.1_True_-1,123.75787782669067,0.0,simNo_5-s_10-m_80-n_20.SC.ground,120.02257084846497,304,274,1296,1326,10,5,time_limit,0.03345110670247073,4.857445240020752,3588,94.49185609817505
18,5475411,20,80,30.0,120.0,16,BnB_SubsampleLPBounding_0.3_True_-1,126.01683449745178,1.0,simNo_5-s_10-m_80-n_20.SC.ground,120.07877707481384,304,274,1296,1326,10,5,time_limit,0.028134671292130705,6.158961534500122,4268,103.53941011428833
19,5475411,20,80,30.0,120.0,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,30.42920970916748,1.0,simNo_5-s_10-m_80-n_20.SC.ground,21.381810903549194,304,274,1296,1326,10,5,optimality,0.18921956551813446,6.247236967086792,113,23.730740547180176
20,891895,20,80,30.0,120.0,17,PhISCS_I_,12.774338960647583,1.0,simNo_6-s_10-m_80-n_20.SC.ground,5.562800168991089,320,290,1280,1310,10,6,optimality,,,,
21,891895,20,80,30.0,120.0,inf,BnB_SubsampleLPBounding_0.1_True_-1,123.9519395828247,0.0,simNo_6-s_10-m_80-n_20.SC.ground,120.01132607460022,320,290,1280,1310,10,6,time_limit,0.031457752575255626,5.115437984466553,3815,94.42022919654846
22,891895,20,80,30.0,120.0,19,BnB_SubsampleLPBounding_0.3_True_-1,125.98580265045166,1.0,simNo_6-s_10-m_80-n_20.SC.ground,120.05007910728455,320,290,1280,1310,10,6,time_limit,0.05364167967260257,5.869591236114502,2238,111.09081792831421
23,891895,20,80,30.0,120.0,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,11.499052286148071,1.0,simNo_6-s_10-m_80-n_20.SC.ground,2.522343873977661,320,290,1280,1310,10,6,optimality,0.14013021522098118,6.114703178405762,18,5.268720388412476
24,1364509,20,80,30.0,120.0,19,PhISCS_I_,11.415042638778687,1.0,simNo_7-s_10-m_80-n_20.SC.ground,5.316097021102905,373,343,1227,1257,10,7,optimality,,,,
25,1364509,20,80,30.0,120.0,inf,BnB_SubsampleLPBounding_0.1_True_-1,124.42919754981995,0.0,simNo_7-s_10-m_80-n_20.SC.ground,120.02788400650024,373,343,1227,1257,10,7,time_limit,0.03259855622121136,5.5448174476623535,3682,94.84274983406067
26,1364509,20,80,30.0,120.0,20,BnB_SubsampleLPBounding_0.3_True_-1,125.8714816570282,1.0,simNo_7-s_10-m_80-n_20.SC.ground,120.03775763511658,373,343,1227,1257,10,7,time_limit,0.04748329020376447,5.904317378997803,2528,109.38972067832947
27,1364509,20,80,30.0,120.0,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,13.240336894989014,1.0,simNo_7-s_10-m_80-n_20.SC.ground,4.30186915397644,373,343,1227,1257,10,7,optimality,0.21509345769882202,6.084305047988892,20,7.018445253372192
