,hash,n,m,k,t,n_flips,method,runtime,cf,file_name,internal_time,num_ones_ground,num_ones_noisy,num_zeros_ground,num_zeros_noisy,s,simNo,termination_condition,avg_node_time,model_preparation_time,n_nodes,optimization_time
0,7620763,20,20,60.0,120.0,4,PhISCS_I_,0.6274492740631104,1.0,simNo_1-s_10-m_20-n_20.SC.ground,0.1875133514404297,78,18,322,382,10,1,optimality,,,,
1,7620763,20,20,60.0,120.0,4,BnB_SubsampleLPBounding_0.1_True_-1,0.308851957321167,1.0,simNo_1-s_10-m_20-n_20.SC.ground,0.062058448791503906,78,18,322,382,10,1,optimality,0.0020018854448872227,0.23732614517211914,31,0.019237518310546875
2,7620763,20,20,60.0,120.0,4,BnB_SubsampleLPBounding_0.3_True_-1,0.5232820510864258,1.0,simNo_1-s_10-m_20-n_20.SC.ground,0.09210324287414551,78,18,322,382,10,1,optimality,0.0029710723507788872,0.41426753997802734,31,0.06385540962219238
3,7620763,20,20,60.0,120.0,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5247812271118164,1.0,simNo_1-s_10-m_20-n_20.SC.ground,0.05139803886413574,78,18,322,382,10,1,optimality,0.010279607772827149,0.35874342918395996,5,0.15143799781799316
4,6176193,20,20,60.0,120.0,0,PhISCS_I_,0.6788544654846191,1.0,simNo_2-s_10-m_20-n_20.SC.ground,0.2127852439880371,67,7,333,393,10,2,optimality,,,,
5,6176193,20,20,60.0,120.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.2587320804595947,1.0,simNo_2-s_10-m_20-n_20.SC.ground,0.0004088878631591797,67,7,333,393,10,2,optimality,0.0004088878631591797,0.253173828125,1,0.004118919372558594
6,6176193,20,20,60.0,120.0,0,BnB_SubsampleLPBounding_0.3_True_-1,0.35457801818847656,1.0,simNo_2-s_10-m_20-n_20.SC.ground,0.0006985664367675781,67,7,333,393,10,2,optimality,0.0006985664367675781,0.3339872360229492,1,0.0181119441986084
7,6176193,20,20,60.0,120.0,0,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4761190414428711,1.0,simNo_2-s_10-m_20-n_20.SC.ground,0.00038433074951171875,67,7,333,393,10,2,optimality,0.00038433074951171875,0.37750244140625,1,0.09718847274780273
8,2737931,20,20,60.0,120.0,0,PhISCS_I_,0.5693907737731934,1.0,simNo_3-s_10-m_20-n_20.SC.ground,0.17768144607543945,70,10,330,390,10,3,optimality,,,,
9,2737931,20,20,60.0,120.0,0,BnB_SubsampleLPBounding_0.1_True_-1,0.35573744773864746,1.0,simNo_3-s_10-m_20-n_20.SC.ground,0.00036978721618652344,70,10,330,390,10,3,optimality,0.00036978721618652344,0.35072803497314453,1,0.003752470016479492
