,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,6861784,14,7,22,PhISCS_I_,0.057500362396240234,1.0,0.014413595199584961,,,,,
1,6861784,14,7,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10474228858947754,1.0,0.06590938568115234,0.0028656254643979278,0.03396010398864746,23,0.019886255264282227,optimality
2,1428517,14,7,25,PhISCS_I_,0.0499265193939209,1.0,0.018086671829223633,,,,,
3,1428517,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1064615249633789,1.0,0.07159948348999023,0.0027538262880765474,0.03654122352600098,26,0.01868414878845215,optimality
4,4751632,14,7,23,PhISCS_I_,0.043535470962524414,1.0,0.012151479721069336,,,,,
5,4751632,14,7,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10394430160522461,1.0,0.06943488121032715,0.002893120050430298,0.03503584861755371,24,0.021314144134521484,optimality
6,223566,14,7,25,PhISCS_I_,0.08046221733093262,1.0,0.04872298240661621,,,,,
7,223566,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2370615005493164,1.0,0.2027428150177002,0.002633023571658444,0.046277523040771484,77,0.0668175220489502,optimality
8,9421459,14,7,20,PhISCS_I_,0.08457803726196289,1.0,0.017942190170288086,,,,,
9,9421459,14,7,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08955502510070801,1.0,0.05613517761230469,0.0026731036958240325,0.033681631088256836,21,0.014484167098999023,optimality
10,5459442,14,7,25,PhISCS_I_,0.05581164360046387,1.0,0.024143457412719727,,,,,
11,5459442,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.19072532653808594,1.0,0.15644073486328125,0.003128814697265625,0.044207096099853516,50,0.04369616508483887,optimality
12,5511510,14,7,25,PhISCS_I_,0.05363965034484863,1.0,0.01839733123779297,,,,,
13,5511510,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1127922534942627,1.0,0.07619118690490723,0.002930430265573355,0.03847336769104004,26,0.021955013275146484,optimality
14,5498105,14,7,24,PhISCS_I_,0.08453583717346191,1.0,0.05259537696838379,,,,,
15,5498105,14,7,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.465576410293579,1.0,2.4317095279693604,0.0019802194853170687,0.24007558822631836,1228,0.892570972442627,optimality
16,2072908,14,7,20,PhISCS_I_,0.05406451225280762,1.0,0.019826889038085938,,,,,
17,2072908,14,7,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0988001823425293,1.0,0.06360602378845215,0.0030288582756405787,0.03563666343688965,21,0.021589994430541992,optimality
18,7523330,14,7,26,PhISCS_I_,0.09031081199645996,1.0,0.057012081146240234,,,,,
19,7523330,14,7,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.2229275703430176,1.0,2.1874897480010986,0.0019461652562287354,0.19924449920654297,1124,0.8092222213745117,optimality
20,8498729,14,7,26,PhISCS_I_,0.09095335006713867,1.0,0.056767940521240234,,,,,
21,8498729,14,7,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1282060146331787,1.0,0.09273838996887207,0.002810254241480972,0.038985490798950195,33,0.03076791763305664,optimality
22,1341502,14,7,28,PhISCS_I_,0.0910336971282959,1.0,0.05773115158081055,,,,,
23,1341502,14,7,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1851038932800293,1.0,0.14955568313598633,0.0023738997323172434,0.041886329650878906,63,0.05612587928771973,optimality
24,3162362,14,7,26,PhISCS_I_,0.09265470504760742,1.0,0.05965304374694824,,,,,
