,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
161,2919306,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22357559204101562,1.0,0.032964229583740234,0.0036626921759711373,0.16198492050170898,9,0.045082807540893555,optimality
162,3668603,3,33,7,PhISCS_I_,0.5997309684753418,1.0,0.40820765495300293,,,,,
163,3668603,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.23493528366088867,1.0,0.04867410659790039,0.004056175549825032,0.16049885749816895,12,0.05772089958190918,optimality
164,7314297,3,33,7,PhISCS_I_,0.6012580394744873,1.0,0.43340158462524414,,,,,
165,7314297,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2550663948059082,1.0,0.04824972152709961,0.005361080169677734,0.1828291416168213,9,0.05754423141479492,optimality
166,2556875,3,33,6,PhISCS_I_,0.31485843658447266,1.0,0.15189123153686523,,,,,
167,2556875,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22503972053527832,1.0,0.03716588020324707,0.005309411457606724,0.15870237350463867,7,0.05373239517211914,optimality
168,3964106,3,33,5,PhISCS_I_,0.25351643562316895,1.0,0.06791305541992188,,,,,
169,3964106,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2068467140197754,1.0,0.02184152603149414,0.003640254338582357,0.15924549102783203,6,0.037011146545410156,optimality
170,1726998,3,33,6,PhISCS_I_,0.2339918613433838,1.0,0.0704350471496582,,,,,
171,1726998,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22104740142822266,1.0,0.03503727912902832,0.005005325589861188,0.15879154205322266,7,0.04965686798095703,optimality
172,2293854,3,33,10,PhISCS_I_,0.6725449562072754,1.0,0.484234094619751,,,,,
173,2293854,3,33,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.28748583793640137,1.0,0.10201644897460938,0.0046371113170276985,0.15907955169677734,22,0.09969305992126465,optimality
174,9585066,3,33,4,PhISCS_I_,0.2812812328338623,1.0,0.11523151397705078,,,,,
175,9585066,3,33,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2311239242553711,1.0,0.027281761169433594,0.005456352233886718,0.17965054512023926,5,0.042847394943237305,optimality
176,9937902,3,33,6,PhISCS_I_,0.31982922554016113,1.0,0.15161943435668945,,,,,
177,9937902,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2819359302520752,1.0,0.09143662452697754,0.004812453922472502,0.16259241104125977,19,0.09080123901367188,optimality
178,3508467,3,33,8,PhISCS_I_,0.622114896774292,1.0,0.43259215354919434,,,,,
179,3508467,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.275463342666626,1.0,0.08930730819702148,0.004465365409851074,0.15920543670654297,20,0.09167170524597168,optimality
180,8170908,3,33,5,PhISCS_I_,0.26671862602233887,1.0,0.10166668891906738,,,,,
181,8170908,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2470695972442627,1.0,0.0283811092376709,0.0047301848729451495,0.18486285209655762,6,0.051447391510009766,optimality
182,5823461,3,33,5,PhISCS_I_,0.23378682136535645,1.0,0.06989455223083496,,,,,
183,5823461,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.21431207656860352,1.0,0.02987980842590332,0.004979968070983887,0.1592082977294922,6,0.04443192481994629,optimality
