,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,2578283,25,4,16,PhISCS_I_,0.04053044319152832,1.0,0.00790262222290039,,,,,
1,2578283,25,4,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07151675224304199,1.0,0.045536041259765625,0.0026785906623391542,0.020233154296875,17,0.008236885070800781,optimality
2,5995256,25,4,23,PhISCS_I_,0.03389477729797363,1.0,0.013118743896484375,,,,,
3,5995256,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0867462158203125,1.0,0.06624293327331543,0.002649717330932617,0.02435135841369629,25,0.01167607307434082,optimality
4,6526381,25,4,17,PhISCS_I_,0.027144670486450195,1.0,0.006324291229248047,,,,,
5,6526381,25,4,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06634831428527832,1.0,0.04631304740905762,0.002572947078280979,0.021299123764038086,18,0.007601499557495117,optimality
6,8574653,25,4,22,PhISCS_I_,0.04662752151489258,1.0,0.025865793228149414,,,,,
7,8574653,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22515273094177246,1.0,0.20539402961730957,0.001994116792401064,0.033719778060913086,103,0.04628491401672363,optimality
8,5990084,25,4,25,PhISCS_I_,0.03039717674255371,1.0,0.009531021118164062,,,,,
9,5990084,25,4,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09555435180664062,1.0,0.07490777969360352,0.0028810684497539815,0.025544404983520508,26,0.014340400695800781,optimality
10,9106841,25,4,27,PhISCS_I_,0.04835391044616699,1.0,0.027527332305908203,,,,,
11,9106841,25,4,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.24891877174377441,1.0,0.22838592529296875,0.002175104050409226,0.0395665168762207,105,0.04648637771606445,optimality
12,9832219,25,4,24,PhISCS_I_,0.027452945709228516,1.0,0.006707906723022461,,,,,
13,9832219,25,4,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.17083454132080078,1.0,0.06565737724304199,0.0026262950897216796,0.10855364799499512,25,0.010626554489135742,optimality
14,5266608,25,4,24,PhISCS_I_,0.030428171157836914,1.0,0.009752750396728516,,,,,
15,5266608,25,4,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09244441986083984,1.0,0.07133817672729492,0.0028535270690917968,0.025274991989135742,25,0.012911319732666016,optimality
16,5089440,25,4,16,PhISCS_I_,0.029687166213989258,1.0,0.008966922760009766,,,,,
17,5089440,25,4,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06536674499511719,1.0,0.04540252685546875,0.002670736873851103,0.02062082290649414,17,0.009660959243774414,optimality
18,9682160,25,4,24,PhISCS_I_,0.027045011520385742,1.0,0.0066144466400146484,,,,,
19,9682160,25,4,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08770132064819336,1.0,0.06690287590026855,0.0026761150360107423,0.02484607696533203,25,0.010183095932006836,optimality
20,4366323,25,4,15,PhISCS_I_,0.026604413986206055,1.0,0.006219387054443359,,,,,
21,4366323,25,4,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06060314178466797,1.0,0.04016518592834473,0.0025103241205215454,0.020549297332763672,16,0.007466316223144531,optimality
22,6185977,25,4,22,PhISCS_I_,0.034386634826660156,1.0,0.01350545883178711,,,,,
23,6185977,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08179712295532227,1.0,0.06177973747253418,0.002686075542284095,0.02332139015197754,23,0.010596275329589844,optimality
24,7023492,25,4,21,PhISCS_I_,0.04485678672790527,1.0,0.0241701602935791,,,,,
25,7023492,25,4,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.17316508293151855,1.0,0.15323758125305176,0.0022208345109137936,0.030493974685668945,69,0.029017210006713867,optimality
26,182462,25,4,23,PhISCS_I_,0.03217649459838867,1.0,0.01172184944152832,,,,,
27,182462,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.20941686630249023,1.0,0.1893613338470459,0.002667061040099238,0.03827047348022461,71,0.02944040298461914,optimality
28,3621124,25,4,20,PhISCS_I_,0.026906251907348633,1.0,0.006493806838989258,,,,,
29,3621124,25,4,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07626152038574219,1.0,0.05548501014709473,0.0026421433403378443,0.022852420806884766,21,0.009496450424194336,optimality
30,1792325,25,4,18,PhISCS_I_,0.027632474899291992,1.0,0.006829977035522461,,,,,
31,1792325,25,4,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07052731513977051,1.0,0.04890322685241699,0.002573854044864052,0.02242898941040039,19,0.007946491241455078,optimality
32,7826592,25,4,21,PhISCS_I_,0.02825140953063965,1.0,0.00712275505065918,,,,,
33,7826592,25,4,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07853579521179199,1.0,0.05752682685852051,0.0026148557662963867,0.023509979248046875,22,0.009549379348754883,optimality
34,4728855,25,4,22,PhISCS_I_,0.027078628540039062,1.0,0.0064508914947509766,,,,,
35,4728855,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0821223258972168,1.0,0.06155991554260254,0.0026765180670696755,0.023571014404296875,23,0.010019063949584961,optimality
36,5584468,25,4,23,PhISCS_I_,0.026913166046142578,1.0,0.0064394474029541016,,,,,
37,5584468,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08420181274414062,1.0,0.06345105171203613,0.002643793821334839,0.024251222610473633,24,0.009458065032958984,optimality
38,4647936,25,4,22,PhISCS_I_,0.04569363594055176,1.0,0.024900197982788086,,,,,
39,4647936,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.0188391208648682,1.0,0.9989135265350342,0.001774269141270043,0.10049271583557129,563,0.23497366905212402,optimality
40,9848715,25,4,20,PhISCS_I_,0.05205655097961426,1.0,0.030621767044067383,,,,,
41,9848715,25,4,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2801814079284668,1.0,0.2595388889312744,0.0023594444448297672,0.04276442527770996,110,0.04779982566833496,optimality
42,4745589,25,4,22,PhISCS_I_,0.02678394317626953,1.0,0.0064182281494140625,,,,,
43,4745589,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0812387466430664,1.0,0.06057310104370117,0.0026336130888565726,0.023670434951782227,23,0.009591102600097656,optimality
44,6805668,25,4,19,PhISCS_I_,0.02707052230834961,1.0,0.006467103958129883,,,,,
45,6805668,25,4,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10530996322631836,1.0,0.05137038230895996,0.002568519115447998,0.055268287658691406,20,0.009122848510742188,optimality
46,5241381,25,4,22,PhISCS_I_,0.033995628356933594,1.0,0.013213872909545898,,,,,
47,5241381,25,4,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08318543434143066,1.0,0.06299209594726562,0.0027387867803158965,0.023451566696166992,23,0.01059722900390625,optimality
48,1564864,25,4,24,PhISCS_I_,0.034062862396240234,1.0,0.013588666915893555,,,,,
49,1564864,25,4,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08911919593811035,1.0,0.06890225410461426,0.00275609016418457,0.02441692352294922,25,0.011508941650390625,optimality
50,310268,25,4,23,PhISCS_I_,0.047144174575805664,1.0,0.026553869247436523,,,,,
51,310268,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10053014755249023,1.0,0.08035469055175781,0.0022958483014787947,0.02454853057861328,35,0.017308473587036133,optimality
52,879369,25,4,24,PhISCS_I_,0.026784420013427734,1.0,0.006445407867431641,,,,,
53,879369,25,4,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08843231201171875,1.0,0.06783199310302734,0.0027132797241210937,0.02468562126159668,25,0.011737823486328125,optimality
54,1376927,25,4,18,PhISCS_I_,0.026665925979614258,1.0,0.006195783615112305,,,,,
55,1376927,25,4,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06949186325073242,1.0,0.04906892776489258,0.002582575145520662,0.0217440128326416,19,0.008657217025756836,optimality
56,7529683,25,4,20,PhISCS_I_,0.02668929100036621,1.0,0.0062448978424072266,,,,,
57,7529683,25,4,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07942461967468262,1.0,0.05529665946960449,0.002633174260457357,0.02581000328063965,21,0.009406566619873047,optimality
58,3980543,25,4,19,PhISCS_I_,0.027086734771728516,1.0,0.00651097297668457,,,,,
59,3980543,25,4,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07236576080322266,1.0,0.05212235450744629,0.0026061177253723145,0.022029638290405273,20,0.008463382720947266,optimality
60,4467593,25,4,23,PhISCS_I_,0.02704787254333496,1.0,0.006390571594238281,,,,,
61,4467593,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0869138240814209,1.0,0.06651186943054199,0.0027713278929392495,0.023997783660888672,24,0.011925935745239258,optimality
62,8023009,25,4,21,PhISCS_I_,0.02691507339477539,1.0,0.0065021514892578125,,,,,
63,8023009,25,4,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08032679557800293,1.0,0.059891462326049805,0.0027223391966386275,0.023012399673461914,22,0.011706352233886719,optimality
64,7843536,25,4,20,PhISCS_I_,0.026720762252807617,1.0,0.006208181381225586,,,,,
65,7843536,25,4,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07601022720336914,1.0,0.05550241470336914,0.0026429721287318637,0.022688865661621094,21,0.00958108901977539,optimality
66,4357084,25,4,25,PhISCS_I_,0.03654885292053223,1.0,0.015995502471923828,,,,,
67,4357084,25,4,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.36514806747436523,1.0,0.34487128257751465,0.002535818254246431,0.05423283576965332,136,0.062062740325927734,optimality
68,1820774,25,4,23,PhISCS_I_,0.027032852172851562,1.0,0.0065610408782958984,,,,,
69,1820774,25,4,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08391284942626953,1.0,0.0633077621459961,0.0026378234227498374,0.024138450622558594,24,0.009772300720214844,optimality
70,4380601,25,4,19,PhISCS_I_,0.028235673904418945,1.0,0.007163286209106445,,,,,
