,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,2255069,16,6,21,PhISCS_I_,0.07724380493164062,1.0,0.02980518341064453,,,,,
1,2255069,16,6,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10770869255065918,1.0,0.06794261932373047,0.0029540269271187162,0.03680586814880371,23,0.01912856101989746,optimality
2,5007018,16,6,23,PhISCS_I_,0.04541206359863281,1.0,0.010929346084594727,,,,,
3,5007018,16,6,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10520339012145996,1.0,0.07000064849853516,0.002916693687438965,0.039412498474121094,24,0.016559362411499023,optimality
4,703369,16,6,18,PhISCS_I_,0.04405713081359863,1.0,0.010090351104736328,,,,,
5,703369,16,6,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08738017082214355,1.0,0.05355262756347656,0.002818559345446135,0.03535723686218262,19,0.01332855224609375,optimality
6,2479585,16,6,28,PhISCS_I_,0.08348798751831055,1.0,0.04932594299316406,,,,,
7,2479585,16,6,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5334279537200928,1.0,0.4979245662689209,0.002137015305875197,0.08246374130249023,233,0.15530991554260254,optimality
8,7062841,16,6,27,PhISCS_I_,0.09112095832824707,1.0,0.053960561752319336,,,,,
9,7062841,16,6,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.17632555961608887,1.0,0.104339599609375,0.0026753743489583335,0.07953023910522461,39,0.03000330924987793,optimality
10,6267917,16,6,24,PhISCS_I_,0.08949899673461914,1.0,0.05499124526977539,,,,,
11,6267917,16,6,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11809039115905762,1.0,0.08227705955505371,0.003164502290578989,0.04008364677429199,26,0.02608656883239746,optimality
12,71343,16,6,19,PhISCS_I_,0.04755234718322754,1.0,0.013092517852783203,,,,,
13,71343,16,6,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09002113342285156,1.0,0.056058406829833984,0.002802920341491699,0.03601360321044922,20,0.01354074478149414,optimality
14,441231,16,6,23,PhISCS_I_,0.04373049736022949,1.0,0.010011434555053711,,,,,
15,441231,16,6,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1049649715423584,1.0,0.07075047492980957,0.002947936455408732,0.03871273994445801,24,0.016451120376586914,optimality
16,3870577,16,6,27,PhISCS_I_,0.08320927619934082,1.0,0.04879140853881836,,,,,
17,3870577,16,6,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.16382455825805664,1.0,0.12950778007507324,0.0023982922236124673,0.043451786041259766,54,0.03913545608520508,optimality
18,6206014,16,6,22,PhISCS_I_,0.04453253746032715,1.0,0.009779214859008789,,,,,
19,6206014,16,6,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.09904360771179199,1.0,0.06447672843933105,0.0028033360191013503,0.0385746955871582,23,0.012601852416992188,optimality
20,5792108,16,6,21,PhISCS_I_,0.04556679725646973,1.0,0.010785102844238281,,,,,
