,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,4331890,33,3,15,PhISCS_I_,0.03424882888793945,1.0,0.007006645202636719,,,,,
1,4331890,33,3,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06532454490661621,1.0,0.04340815544128418,0.0027130097150802612,0.015726566314697266,16,0.007082223892211914,optimality
2,2905042,33,3,23,PhISCS_I_,0.021245241165161133,1.0,0.004792690277099609,,,,,
3,2905042,33,3,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08279633522033691,1.0,0.06683468818664551,0.002784778674443563,0.02002239227294922,24,0.009029388427734375,optimality
4,3129806,33,3,13,PhISCS_I_,0.020814180374145508,1.0,0.004407405853271484,,,,,
5,3129806,33,3,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.051337242126464844,1.0,0.03576827049255371,0.0025548764637538363,0.01568293571472168,14,0.005493879318237305,optimality
6,9176271,33,3,19,PhISCS_I_,0.036826133728027344,1.0,0.02052021026611328,,,,,
7,9176271,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06973552703857422,1.0,0.054368019104003906,0.0025889532906668527,0.017615556716918945,21,0.007985830307006836,optimality
8,2589941,33,3,18,PhISCS_I_,0.02081894874572754,1.0,0.004721641540527344,,,,,
9,2589941,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06611800193786621,1.0,0.05069589614868164,0.0026682050604569284,0.017360925674438477,19,0.007364034652709961,optimality
10,6593081,33,3,10,PhISCS_I_,0.02034139633178711,1.0,0.0042514801025390625,,,,,
11,6593081,33,3,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.04144167900085449,1.0,0.02614879608154297,0.0023771632801402698,0.014550447463989258,11,0.004441261291503906,optimality
12,912433,33,3,13,PhISCS_I_,0.0206906795501709,1.0,0.00439453125,,,,,
13,912433,33,3,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05138564109802246,1.0,0.035798072814941406,0.0025570052010672434,0.015619754791259766,14,0.005319356918334961,optimality
14,4419536,33,3,18,PhISCS_I_,0.020617961883544922,1.0,0.004362821578979492,,,,,
15,4419536,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06627225875854492,1.0,0.05052018165588379,0.0026589569292570416,0.017576932907104492,19,0.007200002670288086,optimality
16,5185562,33,3,21,PhISCS_I_,0.03531479835510254,1.0,0.018638134002685547,,,,,
17,5185562,33,3,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08144116401672363,1.0,0.06565642356872559,0.0025252470603355994,0.018958568572998047,26,0.010350704193115234,optimality
18,3736686,33,3,14,PhISCS_I_,0.055626869201660156,1.0,0.004847526550292969,,,,,
19,3736686,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05387115478515625,1.0,0.038260698318481445,0.0025507132212320965,0.015966415405273438,15,0.005881547927856445,optimality
20,9277941,33,3,17,PhISCS_I_,0.020574092864990234,1.0,0.004397153854370117,,,,,
21,9277941,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07089471817016602,1.0,0.05531644821166992,0.00307313601175944,0.01725459098815918,18,0.006751537322998047,optimality
22,5191140,33,3,18,PhISCS_I_,0.02851390838623047,1.0,0.01047658920288086,,,,,
23,5191140,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06944990158081055,1.0,0.052260637283325195,0.0027505598570171153,0.018613576889038086,19,0.00850987434387207,optimality
24,1684719,33,3,17,PhISCS_I_,0.03714728355407715,1.0,0.020610809326171875,,,,,
25,1684719,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06430196762084961,1.0,0.048719167709350586,0.0025641667215447676,0.017011642456054688,19,0.008543968200683594,optimality
26,3178016,33,3,19,PhISCS_I_,0.02557659149169922,1.0,0.009392738342285156,,,,,
27,3178016,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06974339485168457,1.0,0.05376720428466797,0.0026883602142333983,0.01812434196472168,20,0.00785684585571289,optimality
28,541375,33,3,12,PhISCS_I_,0.02101731300354004,1.0,0.004523515701293945,,,,,
29,541375,33,3,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.047701358795166016,1.0,0.0323023796081543,0.0024847984313964844,0.01544642448425293,13,0.0047147274017333984,optimality
30,7372865,33,3,21,PhISCS_I_,0.020873546600341797,1.0,0.004194974899291992,,,,,
31,7372865,33,3,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07471442222595215,1.0,0.05887031555175781,0.0026759234341708097,0.019083499908447266,22,0.007487297058105469,optimality
32,8457249,33,3,13,PhISCS_I_,0.020589351654052734,1.0,0.004073381423950195,,,,,
33,8457249,33,3,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05048322677612305,1.0,0.03499197959899902,0.002499427114214216,0.015753746032714844,14,0.0053212642669677734,optimality
34,2107136,33,3,16,PhISCS_I_,0.020705223083496094,1.0,0.0041196346282958984,,,,,
35,2107136,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.059689998626708984,1.0,0.044007301330566406,0.002588664784150965,0.016807079315185547,17,0.00640559196472168,optimality
36,166380,33,3,20,PhISCS_I_,0.02108311653137207,1.0,0.004239559173583984,,,,,
37,166380,33,3,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07089042663574219,1.0,0.05508923530578613,0.002623296919323149,0.018513917922973633,21,0.007223367691040039,optimality
38,9229612,33,3,16,PhISCS_I_,0.020754098892211914,1.0,0.004239320755004883,,,,,
39,9229612,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05955314636230469,1.0,0.04386186599731445,0.002580109764547909,0.01697254180908203,17,0.006060600280761719,optimality
40,3160467,33,3,18,PhISCS_I_,0.020595312118530273,1.0,0.004094123840332031,,,,,
41,3160467,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.0655374526977539,1.0,0.049797773361206055,0.0026209354400634766,0.017673254013061523,19,0.006969928741455078,optimality
42,8148075,33,3,14,PhISCS_I_,0.020535945892333984,1.0,0.004064083099365234,,,,,
43,8148075,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.05387592315673828,1.0,0.038374900817871094,0.002558326721191406,0.015955448150634766,15,0.0055027008056640625,optimality
44,1240525,33,3,11,PhISCS_I_,0.020810604095458984,1.0,0.004065036773681641,,,,,
45,1240525,33,3,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.044655561447143555,1.0,0.029048919677734375,0.0024207433064778647,0.015226602554321289,12,0.0043795108795166016,optimality
46,6747108,33,3,20,PhISCS_I_,0.020684003829956055,1.0,0.004119396209716797,,,,,
47,6747108,33,3,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.07094764709472656,1.0,0.05532050132751465,0.002634309587024507,0.018418312072753906,21,0.00672459602355957,optimality
48,3101226,33,3,17,PhISCS_I_,0.0339047908782959,1.0,0.01601886749267578,,,,,
49,3101226,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12309050559997559,1.0,0.10654187202453613,0.0025367112386794318,0.022365570068359375,42,0.015476226806640625,optimality
50,2907073,33,3,17,PhISCS_I_,0.02193427085876465,1.0,0.004870891571044922,,,,,
51,2907073,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.06319046020507812,1.0,0.04697871208190918,0.0026099284489949546,0.017714500427246094,18,0.00641322135925293,optimality
