,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
89,860746,12,8,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,11.986905336380005,1.0,11.945666551589966,0.002010378080038702,0.9790923595428467,5942,4.666972875595093,optimality
90,3781975,12,8,28,PhISCS_I_,0.11503219604492188,1.0,0.07430338859558105,,,,,
91,3781975,12,8,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.2660694122314453,1.0,1.1918809413909912,0.0021207845932224045,0.14011287689208984,562,0.5132081508636475,optimality
92,5645454,12,8,14,PhISCS_I_,0.05372738838195801,1.0,0.01356196403503418,,,,,
93,5645454,12,8,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.08219432830810547,1.0,0.03950238227844238,0.0026334921518961587,0.03958606719970703,15,0.013093233108520508,optimality
94,1153395,12,8,27,PhISCS_I_,0.1142277717590332,1.0,0.07375788688659668,,,,,
95,1153395,12,8,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,5.426377773284912,1.0,5.383918762207031,0.001977201161295274,0.4376659393310547,2723,2.105038642883301,optimality
96,9499555,12,8,21,PhISCS_I_,0.10705327987670898,1.0,0.06544256210327148,,,,,
97,9499555,12,8,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.18300104141235352,1.0,0.14074468612670898,0.0020106383732387,0.04619956016540527,70,0.04969334602355957,optimality
98,4951047,12,8,22,PhISCS_I_,0.09461379051208496,1.0,0.054822683334350586,,,,,
99,4951047,12,8,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.21290326118469238,1.0,0.17176580429077148,0.0021470725536346436,0.04537224769592285,80,0.06843328475952148,optimality
100,8727090,12,8,23,PhISCS_I_,0.10069942474365234,1.0,0.060654401779174805,,,,,
101,8727090,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.38367223739624023,1.0,0.342282772064209,0.0027382621765136717,0.06742978096008301,125,0.11297273635864258,optimality
102,702632,12,8,22,PhISCS_I_,0.10139918327331543,1.0,0.06250214576721191,,,,,
103,702632,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,4.471209526062012,1.0,4.431981086730957,0.001952414575652404,0.3481936454772949,2270,1.7001502513885498,optimality
104,7267135,12,8,28,PhISCS_I_,0.12637639045715332,1.0,0.08598065376281738,,,,,
105,7267135,12,8,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.4996819496154785,1.0,6.456639766693115,0.0020868260396551762,0.49314451217651367,3094,2.7479169368743896,optimality
106,9003195,12,8,23,PhISCS_I_,0.10616016387939453,1.0,0.06428313255310059,,,,,
107,9003195,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.21881699562072754,1.0,0.17621850967407227,0.0030915528012995133,0.04555559158325195,57,0.0633535385131836,optimality
108,7978863,12,8,21,PhISCS_I_,0.09585809707641602,1.0,0.05581974983215332,,,,,
109,7978863,12,8,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11478567123413086,1.0,0.07344436645507812,0.0028247833251953125,0.04213428497314453,26,0.02609705924987793,optimality
110,231753,12,8,23,PhISCS_I_,0.10521888732910156,1.0,0.06563115119934082,,,,,
111,231753,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3634035587310791,1.0,0.32146453857421875,0.002329453178074049,0.057796478271484375,138,0.12510132789611816,optimality
112,7139955,12,8,22,PhISCS_I_,0.07584667205810547,1.0,0.03650236129760742,,,,,
113,7139955,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10792016983032227,1.0,0.06739377975463867,0.002808074156443278,0.041007280349731445,24,0.021921396255493164,optimality
114,823759,12,8,24,PhISCS_I_,0.05996847152709961,1.0,0.021251201629638672,,,,,
115,823759,12,8,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11346578598022461,1.0,0.07311153411865234,0.0029244613647460937,0.04157876968383789,25,0.023079633712768555,optimality
116,5231384,12,8,27,PhISCS_I_,0.11863088607788086,1.0,0.08023643493652344,,,,,
117,5231384,12,8,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3348257541656494,1.0,0.29380035400390625,0.002880395627489277,0.06386208534240723,102,0.09430336952209473,optimality
118,9303244,12,8,28,PhISCS_I_,0.11249732971191406,1.0,0.0731964111328125,,,,,
119,9303244,12,8,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.1733481884002686,1.0,1.1323623657226562,0.0020077346909976174,0.10873770713806152,564,0.45846080780029297,optimality
120,922435,12,8,28,PhISCS_I_,0.09771895408630371,1.0,0.056700706481933594,,,,,
121,922435,12,8,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4618215560913086,1.0,0.4204263687133789,0.002178374967426834,0.0707845687866211,193,0.15015530586242676,optimality
122,9409464,12,8,23,PhISCS_I_,0.06119871139526367,1.0,0.020510196685791016,,,,,
123,9409464,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11932229995727539,1.0,0.0763392448425293,0.0031808018684387207,0.043961524963378906,24,0.026369810104370117,optimality
124,717875,12,8,22,PhISCS_I_,0.09312987327575684,1.0,0.05201554298400879,,,,,
125,717875,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1481029987335205,1.0,0.07187604904174805,0.002764463424682617,0.0769195556640625,26,0.02408003807067871,optimality
126,7454618,12,8,26,PhISCS_I_,0.07638382911682129,1.0,0.03671884536743164,,,,,
127,7454618,12,8,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3742027282714844,1.0,0.33385324478149414,0.002649628926837255,0.06659555435180664,126,0.1049809455871582,optimality
128,6370906,12,8,22,PhISCS_I_,0.10566520690917969,1.0,0.06656312942504883,,,,,
129,6370906,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2528226375579834,1.0,0.20923399925231934,0.0020923399925231933,0.050047874450683594,100,0.08388757705688477,optimality
130,1983004,12,8,29,PhISCS_I_,0.10741329193115234,1.0,0.06737589836120605,,,,,
131,1983004,12,8,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.6069903373718262,1.0,1.564690113067627,0.002053399098513946,0.15839147567749023,762,0.6096179485321045,optimality
132,4944949,12,8,18,PhISCS_I_,0.09932446479797363,1.0,0.057952880859375,,,,,
133,4944949,12,8,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.107421875,1.0,0.06678342819213867,0.003180163247244699,0.04013633728027344,21,0.02681708335876465,optimality
134,8802500,12,8,25,PhISCS_I_,0.10718703269958496,1.0,0.06787848472595215,,,,,
135,8802500,12,8,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,8.908740997314453,1.0,8.865479707717896,0.0019493139199027914,0.7744944095611572,4548,3.3540852069854736,optimality
136,5217564,12,8,29,PhISCS_I_,0.10788583755493164,1.0,0.06698131561279297,,,,,
137,5217564,12,8,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.15088629722595215,1.0,0.10810613632202148,0.003179592244765338,0.04710698127746582,34,0.03943204879760742,optimality
138,3170083,12,8,20,PhISCS_I_,0.054025888442993164,1.0,0.01419520378112793,,,,,
139,3170083,12,8,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10277724266052246,1.0,0.061046600341796875,0.002906980968656994,0.041472434997558594,21,0.018850326538085938,optimality
140,5109746,12,8,27,PhISCS_I_,0.1034092903137207,1.0,0.06362724304199219,,,,,
141,5109746,12,8,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.17074799537658691,1.0,0.1076657772064209,0.0029098858704438083,0.06665539741516113,37,0.04272890090942383,optimality
142,9283266,12,8,24,PhISCS_I_,0.07197046279907227,1.0,0.032729387283325195,,,,,
143,9283266,12,8,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11731171607971191,1.0,0.07710814476013184,0.0030843257904052735,0.04189610481262207,25,0.026087045669555664,optimality
144,5913410,12,8,27,PhISCS_I_,0.11380529403686523,1.0,0.07552266120910645,,,,,
145,5913410,12,8,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.23868942260742188,1.0,0.1987166404724121,0.0023378428290872014,0.04764580726623535,85,0.08161520957946777,optimality
146,9785325,12,8,25,PhISCS_I_,0.10274863243103027,1.0,0.0628960132598877,,,,,
147,9785325,12,8,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3680849075317383,1.0,0.3247354030609131,0.0022242150894583087,0.054720401763916016,146,0.14356398582458496,optimality
148,1277024,12,8,25,PhISCS_I_,0.10441160202026367,1.0,0.06356692314147949,,,,,
149,1277024,12,8,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.39020538330078125,1.0,0.34786057472229004,0.0024497223571992256,0.06126904487609863,142,0.13631224632263184,optimality
150,2515621,12,8,22,PhISCS_I_,0.052286386489868164,1.0,0.013269186019897461,,,,,
151,2515621,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11078763008117676,1.0,0.06901741027832031,0.0030007569686226225,0.04210853576660156,23,0.023183822631835938,optimality
152,9858273,12,8,25,PhISCS_I_,0.09714627265930176,1.0,0.05828070640563965,,,,,
153,9858273,12,8,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13466596603393555,1.0,0.09260320663452148,0.0025723112954033744,0.04297900199890137,36,0.03442859649658203,optimality
154,1082603,12,8,26,PhISCS_I_,0.07693147659301758,1.0,0.038172006607055664,,,,,
155,1082603,12,8,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12630367279052734,1.0,0.08343148231506348,0.0025282267368201055,0.044820308685302734,33,0.02774810791015625,optimality
156,7053271,12,8,24,PhISCS_I_,0.09253573417663574,1.0,0.054521799087524414,,,,,
