,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,2211584,11,9,21,PhISCS_I_,0.07302379608154297,1.0,0.01912403106689453,,,,,
1,2211584,11,9,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.12053418159484863,1.0,0.07067561149597168,0.00321252779527144,0.04261970520019531,22,0.028903961181640625,optimality
2,1792137,11,9,26,PhISCS_I_,0.06064605712890625,1.0,0.01868748664855957,,,,,
3,1792137,11,9,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13607335090637207,1.0,0.08962202072143555,0.003319334100793909,0.04727435111999512,27,0.03581523895263672,optimality
4,4072466,11,9,24,PhISCS_I_,0.06925272941589355,1.0,0.02734684944152832,,,,,
5,4072466,11,9,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.13063645362854004,1.0,0.0834665298461914,0.0033386611938476564,0.04603171348571777,25,0.035396575927734375,optimality
6,476406,11,9,20,PhISCS_I_,0.09732937812805176,1.0,0.018023252487182617,,,,,
7,476406,11,9,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10747337341308594,1.0,0.061106204986572266,0.0029098192850748696,0.04458880424499512,21,0.022208690643310547,optimality
8,194773,11,9,25,PhISCS_I_,0.10348629951477051,1.0,0.0621943473815918,,,,,
9,194773,11,9,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1387770175933838,1.0,0.0915842056274414,0.0033920076158311632,0.046844482421875,27,0.04129958152770996,optimality
10,223909,11,9,22,PhISCS_I_,0.11224842071533203,1.0,0.06498932838439941,,,,,
11,223909,11,9,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1300346851348877,1.0,0.08021974563598633,0.003208789825439453,0.047781944274902344,25,0.030499935150146484,optimality
12,6055199,11,9,27,PhISCS_I_,0.12634682655334473,1.0,0.08329057693481445,,,,,
13,6055199,11,9,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.9334454536437988,1.0,0.8878178596496582,0.0022195446491241454,0.09819889068603516,400,0.38280177116394043,optimality
14,6723727,11,9,25,PhISCS_I_,0.10776305198669434,1.0,0.06320738792419434,,,,,
15,6723727,11,9,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.23374652862548828,1.0,0.1871180534362793,0.0022819274809302353,0.05124068260192871,82,0.08393335342407227,optimality
16,3692082,11,9,31,PhISCS_I_,0.2614586353302002,1.0,0.21593761444091797,,,,,
17,3692082,11,9,31,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,43.971946239471436,1.0,43.925591707229614,0.002168308406912312,3.2857158184051514,20258,19.92507767677307,optimality
18,408007,11,9,26,PhISCS_I_,0.13585233688354492,1.0,0.09163570404052734,,,,,
19,408007,11,9,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.42139196395874023,1.0,0.3743293285369873,0.0021513179800976283,0.06072425842285156,174,0.16866612434387207,optimality
20,7339477,11,9,29,PhISCS_I_,0.22931766510009766,1.0,0.10502243041992188,,,,,
21,7339477,11,9,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,3.980541706085205,1.0,3.9303665161132812,0.0022930959837300356,0.2736940383911133,1714,1.947415828704834,optimality
22,8651095,11,9,21,PhISCS_I_,0.078582763671875,1.0,0.0348966121673584,,,,,
23,8651095,11,9,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11646699905395508,1.0,0.0699319839477539,0.003178726543079723,0.04573965072631836,22,0.02779221534729004,optimality
24,2154137,11,9,29,PhISCS_I_,0.16124510765075684,1.0,0.11931538581848145,,,,,
25,2154137,11,9,29,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,2.304347276687622,1.0,2.25631046295166,0.0022142399047611976,0.17528223991394043,1019,1.0844662189483643,optimality
26,3622710,11,9,25,PhISCS_I_,0.09135031700134277,1.0,0.04796862602233887,,,,,
27,3622710,11,9,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.15359950065612793,1.0,0.10807991027832031,0.002921078656170819,0.04722952842712402,37,0.047200679779052734,optimality
28,6643386,11,9,26,PhISCS_I_,0.1334667205810547,1.0,0.09047889709472656,,,,,
29,6643386,11,9,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,1.2664270401000977,1.0,1.219822883605957,0.0023413107170939676,0.11792898178100586,521,0.5570778846740723,optimality
30,2782924,11,9,28,PhISCS_I_,0.11522102355957031,1.0,0.07269906997680664,,,,,
31,2782924,11,9,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.48261117935180664,1.0,0.4349792003631592,0.002753032913690881,0.0780797004699707,158,0.17665886878967285,optimality
32,8781970,11,9,24,PhISCS_I_,0.11045455932617188,1.0,0.06812810897827148,,,,,
33,8781970,11,9,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3987257480621338,1.0,0.35393214225769043,0.002510157037288585,0.06567239761352539,141,0.14367032051086426,optimality
34,7937407,11,9,25,PhISCS_I_,0.11152458190917969,1.0,0.06904125213623047,,,,,
35,7937407,11,9,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.17292189598083496,1.0,0.09408950805664062,0.0034847965946903934,0.07918167114257812,27,0.04269289970397949,optimality
36,1334071,11,9,27,PhISCS_I_,0.13054561614990234,1.0,0.08809089660644531,,,,,
37,1334071,11,9,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5213236808776855,1.0,0.4734475612640381,0.002465872714916865,0.0778646469116211,192,0.19024300575256348,optimality
38,1998887,11,9,26,PhISCS_I_,0.11323714256286621,1.0,0.07061266899108887,,,,,
39,1998887,11,9,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.30335569381713867,1.0,0.2564389705657959,0.0025141075545666264,0.06078839302062988,102,0.10187172889709473,optimality
40,7168092,11,9,22,PhISCS_I_,0.1035768985748291,1.0,0.061380624771118164,,,,,
41,7168092,11,9,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.48830246925354004,1.0,0.4430267810821533,0.0020137580958279697,0.06779026985168457,220,0.17276692390441895,optimality
42,8156953,11,9,28,PhISCS_I_,0.13709402084350586,1.0,0.09340906143188477,,,,,
