,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,6431480,4,25,13,PhISCS_I_,0.5193629264831543,1.0,0.38376402854919434,,,,,
1,6431480,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.34049510955810547,1.0,0.15159034729003906,0.0037897586822509765,0.16306447982788086,40,0.1199800968170166,optimality
2,9129567,4,25,11,PhISCS_I_,0.1806793212890625,1.0,0.05838799476623535,,,,,
3,9129567,4,25,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2007451057434082,1.0,0.04288935661315918,0.003574113051096598,0.1353752613067627,12,0.03622293472290039,optimality
4,7294847,4,25,17,PhISCS_I_,0.5941252708435059,1.0,0.4675142765045166,,,,,
5,7294847,4,25,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.4837634563446045,1.0,0.35044169425964355,0.004735698571076264,0.12254643440246582,74,0.2605772018432617,optimality
6,6904419,4,25,15,PhISCS_I_,0.3217504024505615,1.0,0.11946845054626465,,,,,
7,6904419,4,25,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.589257001876831,1.0,0.45726919174194336,0.0034381142236236343,0.12987685203552246,133,0.30132079124450684,optimality
8,2628177,4,25,14,PhISCS_I_,0.4889042377471924,1.0,0.363736629486084,,,,,
9,2628177,4,25,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.23920607566833496,1.0,0.10034728050231934,0.004561240022832697,0.11757850646972656,22,0.09225702285766602,optimality
10,2187873,4,25,16,PhISCS_I_,0.5365114212036133,1.0,0.4160633087158203,,,,,
11,2187873,4,25,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.26888155937194824,1.0,0.10352158546447754,0.004929599307832264,0.14951038360595703,21,0.08382558822631836,optimality
12,7513210,4,25,12,PhISCS_I_,0.2105712890625,1.0,0.09298038482666016,,,,,
13,7513210,4,25,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.19632554054260254,1.0,0.06625986099243164,0.005096912384033203,0.11289286613464355,13,0.0580899715423584,optimality
14,8183616,4,25,10,PhISCS_I_,0.21956443786621094,1.0,0.10366058349609375,,,,,
15,8183616,4,25,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.21637940406799316,1.0,0.05411887168884277,0.004919897426258434,0.13927125930786133,11,0.055997610092163086,optimality
16,3582304,4,25,12,PhISCS_I_,0.1996915340423584,1.0,0.08004188537597656,,,,,
17,3582304,4,25,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.20488691329956055,1.0,0.06928491592407227,0.005329608917236328,0.11487412452697754,13,0.06464099884033203,optimality
18,8700455,4,25,16,PhISCS_I_,0.5319178104400635,1.0,0.4124736785888672,,,,,
19,8700455,4,25,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.42930126190185547,1.0,0.2751152515411377,0.004366908754621234,0.12202858924865723,63,0.21984410285949707,optimality
20,1511959,4,25,12,PhISCS_I_,0.48668456077575684,1.0,0.3268458843231201,,,,,
21,1511959,4,25,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.5547339916229248,1.0,0.416445255279541,0.003441696324624306,0.128892183303833,121,0.2875080108642578,optimality
22,7684334,4,25,17,PhISCS_I_,0.560535192489624,1.0,0.44019103050231934,,,,,
23,7684334,4,25,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.6211245059967041,1.0,0.48261475563049316,0.00405558618176885,0.1272721290588379,119,0.36611104011535645,optimality
24,7622484,4,25,13,PhISCS_I_,0.21212124824523926,1.0,0.054363250732421875,,,,,
25,7622484,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22560977935791016,1.0,0.0839388370513916,0.005995631217956543,0.11729168891906738,14,0.08154082298278809,optimality
26,6607161,4,25,9,PhISCS_I_,0.21322894096374512,1.0,0.0934758186340332,,,,,
27,6607161,4,25,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.19207453727722168,1.0,0.05163407325744629,0.004694006659767844,0.11582612991333008,11,0.05538439750671387,optimality
28,4807325,4,25,13,PhISCS_I_,0.21832633018493652,1.0,0.09668874740600586,,,,,
29,4807325,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22292280197143555,1.0,0.06353235244750977,0.0033438080235531457,0.1429154872894287,19,0.05276894569396973,optimality
30,8467287,4,25,14,PhISCS_I_,0.295424222946167,1.0,0.17449569702148438,,,,,
31,8467287,4,25,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2265329360961914,1.0,0.08928680419921875,0.00357147216796875,0.11769819259643555,25,0.0772700309753418,optimality
32,2533820,4,25,17,PhISCS_I_,0.5357422828674316,1.0,0.41431641578674316,,,,,
33,2533820,4,25,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.6475467681884766,1.0,0.5139966011047363,0.0037246130514835968,0.12651824951171875,138,0.3690922260284424,optimality
34,6426613,4,25,13,PhISCS_I_,0.5761170387268066,1.0,0.4195740222930908,,,,,
35,6426613,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2715024948120117,1.0,0.13115787506103516,0.004230899195517263,0.11841559410095215,31,0.11195087432861328,optimality
36,7454150,4,25,8,PhISCS_I_,0.1679987907409668,1.0,0.049436330795288086,,,,,
37,7454150,4,25,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.16897821426391602,1.0,0.03625750541687012,0.004028611712985569,0.11440443992614746,9,0.03779959678649902,optimality
38,5111147,4,25,16,PhISCS_I_,0.2941935062408447,1.0,0.15162396430969238,,,,,
39,5111147,4,25,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.24656891822814941,1.0,0.11107349395751953,0.005048795179887252,0.11761212348937988,22,0.09175491333007812,optimality
40,8883097,4,25,12,PhISCS_I_,0.20551443099975586,1.0,0.0849454402923584,,,,,
41,8883097,4,25,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.18784523010253906,1.0,0.05266451835632324,0.004051116796640249,0.1159055233001709,13,0.04691910743713379,optimality
42,1862705,4,25,17,PhISCS_I_,0.2705509662628174,1.0,0.1510753631591797,,,,,
43,1862705,4,25,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.26006269454956055,1.0,0.09295248985290527,0.004041412602300229,0.13986730575561523,23,0.08318233489990234,optimality
44,2246518,4,25,15,PhISCS_I_,0.4904360771179199,1.0,0.3645172119140625,,,,,
45,2246518,4,25,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3019568920135498,1.0,0.16621136665344238,0.003957413491748628,0.11856341361999512,42,0.1300981044769287,optimality
46,4315593,4,25,15,PhISCS_I_,0.29155659675598145,1.0,0.16887283325195312,,,,,
