,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
0,1013649,6,16,23,PhISCS_I_,0.28659915924072266,1.0,0.20592761039733887,,,,,
1,1013649,6,16,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.24587583541870117,1.0,0.1553514003753662,0.005975053860591008,0.06902647018432617,26,0.12383389472961426,optimality
2,5222137,6,16,24,PhISCS_I_,0.27133941650390625,1.0,0.19874286651611328,,,,,
3,5222137,6,16,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2380824089050293,1.0,0.10872149467468262,0.004026722024988245,0.11680388450622559,27,0.07229304313659668,optimality
4,1742055,6,16,20,PhISCS_I_,0.2559835910797119,1.0,0.17984318733215332,,,,,
5,1742055,6,16,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,6.173510551452637,1.0,6.084521293640137,0.0030729905523435032,0.3133871555328369,1980,3.874462604522705,optimality
6,9823464,6,16,23,PhISCS_I_,0.27228784561157227,1.0,0.19793105125427246,,,,,
7,9823464,6,16,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.9329447746276855,1.0,0.8449535369873047,0.0035652047974147876,0.10318779945373535,237,0.5486719608306885,optimality
8,7625699,6,16,19,PhISCS_I_,0.24117541313171387,1.0,0.16968870162963867,,,,,
9,7625699,6,16,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.3024308681488037,1.0,0.21986913681030273,0.0037265955391576734,0.07794451713562012,59,0.13372445106506348,optimality
10,3688508,6,16,20,PhISCS_I_,0.13235926628112793,1.0,0.06128644943237305,,,,,
11,3688508,6,16,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.22860407829284668,1.0,0.07656645774841309,0.00364602179754348,0.14035344123840332,21,0.04810595512390137,optimality
12,9177837,6,16,22,PhISCS_I_,0.2676694393157959,1.0,0.19513511657714844,,,,,
13,9177837,6,16,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.2787132263183594,1.0,0.19318222999572754,0.003018472343683243,0.07677602767944336,64,0.12512707710266113,optimality
14,8716249,6,16,22,PhISCS_I_,0.2889413833618164,1.0,0.2147815227508545,,,,,
15,8716249,6,16,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,7.425583124160767,1.0,7.337854385375977,0.0029780253187402504,0.46826839447021484,2464,4.385792255401611,optimality
