,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
0,2111049,14,7,27,PhISCS_I_,0.1187896728515625,1.0,0.07578825950622559,,,,,
1,2111049,14,7,27,PhISCS_B_,0.019186735153198242,1.0,0.008112668991088867,,,,,
2,2111049,14,7,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.0386512279510498,1.0,0.9995043277740479,0.006753407620094918,0.06829166412353516,148,0.7869374752044678,optimality
3,2111049,14,7,27,BnB_DynamicMWMBounding_None_False,60.01011061668396,1.0,60.00698804855347,0.00453944988641754,,13219,,time_limit
4,5478889,14,7,25,PhISCS_I_,0.05082583427429199,1.0,0.018105745315551758,,,,,
5,5478889,14,7,25,PhISCS_B_,0.016263484954833984,1.0,0.00598454475402832,,,,,
6,5478889,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.33167290687561035,1.0,0.2964460849761963,0.011401772499084473,0.04691004753112793,26,0.23268461227416992,optimality
7,5478889,14,7,25,BnB_DynamicMWMBounding_None_False,60.002968311309814,1.0,60.001070499420166,0.004501543289025446,,13329,,time_limit
8,1910003,14,7,24,PhISCS_I_,0.11588263511657715,1.0,0.05255889892578125,,,,,
9,1910003,14,7,24,PhISCS_B_,0.016223907470703125,1.0,0.006133317947387695,,,,,
10,1910003,14,7,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.31827831268310547,1.0,0.2825918197631836,0.009744545509075296,0.04714012145996094,29,0.21951818466186523,optimality
11,1910003,14,7,24,BnB_DynamicMWMBounding_None_False,60.00641441345215,1.0,60.00459337234497,0.004579454580809355,,13103,,time_limit
12,4827151,14,7,24,PhISCS_I_,0.09275579452514648,1.0,0.05158209800720215,,,,,
13,4827151,14,7,23,PhISCS_B_,0.016159534454345703,1.0,0.0053713321685791016,,,,,
14,4827151,14,7,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.2297637462615967,1.0,1.1871070861816406,0.006861890671570177,0.12613797187805176,173,0.8778042793273926,optimality
15,4827151,14,7,25,BnB_DynamicMWMBounding_None_False,60.005324602127075,1.0,60.00346565246582,0.004262517983410231,,14077,,time_limit
16,7958134,14,7,25,PhISCS_I_,0.0834205150604248,1.0,0.04905271530151367,,,,,
17,7958134,14,7,25,PhISCS_B_,0.01675581932067871,1.0,0.005414724349975586,,,,,
18,7958134,14,7,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.35210347175598145,1.0,0.3159656524658203,0.01170243157280816,0.047914743423461914,27,0.2507445812225342,optimality
19,7958134,14,7,25,BnB_DynamicMWMBounding_None_False,60.00450253486633,1.0,60.00281476974487,0.004296656983153947,,13965,,time_limit
20,5597483,14,7,24,PhISCS_I_,0.08679795265197754,1.0,0.05365133285522461,,,,,
21,5597483,14,7,24,PhISCS_B_,0.015418767929077148,1.0,0.005216836929321289,,,,,
22,5597483,14,7,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,3.0923643112182617,1.0,3.0562613010406494,0.005922987017520639,0.20322608947753906,516,2.3204944133758545,optimality
23,5597483,14,7,27,BnB_DynamicMWMBounding_None_False,60.005940198898315,1.0,60.00389647483826,0.004604350558228841,,13032,,time_limit
