,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
116,9138534,5,20,14,BnB_DynamicMWMBounding_None_False,9.89420485496521,1.0,9.889233350753784,0.009810747371779548,,1008,,optimality
117,8282551,5,20,20,PhISCS_I_,0.44335365295410156,1.0,0.3079800605773926,,,,,
118,8282551,5,20,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9722018241882324,1.0,0.856450080871582,0.034258003234863284,0.1024637222290039,25,0.826319694519043,optimality
119,8282551,5,20,20,BnB_DynamicMWMBounding_None_False,30.033819913864136,1.0,30.02807068824768,0.011996832076806904,,2503,,optimality
120,7981207,5,20,14,PhISCS_I_,0.4060206413269043,1.0,0.2323305606842041,,,,,
121,7981207,5,20,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6964447498321533,1.0,0.5802643299102783,0.03054022789001465,0.09823369979858398,19,0.566380500793457,optimality
122,7981207,5,20,14,BnB_DynamicMWMBounding_None_False,9.453391075134277,1.0,9.447723627090454,0.011128060809293822,,849,,optimality
123,932319,5,20,18,PhISCS_I_,0.1620650291442871,1.0,0.06414175033569336,,,,,
124,932319,5,20,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7938635349273682,1.0,0.6810092926025391,0.03584259434750205,0.09983325004577637,19,0.6571588516235352,optimality
125,932319,5,20,18,BnB_DynamicMWMBounding_None_False,10.767518758773804,1.0,10.762412548065186,0.01094853768877435,,983,,optimality
126,8718439,5,20,17,PhISCS_I_,0.2823061943054199,1.0,0.1783595085144043,,,,,
127,8718439,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.8303680419921875,1.0,1.7164628505706787,0.03575964272022247,0.1109151840209961,48,1.6354341506958008,optimality
128,8718439,5,20,17,BnB_DynamicMWMBounding_None_False,44.53003692626953,1.0,44.52411222457886,0.010328024176427478,,4311,,optimality
129,9708566,5,20,16,PhISCS_I_,0.1435563564300537,1.0,0.04398512840270996,,,,,
130,9708566,5,20,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7430496215820312,1.0,0.6188421249389648,0.036402477937586164,0.10781502723693848,17,0.5991740226745605,optimality
131,9708566,5,20,16,BnB_DynamicMWMBounding_None_False,2.3121681213378906,1.0,2.305959939956665,0.010025912782420283,,230,,optimality
132,8345320,5,20,19,PhISCS_I_,0.28737425804138184,1.0,0.14266085624694824,,,,,
133,8345320,5,20,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.8990118503570557,1.0,0.7829897403717041,0.030114990014296312,0.10245060920715332,26,0.7553410530090332,optimality
134,8345320,5,20,19,BnB_DynamicMWMBounding_None_False,41.369218826293945,1.0,41.36421775817871,0.011348207889760964,,3645,,optimality
135,9874274,5,20,18,PhISCS_I_,0.4315493106842041,1.0,0.2790229320526123,,,,,
136,9874274,5,20,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.9241337776184082,1.0,1.7952806949615479,0.03264146718111905,0.12500238418579102,55,1.7107853889465332,optimality
137,9874274,5,20,18,BnB_DynamicMWMBounding_None_False,33.91196322441101,1.0,33.90626764297485,0.011313402616941894,,2997,,optimality
138,524473,5,20,17,PhISCS_I_,0.3975224494934082,1.0,0.24201035499572754,,,,,
139,524473,5,20,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.25020694732666,1.0,2.133157730102539,0.0245190543689947,0.11042308807373047,87,2.042632579803467,optimality
140,524473,5,20,17,BnB_DynamicMWMBounding_None_False,35.52105736732483,1.0,35.515207052230835,0.011140278247249322,,3188,,optimality
141,8667538,5,20,15,PhISCS_I_,0.21605682373046875,1.0,0.11701154708862305,,,,,
142,8667538,5,20,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7441973686218262,1.0,0.5521504878997803,0.021236557226914626,0.17198467254638672,26,0.5415725708007812,optimality
143,8667538,5,20,15,BnB_DynamicMWMBounding_None_False,7.114344596862793,1.0,7.108380317687988,0.010392368885508756,,684,,optimality
144,7696732,5,20,16,PhISCS_I_,0.1990365982055664,1.0,0.1026160717010498,,,,,
145,7696732,5,20,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7317004203796387,1.0,0.6176669597625732,0.036333350574269015,0.09723877906799316,17,0.6011996269226074,optimality
146,7696732,5,20,16,BnB_DynamicMWMBounding_None_False,4.079249858856201,1.0,4.073329925537109,0.010057604754412615,,405,,optimality
147,3922128,5,20,22,PhISCS_I_,0.1496427059173584,1.0,0.04633474349975586,,,,,
148,3922128,5,20,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9357020854949951,1.0,0.7721645832061768,0.03357237318287725,0.15332889556884766,23,0.7357993125915527,optimality
149,3922128,5,20,22,BnB_DynamicMWMBounding_None_False,53.6517174243927,1.0,53.64628839492798,0.012595982248163414,,4259,,optimality
150,4287865,5,20,21,PhISCS_I_,0.35369181632995605,1.0,0.25026369094848633,,,,,
151,4287865,5,20,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9344935417175293,1.0,0.811786413192749,0.035295061443163,0.1081852912902832,23,0.7824630737304688,optimality
152,4287865,5,20,21,BnB_DynamicMWMBounding_None_False,60.02118754386902,1.0,60.014777421951294,0.013541240393039552,,4432,,time_limit
153,5292469,5,20,18,PhISCS_I_,0.3338139057159424,1.0,0.23486995697021484,,,,,
154,5292469,5,20,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9596748352050781,1.0,0.8415508270263672,0.02805169423421224,0.1033318042755127,30,0.81253981590271,optimality
155,5292469,5,20,18,BnB_DynamicMWMBounding_None_False,48.38826513290405,1.0,48.38354969024658,0.011961322543942294,,4045,,optimality
156,6576761,5,20,22,PhISCS_I_,0.48093605041503906,1.0,0.3268928527832031,,,,,
157,6576761,5,20,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,31.61877155303955,1.0,31.500690937042236,0.02232508216657848,0.512596607208252,1411,29.615463256835938,optimality
158,6576761,5,20,22,BnB_DynamicMWMBounding_None_False,60.03601098060608,1.0,60.0292649269104,0.014829363865343479,,4048,,time_limit
159,2764332,5,20,24,PhISCS_I_,0.7016620635986328,1.0,0.600332498550415,,,,,
160,2764332,5,20,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,49.502561807632446,1.0,49.363109827041626,0.02340593163918522,0.6970641613006592,2109,46.6083402633667,optimality
161,2764332,5,20,24,BnB_DynamicMWMBounding_None_False,60.01271653175354,1.0,60.00584363937378,0.014128995441340659,,4247,,time_limit
162,8883887,5,20,16,PhISCS_I_,0.2403395175933838,1.0,0.061214447021484375,,,,,
163,8883887,5,20,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.658423900604248,1.0,0.5440073013305664,0.032000429490033316,0.1013939380645752,17,0.5251898765563965,optimality
164,8883887,5,20,16,BnB_DynamicMWMBounding_None_False,10.044759273529053,1.0,10.039445877075195,0.009634784910820725,,1042,,optimality
165,9871215,5,20,10,PhISCS_I_,0.14798402786254883,1.0,0.044510841369628906,,,,,
