,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
0,8203708,6,16,20,PhISCS_I_,0.26023292541503906,1.0,0.173095703125,,,,,
1,8203708,6,16,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.569380521774292,1.0,2.4768810272216797,0.017566532107955175,0.10339927673339844,141,2.298098087310791,optimality
2,8203708,6,16,20,BnB_DynamicMWMBounding_None_False,60.005839109420776,1.0,60.000720500946045,0.010281137851430098,,5836,,time_limit
3,500083,6,16,13,PhISCS_I_,0.11109805107116699,1.0,0.03469061851501465,,,,,
4,500083,6,16,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4400150775909424,1.0,0.3518247604370117,0.025130340031215122,0.07805395126342773,14,0.335559606552124,optimality
5,500083,6,16,13,BnB_DynamicMWMBounding_None_False,3.9253838062286377,1.0,3.9210617542266846,0.007426253322399024,,528,,optimality
6,7250624,6,16,23,PhISCS_I_,0.2986788749694824,1.0,0.22139382362365723,,,,,
7,7250624,6,16,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.9945123195648193,1.0,2.9078762531280518,0.017623492443200314,0.11300325393676758,165,2.7053236961364746,optimality
8,7250624,6,16,24,BnB_DynamicMWMBounding_None_False,60.0208261013031,1.0,60.01642394065857,0.011028376321326454,,5442,,time_limit
9,8858018,6,16,24,PhISCS_I_,0.2887592315673828,1.0,0.2111039161682129,,,,,
10,8858018,6,16,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,3.0204243659973145,1.0,2.9304604530334473,0.020071646938585257,0.12582039833068848,146,2.714693307876587,optimality
11,8858018,6,16,24,BnB_DynamicMWMBounding_None_False,60.01124310493469,1.0,60.007057189941406,0.011656382515528634,,5148,,time_limit
12,4530180,6,16,27,PhISCS_I_,0.3858909606933594,1.0,0.3081812858581543,,,,,
13,4530180,6,16,27,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,7.946017742156982,1.0,7.834717750549316,0.017887483448742733,0.2228412628173828,438,7.257976770401001,optimality
14,4530180,6,16,28,BnB_DynamicMWMBounding_None_False,60.01071739196777,1.0,60.00625538825989,0.013096083672688759,,4582,,time_limit
15,8174370,6,16,22,PhISCS_I_,0.270251989364624,1.0,0.19069981575012207,,,,,
