,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
0,8287422,8,12,21,PhISCS_I_,0.2041151523590088,1.0,0.1263110637664795,,,,,
1,8287422,8,12,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.074816942214966,1.0,1.9976317882537842,0.012255409743888246,0.11681699752807617,163,1.7435903549194336,optimality
2,8287422,8,12,21,BnB_DynamicMWMBounding_None_False,60.008108377456665,1.0,60.0049250125885,0.008443073731896511,,7107,,time_limit
3,9038425,8,12,16,PhISCS_I_,0.09379863739013672,1.0,0.02433013916015625,,,,,
4,9038425,8,12,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4230625629425049,1.0,0.34752869606018066,0.020442864474128273,0.07419681549072266,17,0.3139796257019043,optimality
5,9038425,8,12,16,BnB_DynamicMWMBounding_None_False,3.951802968978882,1.0,3.9486000537872314,0.006368709764172954,,620,,optimality
6,1081815,8,12,19,PhISCS_I_,0.12605857849121094,1.0,0.023467063903808594,,,,,
7,1081815,8,12,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.48296523094177246,1.0,0.4096183776855469,0.020480918884277343,0.07658815383911133,20,0.3653891086578369,optimality
8,1081815,8,12,19,BnB_DynamicMWMBounding_None_False,35.60773777961731,1.0,35.604779958724976,0.006647643756296672,,5356,,optimality
9,8386536,8,12,23,PhISCS_I_,0.17592859268188477,1.0,0.11850261688232422,,,,,
10,8386536,8,12,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.0112426280975342,1.0,0.9468834400177002,0.016325576552029313,0.08447146415710449,58,0.8356847763061523,optimality
11,8386536,8,12,23,BnB_DynamicMWMBounding_None_False,60.003875732421875,1.0,60.00088429450989,0.0077082328230357,,7784,,time_limit
12,3320636,8,12,25,PhISCS_I_,0.1712932586669922,1.0,0.11456751823425293,,,,,
13,3320636,8,12,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7097475528717041,1.0,0.6453464031219482,0.017441794678971573,0.07093167304992676,37,0.5795457363128662,optimality
14,3320636,8,12,25,BnB_DynamicMWMBounding_None_False,60.01626515388489,1.0,60.01320815086365,0.008019939616579399,,7483,,time_limit
15,1275012,8,12,26,PhISCS_I_,0.18752503395080566,1.0,0.13024330139160156,,,,,
16,1275012,8,12,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.80545973777771,1.0,1.743622064590454,0.011861374589050708,0.09415435791015625,147,1.5471813678741455,optimality
17,1275012,8,12,27,BnB_DynamicMWMBounding_None_False,60.010964155197144,1.0,60.008193254470825,0.008089538049942144,,7418,,time_limit
18,935407,8,12,18,PhISCS_I_,0.11615943908691406,1.0,0.023336410522460938,,,,,
