,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
13,7479404,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4891934394836426,1.0,0.31527113914489746,0.026272594928741455,0.15310120582580566,12,0.31952643394470215,optimality
14,7479404,3,33,7,BnB_DynamicMWMBounding_None_False,0.30486559867858887,1.0,0.29335594177246094,0.014667797088623046,,20,,optimality
15,2282398,3,33,4,PhISCS_I_,0.25914692878723145,1.0,0.06733465194702148,,,,,
16,2282398,3,33,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.35426855087280273,1.0,0.17754459381103516,0.035508918762207034,0.15149331092834473,5,0.19417381286621094,optimality
17,2282398,3,33,4,BnB_DynamicMWMBounding_None_False,0.08609843254089355,1.0,0.07619166374206543,0.015238332748413085,,5,,optimality
18,6053442,3,33,7,PhISCS_I_,0.4009366035461426,1.0,0.2365109920501709,,,,,
19,6053442,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.9774041175842285,1.0,0.774442195892334,0.036878199804396855,0.1788949966430664,21,0.7655389308929443,optimality
20,6053442,3,33,7,BnB_DynamicMWMBounding_None_False,0.8612205982208252,1.0,0.851806640625,0.015774197048611112,,54,,optimality
21,8847607,3,33,7,PhISCS_I_,0.29068660736083984,1.0,0.12557196617126465,,,,,
22,8847607,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4329397678375244,1.0,0.2593815326690674,0.03242269158363342,0.15234851837158203,8,0.2660329341888428,optimality
23,8847607,3,33,7,BnB_DynamicMWMBounding_None_False,0.18889737129211426,1.0,0.17844200134277344,0.019826889038085938,,9,,optimality
24,8262270,3,33,7,PhISCS_I_,0.39996933937072754,1.0,0.2336716651916504,,,,,
25,8262270,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5451865196228027,1.0,0.3687889575958252,0.030732413132985432,0.15205001831054688,12,0.37638163566589355,optimality
26,8262270,3,33,7,BnB_DynamicMWMBounding_None_False,0.27710795402526855,1.0,0.2669947147369385,0.013349735736846923,,20,,optimality
27,1548355,3,33,7,PhISCS_I_,0.25351810455322266,1.0,0.06711244583129883,,,,,
28,1548355,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4637176990509033,1.0,0.28699421882629395,0.03587427735328674,0.1530773639678955,8,0.2958853244781494,optimality
29,1548355,3,33,7,BnB_DynamicMWMBounding_None_False,0.13541436195373535,1.0,0.12789702415466309,0.015987128019332886,,8,,optimality
30,2400114,3,33,6,PhISCS_I_,0.2811145782470703,1.0,0.11712837219238281,,,,,
31,2400114,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5565311908721924,1.0,0.35213613510131836,0.044017016887664795,0.17534708976745605,8,0.3666806221008301,optimality
32,2400114,3,33,6,BnB_DynamicMWMBounding_None_False,0.2906341552734375,1.0,0.2812767028808594,0.01480403699372944,,19,,optimality
33,531048,3,33,9,PhISCS_I_,0.5607755184173584,1.0,0.3888061046600342,,,,,
34,531048,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.7742342948913574,1.0,0.5932259559631348,0.02824885504586356,0.15748167037963867,21,0.5897998809814453,optimality
35,531048,3,33,9,BnB_DynamicMWMBounding_None_False,0.6753649711608887,1.0,0.666459321975708,0.014179985573951235,,47,,optimality
36,5737390,3,33,9,PhISCS_I_,0.39368510246276855,1.0,0.1937873363494873,,,,,
37,5737390,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6869165897369385,1.0,0.505997896194458,0.04599980874495073,0.1543426513671875,11,0.5120389461517334,optimality
38,5737390,3,33,9,BnB_DynamicMWMBounding_None_False,0.5201566219329834,1.0,0.5098235607147217,0.019608598489027757,,26,,optimality
39,8645884,3,33,6,PhISCS_I_,0.23153209686279297,1.0,0.06755709648132324,,,,,
40,8645884,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.45307016372680664,1.0,0.24896001815795898,0.03556571687970843,0.17821645736694336,7,0.26216769218444824,optimality
41,8645884,3,33,6,BnB_DynamicMWMBounding_None_False,0.12216305732727051,1.0,0.11292552947998047,0.016132218497140065,,7,,optimality
42,9649054,3,33,8,PhISCS_I_,0.5861570835113525,1.0,0.42208194732666016,,,,,
43,9649054,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5203392505645752,1.0,0.3448615074157715,0.03448615074157715,0.15217995643615723,10,0.3516197204589844,optimality
44,9649054,3,33,8,BnB_DynamicMWMBounding_None_False,0.19134950637817383,1.0,0.18253159523010254,0.01404089194077712,,13,,optimality
45,1085868,3,33,7,PhISCS_I_,0.34528279304504395,1.0,0.16001534461975098,,,,,
46,1085868,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5483644008636475,1.0,0.3697781562805176,0.0410864618089464,0.15334701538085938,9,0.3787238597869873,optimality
47,1085868,3,33,7,BnB_DynamicMWMBounding_None_False,0.5815267562866211,1.0,0.571235179901123,0.018426941287133,,31,,optimality
48,113614,3,33,8,PhISCS_I_,0.3278920650482178,1.0,0.16509294509887695,,,,,
49,113614,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.532738447189331,1.0,0.33502674102783203,0.03722519344753689,0.1749250888824463,9,0.34141063690185547,optimality
50,113614,3,33,8,BnB_DynamicMWMBounding_None_False,0.24034762382507324,1.0,0.22817325592041016,0.020743023265491833,,11,,optimality
51,3127448,3,33,5,PhISCS_I_,0.22821617126464844,1.0,0.06546902656555176,,,,,
52,3127448,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3661763668060303,1.0,0.19467926025390625,0.03244654337565104,0.15070557594299316,6,0.20508217811584473,optimality
53,3127448,3,33,5,BnB_DynamicMWMBounding_None_False,0.09113478660583496,1.0,0.08292150497436523,0.013820250829060873,,6,,optimality
54,7042085,3,33,9,PhISCS_I_,0.6080074310302734,1.0,0.4223301410675049,,,,,
55,7042085,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6102213859558105,1.0,0.4269392490386963,0.030495660645621165,0.16012978553771973,14,0.42870330810546875,optimality
56,7042085,3,33,9,BnB_DynamicMWMBounding_None_False,0.3534426689147949,1.0,0.3429265022277832,0.015587568283081055,,22,,optimality
57,6836692,3,33,7,PhISCS_I_,0.23080897331237793,1.0,0.06816816329956055,,,,,
58,6836692,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.48082685470581055,1.0,0.2735292911529541,0.03419116139411926,0.18593573570251465,8,0.28047776222229004,optimality
59,6836692,3,33,7,BnB_DynamicMWMBounding_None_False,0.16517066955566406,1.0,0.15520715713500977,0.01940089464187622,,8,,optimality
60,9749452,3,33,8,PhISCS_I_,0.324113130569458,1.0,0.1615912914276123,,,,,
61,9749452,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5954480171203613,1.0,0.4176011085510254,0.04176011085510254,0.15281319618225098,10,0.4243497848510742,optimality
62,9749452,3,33,8,BnB_DynamicMWMBounding_None_False,1.050586223602295,1.0,1.0390198230743408,0.019981150443737324,,52,,optimality
63,4251816,3,33,5,PhISCS_I_,0.30155444145202637,1.0,0.11534976959228516,,,,,
64,4251816,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.37859678268432617,1.0,0.19924569129943848,0.03320761521657308,0.15143394470214844,6,0.21661090850830078,optimality
65,4251816,3,33,5,BnB_DynamicMWMBounding_None_False,0.08259367942810059,1.0,0.07499003410339355,0.01249833901723226,,6,,optimality
66,2584508,3,33,7,PhISCS_I_,0.2559847831726074,1.0,0.09386301040649414,,,,,
67,2584508,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.45389580726623535,1.0,0.2585601806640625,0.03232002258300781,0.17365360260009766,8,0.26558589935302734,optimality
68,2584508,3,33,7,BnB_DynamicMWMBounding_None_False,0.1550607681274414,1.0,0.14465999603271484,0.018082499504089355,,8,,optimality
69,2600261,3,33,8,PhISCS_I_,0.5294086933135986,1.0,0.36626505851745605,,,,,
70,2600261,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5132448673248291,1.0,0.3376791477203369,0.028139928976694744,0.1531662940979004,12,0.34361982345581055,optimality
71,2600261,3,33,7,BnB_DynamicMWMBounding_None_False,0.4701220989227295,1.0,0.4393184185028076,0.015148910982855436,,29,,optimality
72,1677173,3,33,8,PhISCS_I_,0.29601502418518066,1.0,0.13007521629333496,,,,,
73,1677173,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5574207305908203,1.0,0.37551307678222656,0.041723675198025174,0.1538076400756836,9,0.38726139068603516,optimality
74,1677173,3,33,8,BnB_DynamicMWMBounding_None_False,0.19712591171264648,1.0,0.1866438388824463,0.01866438388824463,,10,,optimality
75,7652514,3,33,5,PhISCS_I_,0.2525646686553955,1.0,0.06771349906921387,,,,,
76,7652514,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.2953944206237793,1.0,0.11761212348937988,0.019602020581563313,0.15235447883605957,6,0.13262557983398438,optimality
77,7652514,3,33,5,BnB_DynamicMWMBounding_None_False,0.0972447395324707,1.0,0.08841276168823242,0.01473546028137207,,6,,optimality
78,857398,3,33,7,PhISCS_I_,0.330094575881958,1.0,0.16755914688110352,,,,,
79,857398,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.59427809715271,1.0,0.39306163787841797,0.04367351531982422,0.17358040809631348,9,0.40445423126220703,optimality
80,857398,3,33,7,BnB_DynamicMWMBounding_None_False,0.6848454475402832,1.0,0.6742823123931885,0.01605434077126639,,42,,optimality
81,8565292,3,33,6,PhISCS_I_,0.316148042678833,1.0,0.15243172645568848,,,,,
82,8565292,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.42697787284851074,1.0,0.2503855228424072,0.03576936040605817,0.15311050415039062,7,0.2612721920013428,optimality
83,8565292,3,33,6,BnB_DynamicMWMBounding_None_False,0.13216328620910645,1.0,0.12360644340515137,0.015450805425643921,,8,,optimality
84,1105215,3,33,9,PhISCS_I_,0.43550848960876465,1.0,0.25063204765319824,,,,,
85,1105215,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5654635429382324,1.0,0.39158034324645996,0.027970024517604282,0.1537034511566162,14,0.3913435935974121,optimality
86,1105215,3,33,9,BnB_DynamicMWMBounding_None_False,1.958498239517212,1.0,1.9455628395080566,0.019455628395080568,,100,,optimality
87,7708045,3,33,10,PhISCS_I_,0.448150634765625,1.0,0.2617309093475342,,,,,
88,7708045,3,33,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.8952741622924805,1.0,2.714477777481079,0.03016086419423421,0.17426109313964844,90,2.609940528869629,optimality
89,7708045,3,33,10,BnB_DynamicMWMBounding_None_False,1.5274972915649414,1.0,1.5169668197631836,0.017639149067013762,,86,,optimality
90,1635612,3,33,5,PhISCS_I_,0.2275693416595459,1.0,0.06459569931030273,,,,,
91,1635612,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3431384563446045,1.0,0.13496613502502441,0.02249435583750407,0.1859889030456543,6,0.1465601921081543,optimality
92,1635612,3,33,5,BnB_DynamicMWMBounding_None_False,0.0834205150604248,1.0,0.07593441009521484,0.01265573501586914,,6,,optimality
93,9100372,3,33,7,PhISCS_I_,0.3165898323059082,1.0,0.15250873565673828,,,,,
94,9100372,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5937345027923584,1.0,0.41273927688598633,0.03439493974049886,0.1532268524169922,12,0.4242267608642578,optimality
95,9100372,3,33,7,BnB_DynamicMWMBounding_None_False,0.1891491413116455,1.0,0.1808910369873047,0.009520580894068667,,19,,optimality
96,4899384,3,33,6,PhISCS_I_,0.3264153003692627,1.0,0.13941025733947754,,,,,
97,4899384,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4672260284423828,1.0,0.2922852039337158,0.03653565049171448,0.1526491641998291,8,0.3000819683074951,optimality
98,4899384,3,33,6,BnB_DynamicMWMBounding_None_False,0.24239659309387207,1.0,0.2349231243133545,0.012364374963860763,,19,,optimality
99,2297138,3,33,4,PhISCS_I_,0.2279210090637207,1.0,0.0638883113861084,,,,,
100,2297138,3,33,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.26857781410217285,1.0,0.07012367248535156,0.014024734497070312,0.17491936683654785,5,0.0850670337677002,optimality
101,2297138,3,33,4,BnB_DynamicMWMBounding_None_False,0.0670468807220459,1.0,0.05904221534729004,0.011808443069458007,,5,,optimality
102,2143092,3,33,9,PhISCS_I_,0.3570430278778076,1.0,0.19191575050354004,,,,,
103,2143092,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.0325818061828613,1.0,0.8556790351867676,0.0342271614074707,0.1587049961090088,25,0.8337326049804688,optimality
104,2143092,3,33,9,BnB_DynamicMWMBounding_None_False,1.4736733436584473,1.0,1.4637470245361328,0.020910671779087613,,70,,optimality
105,3910794,3,33,4,PhISCS_I_,0.25049376487731934,1.0,0.06584334373474121,,,,,
106,3910794,3,33,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3481433391571045,1.0,0.16982126235961914,0.03396425247192383,0.15100479125976562,5,0.18865251541137695,optimality
107,3910794,3,33,4,BnB_DynamicMWMBounding_None_False,0.07201147079467773,1.0,0.06380200386047363,0.012760400772094727,,5,,optimality
108,9740320,3,33,6,PhISCS_I_,0.31488704681396484,1.0,0.15170502662658691,,,,,
109,9740320,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4696342945098877,1.0,0.2688753604888916,0.038410765784127374,0.17508316040039062,7,0.28206467628479004,optimality
110,9740320,3,33,6,BnB_DynamicMWMBounding_None_False,0.12470030784606934,1.0,0.11514639854431152,0.01439329981803894,,8,,optimality
111,5797503,3,33,8,PhISCS_I_,0.6016159057617188,1.0,0.4375298023223877,,,,,
112,5797503,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5164823532104492,1.0,0.33931756019592285,0.03393175601959229,0.15374088287353516,10,0.3462226390838623,optimality
113,5797503,3,33,8,BnB_DynamicMWMBounding_None_False,0.23978090286254883,1.0,0.22887825965881348,0.016348447118486677,,14,,optimality
114,1527966,3,33,3,PhISCS_I_,0.2504763603210449,1.0,0.0655817985534668,,,,,
115,1527966,3,33,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.2907392978668213,1.0,0.11338686943054199,0.028346717357635498,0.15216517448425293,4,0.1318812370300293,optimality
116,1527966,3,33,3,BnB_DynamicMWMBounding_None_False,0.04241061210632324,1.0,0.035396575927734375,0.008849143981933594,,4,,optimality
117,3427321,3,33,7,PhISCS_I_,0.32488107681274414,1.0,0.1620192527770996,,,,,
118,3427321,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5784001350402832,1.0,0.37801408767700195,0.042001565297444664,0.17445707321166992,9,0.38773226737976074,optimality
119,3427321,3,33,7,BnB_DynamicMWMBounding_None_False,0.6638972759246826,1.0,0.6527054309844971,0.01977895245407567,,33,,optimality
120,9722677,3,33,5,PhISCS_I_,0.285449743270874,1.0,0.1193850040435791,,,,,
121,9722677,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.42215514183044434,1.0,0.24214577674865723,0.040357629458109535,0.15234994888305664,6,0.25937509536743164,optimality
122,9722677,3,33,5,BnB_DynamicMWMBounding_None_False,0.10566496849060059,1.0,0.0972905158996582,0.012161314487457275,,8,,optimality
123,3087695,3,33,6,PhISCS_I_,0.41052937507629395,1.0,0.22406888008117676,,,,,
124,3087695,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5055453777313232,1.0,0.32726430892944336,0.029751300811767578,0.15308523178100586,11,0.33799147605895996,optimality
125,3087695,3,33,6,BnB_DynamicMWMBounding_None_False,0.19163870811462402,1.0,0.18245673179626465,0.01013648509979248,,18,,optimality
126,1056502,3,33,7,PhISCS_I_,0.32688283920288086,1.0,0.16475200653076172,,,,,
127,1056502,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.572096586227417,1.0,0.37021565437316895,0.04113507270812988,0.17578434944152832,9,0.38011598587036133,optimality
128,1056502,3,33,7,BnB_DynamicMWMBounding_None_False,0.3945155143737793,1.0,0.3843252658843994,0.017469330267472702,,22,,optimality
129,6306919,3,33,7,PhISCS_I_,0.23422503471374512,1.0,0.07074761390686035,,,,,
130,6306919,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4931621551513672,1.0,0.3154284954071045,0.03942856192588806,0.1520857810974121,8,0.32668590545654297,optimality
131,6306919,3,33,7,BnB_DynamicMWMBounding_None_False,0.1578845977783203,1.0,0.14798665046691895,0.018498331308364868,,8,,optimality
132,4129244,3,33,6,PhISCS_I_,0.2507972717285156,1.0,0.06662201881408691,,,,,
133,4129244,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4546496868133545,1.0,0.2771296501159668,0.039589950016566684,0.15127086639404297,7,0.29105067253112793,optimality
134,4129244,3,33,6,BnB_DynamicMWMBounding_None_False,0.1154942512512207,1.0,0.1067802906036377,0.0152543272290911,,7,,optimality
135,2774236,3,33,10,PhISCS_I_,0.6350514888763428,1.0,0.46997880935668945,,,,,
136,2774236,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6267030239105225,1.0,0.42798566818237305,0.030570404870169505,0.17624187469482422,14,0.43004775047302246,optimality
137,2774236,3,33,9,BnB_DynamicMWMBounding_None_False,1.6118769645690918,1.0,1.6002779006958008,0.019050927389235722,,84,,optimality
138,4440191,3,33,8,PhISCS_I_,0.3293633460998535,1.0,0.16556549072265625,,,,,
139,4440191,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5241632461547852,1.0,0.3266105651855469,0.032661056518554686,0.1742870807647705,10,0.3335142135620117,optimality
140,4440191,3,33,8,BnB_DynamicMWMBounding_None_False,0.42781829833984375,1.0,0.41712522506713867,0.01738021771113078,,24,,optimality
141,533656,3,33,7,PhISCS_I_,0.3148510456085205,1.0,0.1497185230255127,,,,,
142,533656,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.44107770919799805,1.0,0.2674553394317627,0.02971725993686252,0.15285158157348633,9,0.27355003356933594,optimality
143,533656,3,33,7,BnB_DynamicMWMBounding_None_False,0.16147112846374512,1.0,0.1528453826904297,0.012737115224202475,,12,,optimality
144,7796089,3,33,7,PhISCS_I_,0.3526952266693115,1.0,0.16095423698425293,,,,,
145,7796089,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5524921417236328,1.0,0.3744630813598633,0.04160700903998481,0.15303969383239746,9,0.3831195831298828,optimality
146,7796089,3,33,7,BnB_DynamicMWMBounding_None_False,0.6623325347900391,1.0,0.6505770683288574,0.020330533385276794,,32,,optimality
147,6855627,3,33,5,PhISCS_I_,0.26021790504455566,1.0,0.09660482406616211,,,,,
148,6855627,3,33,5,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.42317748069763184,1.0,0.21941614151000977,0.03656935691833496,0.1764969825744629,6,0.23618745803833008,optimality
149,6855627,3,33,5,BnB_DynamicMWMBounding_None_False,0.09839844703674316,1.0,0.0892791748046875,0.014879862467447916,,6,,optimality
150,9507045,3,33,7,PhISCS_I_,0.31766366958618164,1.0,0.1526658535003662,,,,,
151,9507045,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.46494603157043457,1.0,0.2881760597229004,0.03602200746536255,0.1536731719970703,8,0.296663761138916,optimality
152,9507045,3,33,7,BnB_DynamicMWMBounding_None_False,0.18054676055908203,1.0,0.1705150604248047,0.017051506042480468,,10,,optimality
153,7238455,3,33,10,PhISCS_I_,0.6117491722106934,1.0,0.42409634590148926,,,,,
154,7238455,3,33,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6527152061462402,1.0,0.4741544723510742,0.031610298156738284,0.155303955078125,15,0.47369885444641113,optimality
155,7238455,3,33,10,BnB_DynamicMWMBounding_None_False,0.888620138168335,1.0,0.8752727508544922,0.019027668496836788,,46,,optimality
156,9053795,3,33,4,PhISCS_I_,0.2351219654083252,1.0,0.0670614242553711,,,,,
157,9053795,3,33,4,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3693211078643799,1.0,0.15484213829040527,0.030968427658081055,0.18877220153808594,5,0.17189431190490723,optimality
158,9053795,3,33,4,BnB_DynamicMWMBounding_None_False,0.06557679176330566,1.0,0.05748748779296875,0.01149749755859375,,5,,optimality
159,7249102,3,33,9,PhISCS_I_,0.3548455238342285,1.0,0.18990230560302734,,,,,
160,7249102,3,33,9,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5297930240631104,1.0,0.3550236225128174,0.03227487477389249,0.15340852737426758,11,0.35771632194519043,optimality
161,7249102,3,33,9,BnB_DynamicMWMBounding_None_False,0.2963871955871582,1.0,0.28426289558410645,0.02030449254172189,,14,,optimality
162,5690015,3,33,7,PhISCS_I_,0.3397989273071289,1.0,0.15173935890197754,,,,,
163,5690015,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.48652219772338867,1.0,0.30854082107543945,0.03856760263442993,0.15243959426879883,8,0.3196423053741455,optimality
164,5690015,3,33,7,BnB_DynamicMWMBounding_None_False,0.17301201820373535,1.0,0.16240596771240234,0.016240596771240234,,10,,optimality
165,4611368,3,33,7,PhISCS_I_,0.283644437789917,1.0,0.11946964263916016,,,,,
166,4611368,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5145087242126465,1.0,0.31840062141418457,0.035377846823798284,0.17472267150878906,9,0.32347607612609863,optimality
167,4611368,3,33,7,BnB_DynamicMWMBounding_None_False,0.9783813953399658,1.0,0.9668848514556885,0.01824311040482431,,53,,optimality
168,5669444,3,33,10,PhISCS_I_,0.4369657039642334,1.0,0.27046632766723633,,,,,
169,5669444,3,33,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.781714677810669,1.0,0.6055033206939697,0.02752287821336226,0.15533447265625,22,0.5980660915374756,optimality
170,5669444,3,33,10,BnB_DynamicMWMBounding_None_False,1.1267876625061035,1.0,1.117677927017212,0.01719504503103403,,65,,optimality
171,1567102,3,33,7,PhISCS_I_,0.2610650062561035,1.0,0.09589290618896484,,,,,
172,1567102,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.373931884765625,1.0,0.19747686386108398,0.024684607982635498,0.15379881858825684,8,0.20565199851989746,optimality
173,1567102,3,33,7,BnB_DynamicMWMBounding_None_False,0.12401652336120605,1.0,0.11701703071594238,0.014627128839492798,,8,,optimality
174,5546872,3,33,7,PhISCS_I_,0.25513529777526855,1.0,0.07024765014648438,,,,,
175,5546872,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.42597341537475586,1.0,0.25545406341552734,0.03193175792694092,0.15099310874938965,8,0.26053667068481445,optimality
176,5546872,3,33,7,BnB_DynamicMWMBounding_None_False,0.1747128963470459,1.0,0.16428422927856445,0.020535528659820557,,8,,optimality
177,7189316,3,33,8,PhISCS_I_,0.2623920440673828,1.0,0.09367227554321289,,,,,
178,7189316,3,33,8,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5654990673065186,1.0,0.3609178066253662,0.040101978513929576,0.1781158447265625,9,0.3708772659301758,optimality
179,7189316,3,33,8,BnB_DynamicMWMBounding_None_False,0.17583966255187988,1.0,0.16839313507080078,0.016839313507080077,,10,,optimality
180,9605051,3,33,7,PhISCS_I_,0.32746315002441406,1.0,0.159271240234375,,,,,
181,9605051,3,33,7,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4980931282043457,1.0,0.32007932662963867,0.040009915828704834,0.15211772918701172,8,0.33150339126586914,optimality
182,9605051,3,33,7,BnB_DynamicMWMBounding_None_False,0.16495084762573242,1.0,0.15510082244873047,0.017233424716525607,,9,,optimality
183,112903,3,33,3,PhISCS_I_,0.25249671936035156,1.0,0.0664072036743164,,,,,
184,112903,3,33,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3041088581085205,1.0,0.12678050994873047,0.03169512748718262,0.15219569206237793,4,0.14523792266845703,optimality
185,112903,3,33,3,BnB_DynamicMWMBounding_None_False,0.05230522155761719,1.0,0.043903350830078125,0.010975837707519531,,4,,optimality
186,1245702,3,33,3,PhISCS_I_,0.22495269775390625,1.0,0.06369590759277344,,,,,
187,1245702,3,33,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.31882667541503906,1.0,0.11737966537475586,0.029344916343688965,0.17328238487243652,4,0.13890433311462402,optimality
188,1245702,3,33,3,BnB_DynamicMWMBounding_None_False,0.054407596588134766,1.0,0.04626822471618652,0.01156705617904663,,4,,optimality
189,9963431,3,33,3,PhISCS_I_,0.2270488739013672,1.0,0.06638813018798828,,,,,
190,9963431,3,33,3,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.29011058807373047,1.0,0.11225652694702148,0.02806413173675537,0.15128445625305176,4,0.13242292404174805,optimality
191,9963431,3,33,3,BnB_DynamicMWMBounding_None_False,0.04854941368103027,1.0,0.04110288619995117,0.010275721549987793,,4,,optimality
192,1358110,3,33,6,PhISCS_I_,0.2550680637359619,1.0,0.0704336166381836,,,,,
193,1358110,3,33,6,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3885822296142578,1.0,0.2156658172607422,0.030809402465820312,0.1520538330078125,7,0.2240006923675537,optimality
