,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
0,2823929,33,3,23,PhISCS_I_,0.03953194618225098,1.0,0.010809659957885742,,,,,
1,2823929,33,3,23,PhISCS_B_,0.011754751205444336,1.0,0.003863811492919922,,,,,
2,2823929,33,3,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.17162585258483887,1.0,0.15037989616394043,0.0062658290068308515,0.028705835342407227,24,0.08420658111572266,optimality
3,2823929,33,3,23,BnB_DynamicMWMBounding_None_False,60.00436305999756,1.0,60.00322389602661,0.002062391692308607,,29094,,time_limit
4,6060395,33,3,18,PhISCS_I_,0.02247023582458496,1.0,0.00508880615234375,,,,,
5,6060395,33,3,18,PhISCS_B_,0.010606527328491211,1.0,0.0029702186584472656,,,,,
6,6060395,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1293797492980957,1.0,0.11281061172485352,0.005937400617097553,0.024312973022460938,19,0.06438994407653809,optimality
7,6060395,33,3,18,BnB_DynamicMWMBounding_None_False,34.17179083824158,1.0,34.17073106765747,0.002049342153511903,,16674,,optimality
8,8600760,33,3,17,PhISCS_I_,0.022989749908447266,1.0,0.004922151565551758,,,,,
9,8600760,33,3,17,PhISCS_B_,0.009878396987915039,1.0,0.0027637481689453125,,,,,
10,8600760,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.12291383743286133,1.0,0.1062471866607666,0.0059026214811537005,0.02356410026550293,18,0.06078815460205078,optimality
11,8600760,33,3,17,BnB_DynamicMWMBounding_None_False,35.768110275268555,1.0,35.767080307006836,0.001963713643735963,,18214,,optimality
12,7784797,33,3,25,PhISCS_I_,0.026871681213378906,1.0,0.009735584259033203,,,,,
13,7784797,33,3,25,PhISCS_B_,0.011037826538085938,1.0,0.004587888717651367,,,,,
14,7784797,33,3,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.36380887031555176,1.0,0.34766435623168945,0.006099374670731394,0.05080103874206543,57,0.19407057762145996,optimality
15,7784797,33,3,25,BnB_DynamicMWMBounding_None_False,60.00229811668396,1.0,60.001270055770874,0.0021370256813680547,,28077,,time_limit
16,5061521,33,3,16,PhISCS_I_,0.02308344841003418,1.0,0.00507354736328125,,,,,
17,5061521,33,3,16,PhISCS_B_,0.009677648544311523,1.0,0.002615213394165039,,,,,
18,5061521,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.11966061592102051,1.0,0.1025536060333252,0.006032565060783835,0.023246049880981445,17,0.05910921096801758,optimality
19,5061521,33,3,16,BnB_DynamicMWMBounding_None_False,13.476418018341064,1.0,13.475350379943848,0.001995756869067513,,6752,,optimality
20,6453836,33,3,16,PhISCS_I_,0.023613691329956055,1.0,0.005051851272583008,,,,,
21,6453836,33,3,16,PhISCS_B_,0.009878158569335938,1.0,0.00267791748046875,,,,,
22,6453836,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.12570595741271973,1.0,0.10884380340576172,0.00640257667092716,0.024421215057373047,17,0.06090283393859863,optimality
23,6453836,33,3,16,BnB_DynamicMWMBounding_None_False,12.0242178440094,1.0,12.023141384124756,0.0020499814806691826,,5865,,optimality
24,2250375,33,3,21,PhISCS_I_,0.027250051498413086,1.0,0.009391069412231445,,,,,
25,2250375,33,3,21,PhISCS_B_,0.010156631469726562,1.0,0.0036132335662841797,,,,,
26,2250375,33,3,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.15776848793029785,1.0,0.14085960388183594,0.006402709267356179,0.028095722198486328,22,0.08044052124023438,optimality
27,2250375,33,3,21,BnB_DynamicMWMBounding_None_False,60.00277233123779,1.0,60.00171709060669,0.002047211337493831,,29309,,time_limit
28,6784112,33,3,17,PhISCS_I_,0.022571802139282227,1.0,0.004981517791748047,,,,,
29,6784112,33,3,17,PhISCS_B_,0.009809255599975586,1.0,0.0027222633361816406,,,,,
30,6784112,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1251680850982666,1.0,0.10834646224975586,0.006019247902764214,0.023999929428100586,18,0.06172490119934082,optimality
31,6784112,33,3,17,BnB_DynamicMWMBounding_None_False,26.28241229057312,1.0,26.281388521194458,0.002039846982396341,,12884,,optimality
32,3112593,33,3,10,PhISCS_I_,0.022742271423339844,1.0,0.004954814910888672,,,,,
33,3112593,33,3,10,PhISCS_B_,0.00881195068359375,1.0,0.0017762184143066406,,,,,
34,3112593,33,3,10,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.0763552188873291,1.0,0.05983257293701172,0.005439324812455611,0.018250703811645508,11,0.03492927551269531,optimality
35,3112593,33,3,10,BnB_DynamicMWMBounding_None_False,0.4875504970550537,1.0,0.4864981174468994,0.001977634623767884,,246,,optimality
36,8995176,33,3,16,PhISCS_I_,0.022470712661743164,1.0,0.004536867141723633,,,,,
37,8995176,33,3,16,PhISCS_B_,0.00927281379699707,1.0,0.0027086734771728516,,,,,
38,8995176,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.11566662788391113,1.0,0.09940862655639648,0.0058475662680233225,0.022442340850830078,17,0.05647444725036621,optimality
39,8995176,33,3,16,BnB_DynamicMWMBounding_None_False,40.24962568283081,1.0,40.248568058013916,0.0019685301798891674,,20446,,optimality
40,3578097,33,3,11,PhISCS_I_,0.0229184627532959,1.0,0.0049457550048828125,,,,,
41,3578097,33,3,11,PhISCS_B_,0.008934736251831055,1.0,0.001994609832763672,,,,,
42,3578097,33,3,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.08532214164733887,1.0,0.06859159469604492,0.00571596622467041,0.019100427627563477,12,0.0406336784362793,optimality
43,3578097,33,3,11,BnB_DynamicMWMBounding_None_False,1.667668342590332,1.0,1.6666345596313477,0.0020550364483740416,,811,,optimality
44,351366,33,3,18,PhISCS_I_,0.02213883399963379,1.0,0.004578113555908203,,,,,
45,351366,33,3,18,PhISCS_B_,0.009319067001342773,1.0,0.0030248165130615234,,,,,
46,351366,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.13631081581115723,1.0,0.11980390548706055,0.006305468709845292,0.024554014205932617,19,0.0703279972076416,optimality
47,351366,33,3,18,BnB_DynamicMWMBounding_None_False,60.00207805633545,1.0,60.00104236602783,0.0020455133251296434,,29333,,time_limit
48,1589352,33,3,14,PhISCS_I_,0.02253437042236328,1.0,0.0049555301666259766,,,,,
49,1589352,33,3,14,PhISCS_B_,0.009470462799072266,1.0,0.0023179054260253906,,,,,
50,1589352,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.10373497009277344,1.0,0.08717918395996094,0.005811945597330729,0.020890235900878906,15,0.05121421813964844,optimality
51,1589352,33,3,14,BnB_DynamicMWMBounding_None_False,4.098851203918457,1.0,4.097849369049072,0.0018901519229931145,,2168,,optimality
52,6024233,33,3,20,PhISCS_I_,0.022365570068359375,1.0,0.005272388458251953,,,,,
53,6024233,33,3,20,PhISCS_B_,0.009443283081054688,1.0,0.0032961368560791016,,,,,
54,6024233,33,3,20,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1432650089263916,1.0,0.1274886131286621,0.006070886339460101,0.02566051483154297,21,0.0717473030090332,optimality
55,6024233,33,3,20,BnB_DynamicMWMBounding_None_False,60.00158500671387,1.0,60.00055503845215,0.0020889376123125075,,28723,,time_limit
56,5369640,33,3,19,PhISCS_I_,0.035176753997802734,1.0,0.017513036727905273,,,,,
57,5369640,33,3,19,PhISCS_B_,0.010141611099243164,1.0,0.0035562515258789062,,,,,
58,5369640,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1641712188720703,1.0,0.1475536823272705,0.0047597962041055,0.026500225067138672,31,0.08539271354675293,optimality
59,5369640,33,3,19,BnB_DynamicMWMBounding_None_False,60.00168800354004,1.0,60.00067090988159,0.0020714887246636145,,28965,,time_limit
60,9476444,33,3,19,PhISCS_I_,0.03546309471130371,1.0,0.017824411392211914,,,,,
61,9476444,33,3,19,PhISCS_B_,0.010174036026000977,1.0,0.0037109851837158203,,,,,
62,9476444,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.3243091106414795,1.0,0.3076159954071045,0.004732553775493915,0.040955305099487305,65,0.17459797859191895,optimality
63,9476444,33,3,19,BnB_DynamicMWMBounding_None_False,60.00484824180603,1.0,60.003846406936646,0.002048961803207671,,29285,,time_limit
64,3763240,33,3,12,PhISCS_I_,0.02244091033935547,1.0,0.004909992218017578,,,,,
65,3763240,33,3,12,PhISCS_B_,0.008953571319580078,1.0,0.0019996166229248047,,,,,
66,3763240,33,3,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.08748316764831543,1.0,0.07111740112304688,0.005470569317157452,0.019208192825317383,13,0.041065216064453125,optimality
67,3763240,33,3,12,BnB_DynamicMWMBounding_None_False,1.024580717086792,1.0,1.0235490798950195,0.001983622247858565,,516,,optimality
68,832249,33,3,14,PhISCS_I_,0.027245283126831055,1.0,0.009277105331420898,,,,,
69,832249,33,3,14,PhISCS_B_,0.009123802185058594,1.0,0.0024051666259765625,,,,,
70,832249,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1041715145111084,1.0,0.08783650398254395,0.005855766932169596,0.020546913146972656,15,0.051751136779785156,optimality
71,832249,33,3,14,BnB_DynamicMWMBounding_None_False,5.214802503585815,1.0,5.213770866394043,0.001975661563620327,,2639,,optimality
72,4210345,33,3,22,PhISCS_I_,0.03559994697570801,1.0,0.017961740493774414,,,,,
73,4210345,33,3,22,PhISCS_B_,0.010536909103393555,1.0,0.004158973693847656,,,,,
74,4210345,33,3,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.16001248359680176,1.0,0.14365148544311523,0.005985478560129802,0.028305768966674805,24,0.08109450340270996,optimality
75,4210345,33,3,22,BnB_DynamicMWMBounding_None_False,60.00253748893738,1.0,60.00150275230408,0.0020815063745335486,,28826,,time_limit
76,5759003,33,3,14,PhISCS_I_,0.022507429122924805,1.0,0.004848003387451172,,,,,
77,5759003,33,3,14,PhISCS_B_,0.009200096130371094,1.0,0.0022902488708496094,,,,,
78,5759003,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.10477352142333984,1.0,0.08830547332763672,0.005887031555175781,0.020754337310791016,15,0.05184173583984375,optimality
79,5759003,33,3,14,BnB_DynamicMWMBounding_None_False,5.603654384613037,1.0,5.602643251419067,0.002070452051522198,,2706,,optimality
80,8160569,33,3,15,PhISCS_I_,0.02185225486755371,1.0,0.0045130252838134766,,,,,
81,8160569,33,3,15,PhISCS_B_,0.009147405624389648,1.0,0.002725362777709961,,,,,
82,8160569,33,3,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.10427689552307129,1.0,0.0885622501373291,0.005535140633583069,0.0210113525390625,16,0.04936718940734863,optimality
83,8160569,33,3,15,BnB_DynamicMWMBounding_None_False,19.177263975143433,1.0,19.176230907440186,0.0020273000219304563,,9459,,optimality
84,2783721,33,3,18,PhISCS_I_,0.021985292434692383,1.0,0.0044536590576171875,,,,,
85,2783721,33,3,18,PhISCS_B_,0.009401798248291016,1.0,0.002984762191772461,,,,,
86,2783721,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.14981460571289062,1.0,0.1130678653717041,0.005950940282721268,0.04444098472595215,19,0.06511044502258301,optimality
87,2783721,33,3,19,BnB_DynamicMWMBounding_None_False,60.001540422439575,1.0,60.000526428222656,0.0020300624721959217,,29556,,time_limit
88,3167993,33,3,15,PhISCS_I_,0.022454500198364258,1.0,0.0048732757568359375,,,,,
89,3167993,33,3,15,PhISCS_B_,0.009737014770507812,1.0,0.0027494430541992188,,,,,
90,3167993,33,3,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.10971212387084961,1.0,0.09323525428771973,0.005827203392982483,0.021674394607543945,16,0.05431056022644043,optimality
91,3167993,33,3,15,BnB_DynamicMWMBounding_None_False,9.581218481063843,1.0,9.580175161361694,0.0019904789448081644,,4813,,optimality
92,2685142,33,3,19,PhISCS_I_,0.02314138412475586,1.0,0.005016803741455078,,,,,
93,2685142,33,3,19,PhISCS_B_,0.010047674179077148,1.0,0.003105640411376953,,,,,
94,2685142,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1375443935394287,1.0,0.1208794116973877,0.006043970584869385,0.025286436080932617,20,0.06933426856994629,optimality
95,2685142,33,3,19,BnB_DynamicMWMBounding_None_False,60.001197814941406,1.0,60.00016760826111,0.0019905174537458484,,30143,,time_limit
96,3554199,33,3,14,PhISCS_I_,0.022691965103149414,1.0,0.0049479007720947266,,,,,
97,3554199,33,3,14,PhISCS_B_,0.009234428405761719,1.0,0.0023424625396728516,,,,,
98,3554199,33,3,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.10253214836120605,1.0,0.08594107627868652,0.005729405085245768,0.020845890045166016,15,0.04996657371520996,optimality
99,3554199,33,3,14,BnB_DynamicMWMBounding_None_False,3.1678102016448975,1.0,3.166804075241089,0.0019356993124945532,,1636,,optimality
100,7444682,33,3,19,PhISCS_I_,0.02631354331970215,1.0,0.008844852447509766,,,,,
101,7444682,33,3,19,PhISCS_B_,0.00945425033569336,1.0,0.0031654834747314453,,,,,
102,7444682,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1367018222808838,1.0,0.1205594539642334,0.00602797269821167,0.02482318878173828,20,0.06850743293762207,optimality
103,7444682,33,3,19,BnB_DynamicMWMBounding_None_False,60.004984855651855,1.0,60.0039176940918,0.002099874634963842,,28575,,time_limit
104,5830946,33,3,16,PhISCS_I_,0.022885560989379883,1.0,0.004998445510864258,,,,,
105,5830946,33,3,16,PhISCS_B_,0.009728670120239258,1.0,0.002620220184326172,,,,,
106,5830946,33,3,16,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.1175394058227539,1.0,0.10088324546813965,0.005934308556949391,0.022905349731445312,17,0.0577850341796875,optimality
107,5830946,33,3,16,BnB_DynamicMWMBounding_None_False,16.960322856903076,1.0,16.95928192138672,0.002020646005169393,,8393,,optimality
108,6640098,33,3,21,PhISCS_I_,0.0337214469909668,1.0,0.015701770782470703,,,,,
109,6640098,33,3,21,PhISCS_B_,0.010390281677246094,1.0,0.003942728042602539,,,,,
110,6640098,33,3,21,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.16055607795715332,1.0,0.14372014999389648,0.005527698076688326,0.02834773063659668,26,0.08112907409667969,optimality
111,6640098,33,3,21,BnB_DynamicMWMBounding_None_False,60.00259566307068,1.0,60.00152635574341,0.0020749568197165474,,28917,,time_limit
112,8727495,33,3,15,PhISCS_I_,0.023299217224121094,1.0,0.005139827728271484,,,,,
113,8727495,33,3,15,PhISCS_B_,0.009937763214111328,1.0,0.0026907920837402344,,,,,
114,8727495,33,3,15,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.11130762100219727,1.0,0.09421610832214355,0.005888506770133972,0.022500991821289062,16,0.05405855178833008,optimality
115,8727495,33,3,15,BnB_DynamicMWMBounding_None_False,10.600281000137329,1.0,10.599241495132446,0.0020823657161360407,,5090,,optimality
116,513617,33,3,18,PhISCS_I_,0.022889375686645508,1.0,0.004965543746948242,,,,,
117,513617,33,3,18,PhISCS_B_,0.010193824768066406,1.0,0.0031244754791259766,,,,,
118,513617,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.13322091102600098,1.0,0.11669754981994629,0.006141976306312962,0.024741172790527344,19,0.0665433406829834,optimality
119,513617,33,3,18,BnB_DynamicMWMBounding_None_False,60.00518035888672,1.0,60.004130840301514,0.0021104435439048084,,28432,,time_limit
120,6803200,33,3,13,PhISCS_I_,0.022515296936035156,1.0,0.004990100860595703,,,,,
121,6803200,33,3,13,PhISCS_B_,0.00923776626586914,1.0,0.002248525619506836,,,,,
122,6803200,33,3,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.09554648399353027,1.0,0.07931900024414062,0.0056656428745814735,0.019817829132080078,14,0.04636049270629883,optimality
123,6803200,33,3,13,BnB_DynamicMWMBounding_None_False,3.544881820678711,1.0,3.5438811779022217,0.001987594603422446,,1783,,optimality
124,5999890,33,3,18,PhISCS_I_,0.02625274658203125,1.0,0.008990764617919922,,,,,
125,5999890,33,3,18,PhISCS_B_,0.009214162826538086,1.0,0.0029947757720947266,,,,,
126,5999890,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.13151240348815918,1.0,0.11553621292114258,0.006080853311639083,0.02365875244140625,19,0.06719350814819336,optimality
127,5999890,33,3,18,BnB_DynamicMWMBounding_None_False,60.003623723983765,1.0,60.002599239349365,0.0020323329914425335,,29524,,time_limit
128,2061773,33,3,17,PhISCS_I_,0.029030561447143555,1.0,0.010814905166625977,,,,,
129,2061773,33,3,17,PhISCS_B_,0.009749174118041992,1.0,0.002911806106567383,,,,,
130,2061773,33,3,17,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.12683510780334473,1.0,0.10986852645874023,0.006103807025485569,0.024312973022460938,18,0.0629124641418457,optimality
131,2061773,33,3,17,BnB_DynamicMWMBounding_None_False,40.07798099517822,1.0,40.07692098617554,0.0020098756763377904,,19940,,optimality
132,8675956,33,3,18,PhISCS_I_,0.027602672576904297,1.0,0.0050466060638427734,,,,,
133,8675956,33,3,18,PhISCS_B_,0.010526418685913086,1.0,0.0030372142791748047,,,,,
134,8675956,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.13942623138427734,1.0,0.11962127685546875,0.0062958566766036185,0.029476404190063477,19,0.06606149673461914,optimality
135,8675956,33,3,18,BnB_DynamicMWMBounding_None_False,58.5343701839447,1.0,58.53319454193115,0.002165329777372416,,27032,,optimality
136,477472,33,3,18,PhISCS_I_,0.029056549072265625,1.0,0.010584592819213867,,,,,
137,477472,33,3,18,PhISCS_B_,0.010021448135375977,1.0,0.0032434463500976562,,,,,
138,477472,33,3,18,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.13478374481201172,1.0,0.11774444580078125,0.006197076094777961,0.024579524993896484,19,0.06789064407348633,optimality
139,477472,33,3,18,BnB_DynamicMWMBounding_None_False,58.06141901016235,1.0,58.06018948554993,0.002072467945227554,,28015,,optimality
140,1314,33,3,19,PhISCS_I_,0.0375213623046875,1.0,0.019189119338989258,,,,,
141,1314,33,3,19,PhISCS_B_,0.010004281997680664,1.0,0.0034787654876708984,,,,,
142,1314,33,3,19,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.2814512252807617,1.0,0.26444578170776367,0.005876572926839193,0.03917241096496582,45,0.14992713928222656,optimality
143,1314,33,3,19,BnB_DynamicMWMBounding_None_False,60.00118136405945,1.0,60.000142097473145,0.0020780709346958455,,28873,,time_limit
