,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
167,5189193,4,25,10,BnB_DynamicMWMBounding_None_False,2.3323402404785156,1.0,2.3244030475616455,0.012564340797630516,,185,,optimality
168,3732530,4,25,11,PhISCS_I_,0.248643159866333,1.0,0.10956215858459473,,,,,
169,3732530,4,25,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5954358577728271,1.0,0.4584522247314453,0.035265555748572715,0.1189265251159668,13,0.451524019241333,optimality
170,3732530,4,25,11,BnB_DynamicMWMBounding_None_False,0.8758955001831055,1.0,0.8692362308502197,0.01022630859823788,,85,,optimality
171,7522106,4,25,12,PhISCS_I_,0.5051491260528564,1.0,0.3465290069580078,,,,,
172,7522106,4,25,12,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,2.510652780532837,1.0,2.3763508796691895,0.024753654996554058,0.14016437530517578,96,2.2429039478302,optimality
173,7522106,4,25,12,BnB_DynamicMWMBounding_None_False,7.882251262664795,1.0,7.875995635986328,0.012422706050451622,,634,,optimality
174,5064346,4,25,14,PhISCS_I_,0.20853137969970703,1.0,0.08086800575256348,,,,,
175,5064346,4,25,14,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.6282997131347656,1.0,0.4584178924560547,0.030561192830403646,0.15451502799987793,15,0.4441533088684082,optimality
176,5064346,4,25,14,BnB_DynamicMWMBounding_None_False,5.847341299057007,1.0,5.840284585952759,0.012892460454641852,,453,,optimality
177,5913397,4,25,13,PhISCS_I_,0.2362961769104004,1.0,0.10675811767578125,,,,,
178,5913397,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5544922351837158,1.0,0.4197225570678711,0.029980182647705078,0.12130308151245117,14,0.4042658805847168,optimality
179,5913397,4,25,13,BnB_DynamicMWMBounding_None_False,2.1305785179138184,1.0,2.1243841648101807,0.010312544489369808,,206,,optimality
180,7028063,4,25,11,PhISCS_I_,0.2034900188446045,1.0,0.07356405258178711,,,,,
181,7028063,4,25,11,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.5281093120574951,1.0,0.3601973056793213,0.03001644213994344,0.1534287929534912,12,0.35083770751953125,optimality
182,7028063,4,25,11,BnB_DynamicMWMBounding_None_False,1.0986275672912598,1.0,1.0926001071929932,0.009105000893274944,,120,,optimality
183,6718291,4,25,13,PhISCS_I_,0.33176422119140625,1.0,0.2048816680908203,,,,,
184,6718291,4,25,13,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.8697996139526367,1.0,0.7338945865631104,0.028226714867811937,0.12579989433288574,26,0.696911096572876,optimality
