,hash,n,m,n_flips,method,runtime,cf,internal_time
622,9351242,8,19,37,PhISCS_I_,0.812283992767334,1.0,0.5322489738464355
623,6434878,8,19,44,PhISCS_I_,0.7008111476898193,1.0,0.5004169940948486
624,7074820,8,19,43,PhISCS_I_,0.6771683692932129,1.0,0.4964618682861328
625,2452344,8,19,43,PhISCS_I_,0.8055419921875,1.0,0.5697464942932129
626,8539920,8,19,45,PhISCS_I_,0.765702486038208,1.0,0.5921335220336914
627,7662404,8,19,42,PhISCS_I_,0.6807732582092285,1.0,0.46671557426452637
628,4028369,8,19,34,PhISCS_I_,0.5448181629180908,1.0,0.3710207939147949
629,9015641,8,19,44,PhISCS_I_,0.7072412967681885,1.0,0.5292086601257324
630,1110394,8,20,36,PhISCS_I_,0.5922667980194092,1.0,0.3846588134765625
631,8221469,8,20,44,PhISCS_I_,0.9725427627563477,1.0,0.7209711074829102
632,6073138,8,20,48,PhISCS_I_,0.9495048522949219,1.0,0.7440767288208008
633,8718929,8,20,44,PhISCS_I_,0.9057157039642334,1.0,0.6315772533416748
634,7134732,8,20,40,PhISCS_I_,0.7409188747406006,1.0,0.5376684665679932
635,1817695,8,20,43,PhISCS_I_,0.9523673057556152,1.0,0.7247211933135986
636,861989,8,20,45,PhISCS_I_,0.7980062961578369,1.0,0.6014659404754639
637,4186652,8,20,40,PhISCS_I_,0.6919295787811279,1.0,0.49199604988098145
638,8150497,8,20,42,PhISCS_I_,0.862799882888794,1.0,0.541590690612793
639,3072612,8,20,45,PhISCS_I_,0.8904099464416504,1.0,0.6608631610870361
640,3875946,9,5,9,PhISCS_I_,0.023115873336791992,1.0,0.0076808929443359375
641,9775259,9,5,8,PhISCS_I_,0.0224456787109375,1.0,0.007246732711791992
642,5142906,9,5,10,PhISCS_I_,0.02184128761291504,1.0,0.006657123565673828
643,1210322,9,5,11,PhISCS_I_,0.020232200622558594,1.0,0.0046041011810302734
644,8044217,9,5,9,PhISCS_I_,0.019155025482177734,1.0,0.003965854644775391
645,8936127,9,5,7,PhISCS_I_,0.01948094367980957,1.0,0.0038802623748779297
646,1251598,9,5,11,PhISCS_I_,0.02399611473083496,1.0,0.008577585220336914
647,6906658,9,5,5,PhISCS_I_,0.025877714157104492,1.0,0.004194974899291992
648,4130967,9,5,7,PhISCS_I_,0.022001028060913086,1.0,0.004068613052368164
649,14454,9,5,5,PhISCS_I_,0.021344900131225586,1.0,0.004036903381347656
650,7207539,9,6,12,PhISCS_I_,0.02704596519470215,1.0,0.005437374114990234
651,9461846,9,6,8,PhISCS_I_,0.02702474594116211,1.0,0.005377054214477539
652,9663583,9,6,9,PhISCS_I_,0.026816844940185547,1.0,0.005718708038330078
653,2387701,9,6,12,PhISCS_I_,0.04346156120300293,1.0,0.019011497497558594
654,4170863,9,6,13,PhISCS_I_,0.02653217315673828,1.0,0.0055387020111083984
655,4736080,9,6,10,PhISCS_I_,0.027525663375854492,1.0,0.005523681640625
656,5455003,9,6,10,PhISCS_I_,0.026543378829956055,1.0,0.0053844451904296875
657,9433439,9,6,12,PhISCS_I_,0.030097246170043945,1.0,0.0065653324127197266
658,7168056,9,6,7,PhISCS_I_,0.02673935890197754,1.0,0.0054247379302978516
659,5014782,9,6,14,PhISCS_I_,0.041101932525634766,1.0,0.017860889434814453
660,8303424,9,7,7,PhISCS_I_,0.0381464958190918,1.0,0.0074956417083740234
661,5808791,9,7,11,PhISCS_I_,0.038064002990722656,1.0,0.007328033447265625
662,5881686,9,7,6,PhISCS_I_,0.0380551815032959,1.0,0.008096933364868164
663,4546788,9,7,15,PhISCS_I_,0.03655505180358887,1.0,0.008105278015136719
664,661388,9,7,10,PhISCS_I_,0.03532004356384277,1.0,0.007256507873535156
665,5937452,9,7,14,PhISCS_I_,0.04127979278564453,1.0,0.012493610382080078
666,4186249,9,7,15,PhISCS_I_,0.03575444221496582,1.0,0.0074443817138671875
667,5582793,9,7,16,PhISCS_I_,0.0357670783996582,1.0,0.007318019866943359
668,8832338,9,7,14,PhISCS_I_,0.039306640625,1.0,0.007683992385864258
669,9998911,9,7,17,PhISCS_I_,0.05650734901428223,1.0,0.027858972549438477
670,9243847,9,8,13,PhISCS_I_,0.054901838302612305,1.0,0.018593788146972656
671,4264728,9,8,15,PhISCS_I_,0.04605293273925781,1.0,0.00983119010925293
672,3109993,9,8,15,PhISCS_I_,0.05040907859802246,1.0,0.014011621475219727
673,3761560,9,8,17,PhISCS_I_,0.06738543510437012,1.0,0.030315876007080078
674,5071324,9,8,17,PhISCS_I_,0.06445980072021484,1.0,0.025223970413208008
675,9124877,9,8,21,PhISCS_I_,0.08879446983337402,1.0,0.05147862434387207
676,1599158,9,8,20,PhISCS_I_,0.08487510681152344,1.0,0.04755663871765137
677,6397442,9,8,15,PhISCS_I_,0.07476258277893066,1.0,0.03780031204223633
678,8735603,9,8,10,PhISCS_I_,0.046793460845947266,1.0,0.009630441665649414
679,1109957,9,8,16,PhISCS_I_,0.04849982261657715,1.0,0.009958982467651367
680,5387879,9,9,20,PhISCS_I_,0.07875227928161621,1.0,0.03288388252258301
681,2203461,9,9,11,PhISCS_I_,0.05807137489318848,1.0,0.012337446212768555
682,3588913,9,9,14,PhISCS_I_,0.05826997756958008,1.0,0.012862205505371094
683,6437016,9,9,22,PhISCS_I_,0.06521058082580566,1.0,0.01967310905456543
684,5623986,9,9,19,PhISCS_I_,0.10192728042602539,1.0,0.056549072265625
685,6576185,9,9,24,PhISCS_I_,0.11124348640441895,1.0,0.06365060806274414
686,6371041,9,9,19,PhISCS_I_,0.11423182487487793,1.0,0.06346893310546875
687,3530446,9,9,16,PhISCS_I_,0.05840635299682617,1.0,0.013276100158691406
688,8619751,9,9,17,PhISCS_I_,0.06790685653686523,1.0,0.021421432495117188
689,1704737,9,9,24,PhISCS_I_,0.1165311336517334,1.0,0.07022404670715332
690,4563107,9,10,27,PhISCS_I_,0.173661470413208,1.0,0.08755874633789062
691,2894677,9,10,17,PhISCS_I_,0.07449889183044434,1.0,0.016458988189697266
692,6300449,9,10,27,PhISCS_I_,0.1610884666442871,1.0,0.10277152061462402
693,8730275,9,10,23,PhISCS_I_,0.1651897430419922,1.0,0.07192873954772949
694,4522212,9,10,23,PhISCS_I_,0.1321723461151123,1.0,0.07275247573852539
695,8512796,9,10,27,PhISCS_I_,0.1615440845489502,1.0,0.10478019714355469
696,6918881,9,10,13,PhISCS_I_,0.07526087760925293,1.0,0.015480995178222656
697,1419858,9,10,25,PhISCS_I_,0.14969563484191895,1.0,0.09346485137939453
698,518842,9,10,24,PhISCS_I_,0.15114760398864746,1.0,0.09532737731933594
699,7368733,9,10,20,PhISCS_I_,0.12459731101989746,1.0,0.06729507446289062
700,7359879,9,11,28,PhISCS_I_,0.19070935249328613,1.0,0.12075972557067871
701,9116372,9,11,27,PhISCS_I_,0.17763400077819824,1.0,0.10548520088195801
702,5587682,9,11,14,PhISCS_I_,0.0906820297241211,1.0,0.02004265785217285
703,7560458,9,11,24,PhISCS_I_,0.15619254112243652,1.0,0.08275032043457031
704,6547060,9,11,26,PhISCS_I_,0.2050313949584961,1.0,0.132720947265625
705,2456716,9,11,25,PhISCS_I_,0.16780853271484375,1.0,0.06299519538879395
706,5865146,9,11,24,PhISCS_I_,0.14434385299682617,1.0,0.0760812759399414
707,3061503,9,11,26,PhISCS_I_,0.18169713020324707,1.0,0.10359549522399902
708,249021,9,11,27,PhISCS_I_,0.17569351196289062,1.0,0.09484672546386719
709,3964729,9,11,24,PhISCS_I_,0.08818602561950684,1.0,0.020757675170898438
710,5427038,9,12,22,PhISCS_I_,0.190812349319458,1.0,0.10645699501037598
711,9961179,9,12,25,PhISCS_I_,0.18482041358947754,1.0,0.09991836547851562
712,4900532,9,12,27,PhISCS_I_,0.21401333808898926,1.0,0.12703824043273926
713,3091230,9,12,28,PhISCS_I_,0.21476483345031738,1.0,0.12355804443359375
714,6851291,9,12,31,PhISCS_I_,0.20717287063598633,1.0,0.12344026565551758
715,8132389,9,12,27,PhISCS_I_,0.09979128837585449,1.0,0.023720741271972656
716,8781316,9,12,28,PhISCS_I_,0.17916464805603027,1.0,0.06376290321350098
717,3932646,9,12,29,PhISCS_I_,0.2242887020111084,1.0,0.13129568099975586
718,862748,9,12,24,PhISCS_I_,0.17351126670837402,1.0,0.07608819007873535
719,2518954,9,12,24,PhISCS_I_,0.11103653907775879,1.0,0.027001619338989258
720,453947,9,13,24,PhISCS_I_,0.13259410858154297,1.0,0.029836416244506836
721,1707930,9,13,32,PhISCS_I_,0.26924848556518555,1.0,0.16881179809570312
722,8356142,9,13,36,PhISCS_I_,0.33039283752441406,1.0,0.2249283790588379
723,8290394,9,13,27,PhISCS_I_,0.17137551307678223,1.0,0.07200884819030762
724,9580167,9,13,28,PhISCS_I_,0.12227892875671387,1.0,0.032544612884521484
725,3853311,9,13,36,PhISCS_I_,0.5404086112976074,1.0,0.39096593856811523
726,870480,9,13,34,PhISCS_I_,0.2628605365753174,1.0,0.16443872451782227
727,4127881,9,13,25,PhISCS_I_,0.22026705741882324,1.0,0.12070608139038086
728,9922883,9,13,27,PhISCS_I_,0.25768280029296875,1.0,0.15361618995666504
729,7524223,9,13,25,PhISCS_I_,0.21936488151550293,1.0,0.12233614921569824
730,4194487,9,14,36,PhISCS_I_,0.41329216957092285,1.0,0.2861020565032959
731,4240794,9,14,42,PhISCS_I_,0.5064506530761719,1.0,0.38609743118286133
732,236129,9,14,37,PhISCS_I_,0.39672183990478516,1.0,0.2833106517791748
733,6478894,9,14,40,PhISCS_I_,0.3553800582885742,1.0,0.24247074127197266
734,2555710,9,14,37,PhISCS_I_,0.3590579032897949,1.0,0.2224740982055664
735,2787243,9,14,35,PhISCS_I_,0.33407163619995117,1.0,0.22348833084106445
736,3608204,9,14,37,PhISCS_I_,0.28613924980163574,1.0,0.17851996421813965
737,6051211,9,14,27,PhISCS_I_,0.24761128425598145,1.0,0.06863069534301758
738,6074975,9,14,29,PhISCS_I_,0.45603442192077637,1.0,0.2796318531036377
739,1254577,9,14,36,PhISCS_I_,0.31823039054870605,1.0,0.20969581604003906
740,8397133,9,15,42,PhISCS_I_,0.4759860038757324,1.0,0.3547706604003906
741,3828367,9,15,35,PhISCS_I_,0.43157386779785156,1.0,0.27756738662719727
742,4224098,9,15,37,PhISCS_I_,0.5450270175933838,1.0,0.3881113529205322
743,3986951,9,15,35,PhISCS_I_,0.36266279220581055,1.0,0.23326969146728516
744,9580658,9,15,31,PhISCS_I_,0.18630480766296387,1.0,0.06204700469970703
745,9228371,9,15,36,PhISCS_I_,0.18691515922546387,1.0,0.06162524223327637
746,6319004,9,15,34,PhISCS_I_,0.38948655128479004,1.0,0.18929195404052734
747,8854687,9,15,40,PhISCS_I_,0.41078996658325195,1.0,0.25652623176574707
748,6686760,9,15,36,PhISCS_I_,0.41331934928894043,1.0,0.2848050594329834
749,5764938,9,15,32,PhISCS_I_,0.3051726818084717,1.0,0.18267297744750977
750,8445039,9,16,39,PhISCS_I_,0.37247323989868164,1.0,0.23626446723937988
751,6228346,9,16,42,PhISCS_I_,0.3856384754180908,1.0,0.25623202323913574
752,6031531,9,16,39,PhISCS_I_,0.47823166847229004,1.0,0.34212636947631836
753,2291236,9,16,32,PhISCS_I_,0.3712613582611084,1.0,0.2041325569152832
754,7626448,9,16,46,PhISCS_I_,0.5466017723083496,1.0,0.3997659683227539
755,4183406,9,16,42,PhISCS_I_,0.4978206157684326,1.0,0.3550088405609131
756,6228839,9,16,36,PhISCS_I_,0.36135053634643555,1.0,0.22398018836975098
757,1364594,9,16,41,PhISCS_I_,0.42504000663757324,1.0,0.2938344478607178
758,2646305,9,16,41,PhISCS_I_,0.5718445777893066,1.0,0.42746496200561523
759,19559,9,16,40,PhISCS_I_,0.5946183204650879,1.0,0.4163243770599365
760,1415874,9,17,52,PhISCS_I_,0.88614821434021,1.0,0.6385018825531006
761,6390306,9,17,44,PhISCS_I_,0.5784430503845215,1.0,0.4215853214263916
762,5540298,9,17,42,PhISCS_I_,1.0679986476898193,1.0,0.8596351146697998
763,9348988,9,17,41,PhISCS_I_,0.600257158279419,1.0,0.4210550785064697
764,8933697,9,17,39,PhISCS_I_,0.5406811237335205,1.0,0.3506784439086914
765,6430967,9,17,42,PhISCS_I_,0.5755457878112793,1.0,0.41053152084350586
766,8019512,9,17,41,PhISCS_I_,0.5800232887268066,1.0,0.3698701858520508
767,9533892,9,17,36,PhISCS_I_,0.4126865863800049,1.0,0.2501683235168457
768,8762100,9,17,37,PhISCS_I_,0.5478944778442383,1.0,0.38768672943115234
769,9738143,9,17,44,PhISCS_I_,0.6487405300140381,1.0,0.4659886360168457
770,5091949,9,18,50,PhISCS_I_,0.9833154678344727,1.0,0.7874619960784912
771,6785270,9,18,49,PhISCS_I_,0.6718752384185791,1.0,0.49401140213012695
772,7749566,9,18,46,PhISCS_I_,0.6298203468322754,1.0,0.44449830055236816
773,8811251,9,18,39,PhISCS_I_,0.5326573848724365,1.0,0.35239386558532715
774,495570,9,18,46,PhISCS_I_,0.7557778358459473,1.0,0.547917366027832
775,1122736,9,18,39,PhISCS_I_,0.5388894081115723,1.0,0.3625164031982422
776,8942600,9,18,49,PhISCS_I_,0.6584320068359375,1.0,0.4846208095550537
777,3644326,9,18,50,PhISCS_I_,0.80312180519104,1.0,0.6248893737792969
778,9287194,9,18,35,PhISCS_I_,0.5697546005249023,1.0,0.39455294609069824
779,3399597,9,18,38,PhISCS_I_,0.5391058921813965,1.0,0.3320763111114502
780,3689042,9,19,54,PhISCS_I_,1.3813045024871826,1.0,1.1843833923339844
781,682675,9,19,43,PhISCS_I_,0.32010507583618164,1.0,0.12659072875976562
782,3287771,9,19,54,PhISCS_I_,0.8642497062683105,1.0,0.6444871425628662
783,3245161,9,19,53,PhISCS_I_,1.2855145931243896,1.0,1.0224504470825195
784,3213148,9,19,48,PhISCS_I_,1.0627226829528809,1.0,0.8621740341186523
785,5483737,9,19,43,PhISCS_I_,0.7504651546478271,1.0,0.5271387100219727
786,6206996,9,19,54,PhISCS_I_,1.286336898803711,1.0,1.081265926361084
787,8436966,9,19,51,PhISCS_I_,0.8564376831054688,1.0,0.619035005569458
788,5249395,9,19,45,PhISCS_I_,0.48625636100769043,1.0,0.2917661666870117
789,2405157,9,19,47,PhISCS_I_,0.6582207679748535,1.0,0.4596285820007324
790,382918,9,20,55,PhISCS_I_,0.7378318309783936,1.0,0.510958194732666
791,1817503,9,20,57,PhISCS_I_,1.6911709308624268,1.0,1.4467837810516357
792,9635229,9,20,53,PhISCS_I_,0.9093012809753418,1.0,0.69338059425354
793,7303154,9,20,50,PhISCS_I_,0.9706454277038574,1.0,0.6959567070007324
794,3232475,9,20,45,PhISCS_I_,0.8590788841247559,1.0,0.6417703628540039
795,4429167,9,20,49,PhISCS_I_,0.9889912605285645,1.0,0.7287678718566895
796,5210402,9,20,55,PhISCS_I_,1.0409188270568848,1.0,0.8088085651397705
797,8086503,9,20,62,PhISCS_I_,1.1427075862884521,1.0,0.9043495655059814
798,7814128,9,20,50,PhISCS_I_,0.8738281726837158,1.0,0.6451437473297119
799,570553,9,20,48,PhISCS_I_,0.7782480716705322,1.0,0.5496113300323486
800,6623936,10,5,9,PhISCS_I_,0.021404743194580078,1.0,0.004367351531982422
801,7475803,10,5,9,PhISCS_I_,0.022531747817993164,1.0,0.004282236099243164
802,7031601,10,5,10,PhISCS_I_,0.02076268196105957,1.0,0.0043315887451171875
803,123962,10,5,10,PhISCS_I_,0.023299455642700195,1.0,0.0041277408599853516
804,1279066,10,5,8,PhISCS_I_,0.021373271942138672,1.0,0.004225015640258789
805,513684,10,5,8,PhISCS_I_,0.0206606388092041,1.0,0.004202127456665039
806,4828757,10,5,11,PhISCS_I_,0.022609710693359375,1.0,0.005353689193725586
807,7163079,10,5,9,PhISCS_I_,0.02179884910583496,1.0,0.004143238067626953
808,7540425,10,5,6,PhISCS_I_,0.023700952529907227,1.0,0.0063707828521728516
809,1743681,10,5,9,PhISCS_I_,0.022545814514160156,1.0,0.0040493011474609375
810,6491470,10,6,14,PhISCS_I_,0.03542327880859375,1.0,0.012872457504272461
811,4702340,10,6,13,PhISCS_I_,0.043740272521972656,1.0,0.021179914474487305
812,3473992,10,6,13,PhISCS_I_,0.028575658798217773,1.0,0.005848407745361328
813,1932031,10,6,9,PhISCS_I_,0.031106233596801758,1.0,0.005913734436035156
814,7046976,10,6,18,PhISCS_I_,0.04794573783874512,1.0,0.024535655975341797
815,1777526,10,6,13,PhISCS_I_,0.0309600830078125,1.0,0.007837772369384766
816,4798769,10,6,15,PhISCS_I_,0.030013561248779297,1.0,0.006108283996582031
817,4185008,10,6,10,PhISCS_I_,0.028692960739135742,1.0,0.005948305130004883
818,1886044,10,6,15,PhISCS_I_,0.030476808547973633,1.0,0.006622791290283203
819,2150924,10,6,13,PhISCS_I_,0.03835463523864746,1.0,0.0078089237213134766
820,8475892,10,7,14,PhISCS_I_,0.04909253120422363,1.0,0.008646011352539062
821,8906674,10,7,16,PhISCS_I_,0.0435335636138916,1.0,0.009244680404663086
822,1270861,10,7,15,PhISCS_I_,0.07375335693359375,1.0,0.03562426567077637
823,2514883,10,7,20,PhISCS_I_,0.08603549003601074,1.0,0.04706525802612305
824,9304404,10,7,17,PhISCS_I_,0.07328200340270996,1.0,0.035012245178222656
825,9408006,10,7,17,PhISCS_I_,0.04554438591003418,1.0,0.009713411331176758
826,7046471,10,7,15,PhISCS_I_,0.03750872611999512,1.0,0.007635831832885742
827,9020502,10,7,9,PhISCS_I_,0.037561893463134766,1.0,0.007387399673461914
828,5916138,10,7,11,PhISCS_I_,0.03724527359008789,1.0,0.007552623748779297
829,7522278,10,7,17,PhISCS_I_,0.058345794677734375,1.0,0.02820897102355957
830,50764,10,8,12,PhISCS_I_,0.04869580268859863,1.0,0.010188817977905273
831,5366326,10,8,13,PhISCS_I_,0.048648834228515625,1.0,0.01040339469909668
832,1342845,10,8,20,PhISCS_I_,0.08742356300354004,1.0,0.04879045486450195
833,6573209,10,8,15,PhISCS_I_,0.056569814682006836,1.0,0.017742156982421875
834,6020968,10,8,13,PhISCS_I_,0.05352902412414551,1.0,0.01503133773803711
835,8628710,10,8,18,PhISCS_I_,0.08186054229736328,1.0,0.04293227195739746
836,132911,10,8,19,PhISCS_I_,0.04948687553405762,1.0,0.010952472686767578
837,7739997,10,8,17,PhISCS_I_,0.07908940315246582,1.0,0.04042243957519531
838,3744171,10,8,16,PhISCS_I_,0.059430599212646484,1.0,0.020793676376342773
839,7615230,10,8,27,PhISCS_I_,0.1098642349243164,1.0,0.07143473625183105
840,4714572,10,9,24,PhISCS_I_,0.10620808601379395,1.0,0.058266401290893555
841,9308158,10,9,25,PhISCS_I_,0.08857131004333496,1.0,0.03966069221496582
842,3819075,10,9,29,PhISCS_I_,0.11981964111328125,1.0,0.07083749771118164
843,4477536,10,9,16,PhISCS_I_,0.07128477096557617,1.0,0.023325681686401367
844,8418642,10,9,23,PhISCS_I_,0.0650029182434082,1.0,0.0169985294342041
845,6871819,10,9,17,PhISCS_I_,0.06164240837097168,1.0,0.013613224029541016
846,7014386,10,9,23,PhISCS_I_,0.07834219932556152,1.0,0.03058767318725586
847,7120786,10,9,25,PhISCS_I_,0.16205310821533203,1.0,0.0876157283782959
848,6998537,10,9,23,PhISCS_I_,0.06864809989929199,1.0,0.018012046813964844
849,3412139,10,9,17,PhISCS_I_,0.07670331001281738,1.0,0.02434825897216797
850,6744005,10,10,22,PhISCS_I_,0.08211183547973633,1.0,0.018154621124267578
851,1416298,10,10,21,PhISCS_I_,0.08123278617858887,1.0,0.01878666877746582
852,2647882,10,10,32,PhISCS_I_,0.19127702713012695,1.0,0.1260063648223877
853,4014178,10,10,31,PhISCS_I_,0.16312932968139648,1.0,0.09845161437988281
854,6563323,10,10,22,PhISCS_I_,0.10104489326477051,1.0,0.036286115646362305
855,9692420,10,10,25,PhISCS_I_,0.1075291633605957,1.0,0.04055285453796387
856,6153283,10,10,26,PhISCS_I_,0.1719512939453125,1.0,0.10845017433166504
857,1305864,10,10,26,PhISCS_I_,0.15390682220458984,1.0,0.09088993072509766
858,6083832,10,10,26,PhISCS_I_,0.1548142433166504,1.0,0.09147930145263672
859,6623627,10,10,28,PhISCS_I_,0.1667027473449707,1.0,0.10425639152526855
860,4462148,10,11,28,PhISCS_I_,0.15701913833618164,1.0,0.0830683708190918
861,5694267,10,11,24,PhISCS_I_,0.1853644847869873,1.0,0.11066651344299316
862,3239446,10,11,26,PhISCS_I_,0.16742968559265137,1.0,0.0925443172454834
863,1959967,10,11,27,PhISCS_I_,0.18931818008422852,1.0,0.11348485946655273
864,6654142,10,11,32,PhISCS_I_,0.19944071769714355,1.0,0.11425399780273438
865,7499533,10,11,27,PhISCS_I_,0.13927626609802246,1.0,0.0381011962890625
866,1038797,10,11,20,PhISCS_I_,0.09485340118408203,1.0,0.021668195724487305
867,1277365,10,11,31,PhISCS_I_,0.1966867446899414,1.0,0.12019515037536621
868,3895112,10,11,25,PhISCS_I_,0.16949701309204102,1.0,0.09551429748535156
869,5616048,10,11,33,PhISCS_I_,0.2684969902038574,1.0,0.1857457160949707
870,1245211,10,12,34,PhISCS_I_,0.2350785732269287,1.0,0.1417217254638672
871,2080789,10,12,39,PhISCS_I_,0.2611422538757324,1.0,0.17080378532409668
872,8714003,10,12,30,PhISCS_I_,0.22374653816223145,1.0,0.1293470859527588
873,766922,10,12,35,PhISCS_I_,0.24895429611206055,1.0,0.15815496444702148
874,3662652,10,12,30,PhISCS_I_,0.2001032829284668,1.0,0.1092383861541748
875,8270591,10,12,31,PhISCS_I_,0.21454596519470215,1.0,0.1340959072113037
876,1864560,10,12,27,PhISCS_I_,0.13782596588134766,1.0,0.05661749839782715
877,8397671,10,12,30,PhISCS_I_,0.2246689796447754,1.0,0.1214139461517334
878,7183696,10,12,33,PhISCS_I_,0.29650068283081055,1.0,0.21262049674987793
879,6952978,10,12,36,PhISCS_I_,0.2747206687927246,1.0,0.17845392227172852
880,2116263,10,13,29,PhISCS_I_,0.16141319274902344,1.0,0.06203198432922363
881,9447999,10,13,38,PhISCS_I_,0.27886390686035156,1.0,0.18263554573059082
882,9980854,10,13,30,PhISCS_I_,0.14465785026550293,1.0,0.0467374324798584
883,2964056,10,13,25,PhISCS_I_,0.12717127799987793,1.0,0.03265094757080078
884,7997869,10,13,35,PhISCS_I_,0.23992300033569336,1.0,0.14463186264038086
885,4057760,10,13,30,PhISCS_I_,0.22785139083862305,1.0,0.13260507583618164
886,4197306,10,13,32,PhISCS_I_,0.16668033599853516,1.0,0.03422665596008301
887,7214407,10,13,39,PhISCS_I_,0.34163951873779297,1.0,0.24066567420959473
888,2318276,10,13,33,PhISCS_I_,0.13344669342041016,1.0,0.033746957778930664
889,2903610,10,13,35,PhISCS_I_,0.2898373603820801,1.0,0.1901705265045166
890,378363,10,14,44,PhISCS_I_,0.485292911529541,1.0,0.3099081516265869
891,9308530,10,14,44,PhISCS_I_,0.5146985054016113,1.0,0.39447879791259766
892,9469909,10,14,43,PhISCS_I_,0.44160008430480957,1.0,0.31922054290771484
893,9291159,10,14,40,PhISCS_I_,0.43595004081726074,1.0,0.2916240692138672
894,9473762,10,14,37,PhISCS_I_,0.31665635108947754,1.0,0.1968860626220703
895,6717120,10,14,36,PhISCS_I_,0.31296825408935547,1.0,0.19534087181091309
896,5958137,10,14,39,PhISCS_I_,0.47438836097717285,1.0,0.3373739719390869
897,3970592,10,14,37,PhISCS_I_,0.3110086917877197,1.0,0.19080471992492676
898,5122461,10,14,40,PhISCS_I_,0.3141932487487793,1.0,0.19121241569519043
899,9150244,10,14,43,PhISCS_I_,0.32537102699279785,1.0,0.21578621864318848
900,8928204,10,15,43,PhISCS_I_,0.4255192279815674,1.0,0.26254725456237793
901,7380048,10,15,48,PhISCS_I_,0.6955335140228271,1.0,0.555025577545166
902,4909430,10,15,47,PhISCS_I_,0.6613306999206543,1.0,0.45169591903686523
903,6711366,10,15,45,PhISCS_I_,0.49114227294921875,1.0,0.35889267921447754
904,480759,10,15,40,PhISCS_I_,0.38369154930114746,1.0,0.24844741821289062
905,6498172,10,15,41,PhISCS_I_,0.3808913230895996,1.0,0.24729180335998535
906,2199772,10,15,39,PhISCS_I_,0.40328168869018555,1.0,0.24239206314086914
907,1168987,10,15,44,PhISCS_I_,0.5969099998474121,1.0,0.4623270034790039
908,3548536,10,15,48,PhISCS_I_,0.5374197959899902,1.0,0.40560317039489746
909,3791521,10,15,46,PhISCS_I_,0.49066638946533203,1.0,0.3466007709503174
910,2044019,10,16,45,PhISCS_I_,0.5460350513458252,1.0,0.3893716335296631
911,4478260,10,16,38,PhISCS_I_,0.5822558403015137,1.0,0.43232154846191406
912,6794179,10,16,38,PhISCS_I_,0.5442628860473633,1.0,0.26874661445617676
913,4818740,10,16,45,PhISCS_I_,0.4610004425048828,1.0,0.3056652545928955
914,2933108,10,16,47,PhISCS_I_,0.6006734371185303,1.0,0.44432616233825684
915,6961911,10,16,46,PhISCS_I_,0.4801616668701172,1.0,0.30790042877197266
916,4909894,10,16,35,PhISCS_I_,0.23170828819274902,1.0,0.07560968399047852
917,4151469,10,16,45,PhISCS_I_,0.5300042629241943,1.0,0.3530857563018799
918,1408280,10,16,37,PhISCS_I_,0.19370269775390625,1.0,0.0514070987701416
919,8672272,10,16,46,PhISCS_I_,0.6072351932525635,1.0,0.4658937454223633
920,1880583,10,17,45,PhISCS_I_,0.47989797592163086,1.0,0.3191993236541748
921,7171889,10,17,47,PhISCS_I_,0.7359583377838135,1.0,0.5682852268218994
922,2364215,10,17,48,PhISCS_I_,0.8215112686157227,1.0,0.5726008415222168
923,9820476,10,17,55,PhISCS_I_,0.8425965309143066,1.0,0.6673464775085449
924,3538657,10,17,49,PhISCS_I_,0.5687015056610107,1.0,0.3991124629974365
925,5853674,10,17,52,PhISCS_I_,0.8389701843261719,1.0,0.6597974300384521
926,4595552,10,17,44,PhISCS_I_,0.5305440425872803,1.0,0.35738086700439453
927,7437364,10,17,56,PhISCS_I_,0.854428768157959,1.0,0.6552670001983643
928,1021514,10,17,51,PhISCS_I_,0.6354970932006836,1.0,0.4526956081390381
929,819937,10,17,53,PhISCS_I_,0.7268261909484863,1.0,0.5589478015899658
930,6689264,10,18,54,PhISCS_I_,0.7137141227722168,1.0,0.5188169479370117
931,5468406,10,18,57,PhISCS_I_,0.8106067180633545,1.0,0.5964710712432861
932,7295238,10,18,51,PhISCS_I_,0.6670916080474854,1.0,0.4717681407928467
933,8348442,10,18,55,PhISCS_I_,0.8291714191436768,1.0,0.6314456462860107
934,2292503,10,18,53,PhISCS_I_,0.9686508178710938,1.0,0.7542474269866943
935,5306125,10,18,54,PhISCS_I_,0.9202609062194824,1.0,0.6288444995880127
936,4841273,10,18,58,PhISCS_I_,0.9677824974060059,1.0,0.765582799911499
937,1643853,10,18,56,PhISCS_I_,0.7226197719573975,1.0,0.5144672393798828
938,5878915,10,18,56,PhISCS_I_,1.1444823741912842,1.0,0.9224364757537842
939,4887975,10,18,48,PhISCS_I_,0.7545616626739502,1.0,0.4336836338043213
940,4638442,10,19,52,PhISCS_I_,0.8201501369476318,1.0,0.6107087135314941
941,1187313,10,19,60,PhISCS_I_,1.0202579498291016,1.0,0.8160769939422607
942,9159827,10,19,63,PhISCS_I_,1.2432584762573242,1.0,1.0142431259155273
943,8442015,10,19,54,PhISCS_I_,1.0018196105957031,1.0,0.7199728488922119
944,676800,10,19,56,PhISCS_I_,0.9304413795471191,1.0,0.6857986450195312
945,4825673,10,19,60,PhISCS_I_,1.445899248123169,1.0,1.2195606231689453
946,7590220,10,19,51,PhISCS_I_,0.7333793640136719,1.0,0.4687929153442383
